アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
ももいろクローバーZ,猛烈宇宙交響曲・第七楽章「無限の愛」,99,https://open.spotify.com/track/2FJ0xupN6exwhS44c6Og2i,48,22
三代目 J Soul Brothers,Go my way,98,https://open.spotify.com/track/5mMQzcCJP3AaWbJDFmxRER,55,34
GReeeeN,ミセナイナミダハ、きっといつか,96,https://open.spotify.com/track/7dXtfhiKAKDVMPzcljRYsm,62,40
AKB48,GIVE ME FIVE!,93,https://open.spotify.com/track/2N5AQUkYb09nxNpUkNSC5x,56,40
Crystal Kay,デリシャスな金曜日,92,https://open.spotify.com/track/5lrsJFY4dNv3DAqPXaufOl,50,17
Rake,フタリヒトツ,91,https://open.spotify.com/track/4UA5r1FPiY5dd5rgpSGTyu,41,6
back number,恋,89,https://open.spotify.com/track/7wmYvSAV5gSkmtXrjuNmiW,77,57
福山雅治,生きてる生きてく,82,https://open.spotify.com/track/6TT5cVq9gtm9Fxm1jm3RSj,55,48
トータス松本,ブランコ,81,https://open.spotify.com/track/3YBwjxpTaooib2jqA85bxV,32,11
T-ARA,Roly-Poly,80,https://open.spotify.com/track/2dCYxIY1IrPXn30EawLI7W,56,59
MONKEY MAJIK,Headlight,77,https://open.spotify.com/track/1zGAKQnzOtqL7LQgfNAbTU,49,19
レミオロメン,3月9日,75,https://open.spotify.com/track/31rf3jLBMfnrqLuTPrcxM5,52,55
松任谷由実,恋をリリース,70,https://open.spotify.com/track/5VICZXLg11zsYy4rTmWMxs,59,7
AI,ハピネス,69,https://open.spotify.com/track/4Ls20opS0EzPb7NuA6F8VI,56,60
安田奈央,真夜中のひだまり,66,https://open.spotify.com/track/7snHGYQFrFWQBxJIJTfB0s,29,3
高橋優,卒業,63,https://open.spotify.com/track/6qWRwhcwxJp8r684pP0FT9,49,12
HY,ガジュマルビート,61,https://open.spotify.com/track/04IOGCPvkhxQrh0RVsmNjg,57,9
家入レオ,サブリナ,60,https://open.spotify.com/track/6kokaq4Inu2mRIzeUFffIr,52,31
シェネル,ストーリー,59,https://open.spotify.com/track/6Acq3WrZL6Yh5cnt0rWW1E,56,49
岡本真夜,TOMORROW,56,https://open.spotify.com/track/0PKIGkCfVl6D8gi7oapby4,44,44
Hey!Say!JUMP,SUPER DELICATE,54,https://open.spotify.com/track/6XR7xmFd5JAJhTXWaE2kVi,57,31
BONNIE PINK,冷たい雨,53,https://open.spotify.com/track/5AAT1Xo1OzgIQZwmV1syOs,41,19
EXILE,Rising Sun,52,https://open.spotify.com/track/2FfU6BLvwYySpKnVmG2XJh,60,41
FUNKY MONKEY BABYS,この世界に生まれたわけ,50,https://open.spotify.com/track/3nKYr5dzYye6Imv7ZIbm0u,53,34
乃木坂46,ぐるぐるカーテン,48,https://open.spotify.com/track/7jhhXXvjfuTdUS8gUSHKOk,61,34
いきものがかり,KISS KISS BANG BANG,47,https://open.spotify.com/track/6X0jP7E6j8V85FEmKibIkn,63,19
桑田佳祐,明日へのマーチ,39,https://open.spotify.com/track/2IdpIA4JPlerzdzq258Yh3,57,27
ナオト・インティライミ,君に逢いたかった,38,https://open.spotify.com/track/5RpNo70DUT8BFhmn1untQs,46,33
長渕剛,ひとつ,34,https://open.spotify.com/track/1B3iHWfjKldfDuR6SXEmxz,52,38
ゆず,栄光の架橋,32,https://open.spotify.com/track/6LtgrHfq3Q7O9PHcAZxkEH,56,54
きゃりーぱみゅぱみゅ,CANDY CANDY,31,https://open.spotify.com/track/4r53usGeVPzb1fKUUSxN1w,52,47
ecosystem,月夜のnet,27,https://open.spotify.com/track/0Y4W86nqLH88JQZI2Sx9VC,27,15
ダイスケ,あなたにしかできないこと,23,https://open.spotify.com/track/0rnfb631QLrDrGaUQAhVQd,35,8
ねごと,sharp ♯,22,https://open.spotify.com/track/5GvQzJ462BgEdnZvUdhclb,31,34
SCANDAL,HARUKAZE,21,https://open.spotify.com/track/1GSPV6AYG8NrtpgqhWx893,48,51
THE BAWDIES,ROCK ME BABY,20,https://open.spotify.com/track/4tEkbMXIaUUOqq45lInqkZ,34,29
高橋優,福笑い,17,https://open.spotify.com/track/255lnJnboHgDJw2aDGsT9u,49,54
藤巻亮太,光をあつめて,15,https://open.spotify.com/track/3Nij304tPD3OBs9vSwxDzB,28,9
井手綾香,ヒカリ,9,https://open.spotify.com/track/58HwwfDa9rxN0rTjcNcqyr,6,7
moumoon,『Love is Everywhere』,8,https://open.spotify.com/track/2AgxR7O0sQKIZGV7U5tBVW,36,10
氷室京介,IF YOU WANT,5,https://open.spotify.com/track/7yvqj93LNtz0WMDvUCqExb,47,24
DREAMS COME TRUE,何度でも,1,https://open.spotify.com/track/6Qq8UOS6QzeSYFUVXC5wEB,61,65
