アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
E-girls,Follow Me,99,https://open.spotify.com/track/06yfLJC5pMcFw8hoNovLaT,47,52
クリープハイプ,おやすみ泣き声、さよなら歌姫,97,https://open.spotify.com/track/0TjUOvMQMfZVE2IsTCr0iw,63,52
福山雅治,Beautiful life,96,https://open.spotify.com/track/4CXoSyQU0S1gdv5f96fWCV,55,33
少女時代,Oh!,94,https://open.spotify.com/track/6VOG2ROMCklbn6SSg9mA9H,64,60
小野恵令奈,えれにゃん,93,https://open.spotify.com/track/2I0rl3JxyeRjoiEfQoPubf,16,1
JUJU,ありがとう,89,https://open.spotify.com/track/14DeZjPYj6WdhiEn4AV5Ho,54,34
鈴木雅之,十三夜,87,https://open.spotify.com/track/3k2f2PXMy02HuCsOPBGpTI,51,12
木村カエラ,Sun shower,83,https://open.spotify.com/track/6ZooCdZJvqoP6yEVfkoYjm,43,15
きゃりーぱみゅぱみゅ,ファッションモンスター,82,https://open.spotify.com/track/0jChFzdDkm7Dlb6jZW7GnN,52,42
Superfly,輝く月のように,80,https://open.spotify.com/track/5JXd3XM2cT68cIeuofZQ0I,59,59
BUMP OF CHICKEN,firefly,79,https://open.spotify.com/track/7xQAz9lKgxHGsKTEwciBCI,64,25
サカナクション,夜の踊り子,77,https://open.spotify.com/track/6qB3lZIfnDC8TE2245NDtO,66,57
EXILE TRIBE,24karats TRIBE OF GOLD,74,https://open.spotify.com/track/1Uz305DbsG408fACipUgq7,38,40
SKE48,キスだって左利き,72,https://open.spotify.com/track/14QVE1G5m9bXhPa7p2usLd,33,21
AKB48,ギンガムチェック,67,https://open.spotify.com/track/6oyl9Ohcd6mc5BEdbwSyDS,56,41
Superfly,Force,66,https://open.spotify.com/track/0f9vLKuvh7wtHo4ROERUAX,59,38
シシド・カフカ,愛する覚悟,62,https://open.spotify.com/track/4zfxzVgJRNCD19OKHAYq38,28,5
ジャンクフジヤマ,PROUD,59,https://open.spotify.com/track/2I9v3q4pBJI3J3H6LdQv7B,29,5
家入レオ,Bless You,57,https://open.spotify.com/track/4fllWiKS5QBn1jBMqLEf8d,52,29
藤田恵美,リンダ,55,https://open.spotify.com/track/5S0v6KmqHVDFiYZ6mLR1gZ,30,0
miwa,ヒカリヘ,51,https://open.spotify.com/track/0ZGSqq2w7og9UQyWYBXLSq,53,51
CLIFF EDGE,誓い,49,https://open.spotify.com/track/5RFNo10CihJ6WA66PKt0jW,40,22
吉田山田,メリーゴーランド,48,https://open.spotify.com/track/3w997TfnjKeAG1FjVCR5sL,29,7
hitomi,↑↓,39,https://open.spotify.com/track/7CeoPJKQLCi2aQI7tBKoWi,44,11
小南泰葉,Trash,38,https://open.spotify.com/track/3k10Fzsfh7n34QUZzU9CQo,8,6
秦基博,Dear Mr.Tomorrow,32,https://open.spotify.com/track/4MykynDvEFiGmwMQgI3VtR,57,14
近藤晃央,フルール,30,https://open.spotify.com/track/5ArQOb0GAZhclpDFYwgoFc,27,15
UNISON SQUARE GARDEN,リニアブルーを聴きながら,26,https://open.spotify.com/track/3pK2AiyPVlUMhEsMef1z3G,55,35
シェネル,ビリーヴ,22,https://open.spotify.com/track/3fE6DxExpJwYIwsQxQSVnM,56,61
八代亜紀,フライ・ミー・トゥ・ザ・ムーン,18,https://open.spotify.com/track/6UweSWUz32aYxscMzJRRp2,40,17
くるり,everybody feels the same,13,https://open.spotify.com/track/0eAookVKZ3xKzjFPBRd4j4,51,33
SHINee,Dazzling Girl,10,https://open.spotify.com/track/14epSABfm9jbAFtrq7CsSV,62,25
ゴスペラーズ,STEP!,7,https://open.spotify.com/track/1kQ0HlrtxmDN16mODDsWBV,43,9
