アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
ケツメイシ,LOVE LOVE Summer,100,https://open.spotify.com/track/63SfqdBlmahv0zcLGL4feN,57,39
東方神起,ANDROID,99,https://open.spotify.com/track/29nAGTJylT2958MUcuKSQG,53,23
flumpool,Because... I am,97,https://open.spotify.com/track/2pjJ7BKPpb0w4mKg46aW37,47,14
シェネル,ビリーヴ,96,https://open.spotify.com/track/3fE6DxExpJwYIwsQxQSVnM,56,61
桑田佳祐,愛しい人へ捧ぐ歌,95,https://open.spotify.com/track/4CbyCNy3eiNynTXvaTUgrx,57,40
SCANDAL,太陽スキャンダラス,94,https://open.spotify.com/track/6wXYyVKywYY2ZtQpdQlaXX,48,28
少女時代,PAPARAZZI,92,https://open.spotify.com/track/6RqqXrEezkVeLoEJyvv5cZ,64,36
キマグレン,LIFE,91,https://open.spotify.com/track/0OteDMairtABHrHUHjuAK1,39,56
back number,わたがし,90,https://open.spotify.com/track/37rQZTnbIE9JRJYzX2wCiw,77,61
星野源,夢の外へ,89,https://open.spotify.com/track/6wlUtMxqW0E4V0ZzPtRMkt,66,47
アンジェラ・アキ,告白,84,https://open.spotify.com/track/017dqEgUtXe2fXNl0uKDPd,43,30
ジャンクフジヤマ,あの空の向こうがわへ,81,https://open.spotify.com/track/1LMuJryebLMtKK0bPYKdED,29,30
Rihwa,CHANGE,77,https://open.spotify.com/track/4hjBWTahASMhcYGLSHI4sd,33,5
Base Ball Bear,初恋,74,https://open.spotify.com/track/2Y3l4j8200okJ7pgKSvH9Y,38,19
いきものがかり,風が吹いている,71,https://open.spotify.com/track/46ioD2OgRS8CVAA41aml2F,63,42
ももいろクローバーZ,Z女戦争,64,https://open.spotify.com/track/2Br4ZxyxwcuAdMs83udfA4,48,24
小林太郎,飽和,61,https://open.spotify.com/track/1RdHQLleLBSXMVJXqNbyWL,31,11
The SALOVERS,オールド台湾,60,https://open.spotify.com/track/7lYjt8Dj1t1h8AO5x2M5ag,23,20
Dragon Ash,Walk with Dreams,54,https://open.spotify.com/track/5MgcAewMbSREVtWQGafeR8,48,16
MINMI,ラララ〜愛のうた〜,52,https://open.spotify.com/track/2CRQUY0tvVgB3Yoph7uOoE,48,0
Good Coming,明日に,51,https://open.spotify.com/track/1RtOtq7PdYUXFoTYkip7r6,18,2
Rake,素晴らしき世界,50,https://open.spotify.com/track/25AHpPlIseEqrWZL9NcQE1,41,30
チャットモンチー,きらきらひかれ,48,https://open.spotify.com/track/3TIwC2ybHe4SxjPpIaIc9H,44,28
EXILE,ALL NIGHT LONG,47,https://open.spotify.com/track/7xdwUyl21prW7Xr8Msd6Hn,60,24
くるり,everybody feels the same,43,https://open.spotify.com/track/0eAookVKZ3xKzjFPBRd4j4,51,33
Silent Siren,LOVEのしるし,40,https://open.spotify.com/track/3reeeg9nXZI2vwnZeHDcSZ,48,19
SEKAI NO OWARI,眠り姫,39,https://open.spotify.com/track/0GTz1mytQUBlGaSF7s4Rdz,66,63
スキマスイッチ,ユリーカ,37,https://open.spotify.com/track/7K5JipRH1NKt04HE2nwZVJ,61,44
ケツメイシ,夏の思い出,26,https://open.spotify.com/track/22uQDAWeupUDmr3Qit0abI,57,53
サカナクション,僕と花,20,https://open.spotify.com/track/1w6iBuEc0eVjpnCnL2vm41,66,48
AI,ハピネス,18,https://open.spotify.com/track/4Ls20opS0EzPb7NuA6F8VI,56,60
KG,もっと愛したかった,16,https://open.spotify.com/track/4WR9thEkzXCkyotGC88RPy,43,39
ASIAN KUNG-FU GENERATION,それでは、また明日,12,https://open.spotify.com/track/1hKo3EDxp9jpf9wlXOQiOA,61,45
NEWS,チャンカパーナ,11,https://open.spotify.com/track/7Eh12O6cdN02uLHGDqQGMC,54,57
BONNIE PINK,街の名前,6,https://open.spotify.com/track/7A5xkdxY9TJc7w9DVfFujR,41,16
家入レオ,Shine,5,https://open.spotify.com/track/1KT1etmlEs7zL37ngB0Z0U,52,44
フレンチ・キス,ロマンス・プライバシー,4,https://open.spotify.com/track/3i6a7QluWESiEVbwYCSDnk,17,5
KREVA,OH YEAH,2,https://open.spotify.com/track/7eYuh8swbweqfTZEIHUyhr,45,16
