アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度,MP3_Local_Path
TWICE,One More Time,100,https://open.spotify.com/track/5st9DnsI9K0JpOOg6TucPd,84,46,./downloaded_mp3/TWICE_One More Time.mp3
乃木坂46,いつかできるから今日できる,98,https://open.spotify.com/track/0kUjyLfXDaKZedEAruiqAw,61,44,./downloaded_mp3/乃木坂46_いつかできるから今日できる.mp3
AAA,LIFE,97,https://open.spotify.com/track/11Vu6aXNq2FZSqpv8XaLUO,55,41,./downloaded_mp3/AAA_LIFE.mp3
DAOKO × 米津玄師,打上花火,96,https://open.spotify.com/track/7pcTLUekZJQnzDOUDuExVJ,55,61,./downloaded_mp3/DAOKO × 米津玄師_打上花火.mp3
西野カナ,手をつなぐ理由,95,https://open.spotify.com/track/4ztkgv2LMsqLRPf4q1LtqD,63,27,./downloaded_mp3/西野カナ_手をつなぐ理由.mp3
Aimer(エメ),花の唄,94,https://open.spotify.com/track/3oSavJ5fMvJWZyR9zNHMte,66,46,./downloaded_mp3/Aimer(エメ)_花の唄.mp3
DAOKO × 岡村靖幸,ステップアップLOVE,91,https://open.spotify.com/track/2qdkg8NGkGhukt8UQcVYci,55,41,./downloaded_mp3/DAOKO × 岡村靖幸_ステップアップLOVE.mp3
Aimer(エメ),ONE,89,https://open.spotify.com/track/01jAlHee4psROggfWjk8hp,66,45,./downloaded_mp3/Aimer(エメ)_ONE.mp3
BTS (防弾少年団),DNA,88,https://open.spotify.com/track/2ngmiq1KoYn3x25VOmvd8F,86,72,./downloaded_mp3/BTS (防弾少年団)_DNA.mp3
欅坂46,風に吹かれても,86,https://open.spotify.com/track/2WTurc6P0qxHFfQliKKIpz,49,43,./downloaded_mp3/欅坂46_風に吹かれても.mp3
三浦大知,(RE)PLAY,84,https://open.spotify.com/track/6X3FXpanWJKBxbdqxIeOdO,50,34,./downloaded_mp3/三浦大知_(RE)PLAY.mp3
TWICE,TT,83,https://open.spotify.com/track/0x3fUdLjlYlO35v979kI3q,84,36,./downloaded_mp3/TWICE_TT.mp3
HIROOMI TOSAKA,DIAMOND SUNSET,81,https://open.spotify.com/track/68aBFpYWlujOHyIEXhj10D,40,38,./downloaded_mp3/HIROOMI TOSAKA_DIAMOND SUNSET.mp3
ゆず,恋、弾けました。,78,https://open.spotify.com/track/4Kr9G3ZG0TTTav6x2GlBNZ,56,35,./downloaded_mp3/ゆず_恋、弾けました。.mp3
星野源,Family Song,77,https://open.spotify.com/track/6XzDz5r1bGMkcOKeXQwTqM,66,64,./downloaded_mp3/星野源_Family Song.mp3
星野源,恋,76,https://open.spotify.com/track/5Hu29JT4xtbRUBTZeOAjxW,66,61,./downloaded_mp3/星野源_恋.mp3
三浦大知,EXCITE,75,https://open.spotify.com/track/4zViPPzngXnYTsiwXkOSqX,50,47,./downloaded_mp3/三浦大知_EXCITE.mp3
