アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度,MP3_Local_Path
星野源,Family Song,100,https://open.spotify.com/track/6XzDz5r1bGMkcOKeXQwTqM,66,64,./downloaded_mp3/星野源_Family Song.mp3
DAOKO × 米津玄師,打上花火,99,https://open.spotify.com/track/7pcTLUekZJQnzDOUDuExVJ,55,61,./downloaded_mp3/DAOKO × 米津玄師_打上花火.mp3
乃木坂46,逃げ水,97,https://open.spotify.com/track/4BUOpUEPoIBZpq7YauH6Bs,61,46,./downloaded_mp3/乃木坂46_逃げ水.mp3
Mr.Children,himawari,95,https://open.spotify.com/track/31Ha1qQFLlxKaXIWjwWdez,66,50,./downloaded_mp3/Mr.Children_himawari.mp3
SEKAI NO OWARI,RAIN,92,https://open.spotify.com/track/7aCdXnpn7oPN1sz3i78t7x,66,59,./downloaded_mp3/SEKAI NO OWARI_RAIN.mp3
TWICE,TT,91,https://open.spotify.com/track/0x3fUdLjlYlO35v979kI3q,84,36,./downloaded_mp3/TWICE_TT.mp3
UNISON SQUARE GARDEN,"10% roll, 10% romance",90,https://open.spotify.com/track/28qFJh4a5a8sh96JkIFY8q,55,37,"./downloaded_mp3/UNISON SQUARE GARDEN_10% roll, 10% romance.mp3"
桑田佳祐,オアシスと果樹園,88,https://open.spotify.com/track/1kuM4vWtka1ojxLlnrjdxW,57,34,./downloaded_mp3/桑田佳祐_オアシスと果樹園.mp3
欅坂46,不協和音,87,https://open.spotify.com/track/1CAIveeC0CUY0KbENoNU3X,49,47,./downloaded_mp3/欅坂46_不協和音.mp3
星野源,恋,86,https://open.spotify.com/track/5Hu29JT4xtbRUBTZeOAjxW,66,61,./downloaded_mp3/星野源_恋.mp3
宇多田ヒカル,Forevermore,85,https://open.spotify.com/track/4AzAystm373Dl9LX78wdiR,73,45,./downloaded_mp3/宇多田ヒカル_Forevermore.mp3
Mr.Children,HANABI,84,https://open.spotify.com/track/0AU7xhipAm9Saq0k8A9Iua,66,67,./downloaded_mp3/Mr.Children_HANABI.mp3
星野源,肌,83,https://open.spotify.com/track/0YEjAa5T0NQwvB7uz1dJvW,66,46,./downloaded_mp3/星野源_肌.mp3
家入レオ,ずっと、ふたりで,82,https://open.spotify.com/track/65IfWhzuX8lnoeJqWbIhk1,52,38,./downloaded_mp3/家入レオ_ずっと、ふたりで.mp3
フレデリック,かなしいうれしい,81,https://open.spotify.com/track/3CdvGxl78OmnnIZOJdRPuw,53,39,./downloaded_mp3/フレデリック_かなしいうれしい.mp3
高橋優,虹,79,https://open.spotify.com/track/0gC7xp5mZTPomgPOw1up7E,49,29,./downloaded_mp3/高橋優_虹.mp3
TWICE,SIGNAL,78,https://open.spotify.com/track/3BbfgC1wM6x5TRYgAVZYi0,84,52,./downloaded_mp3/TWICE_SIGNAL.mp3
あいみょん,君はロックを聴かない,76,https://open.spotify.com/track/01IZAuQsBO00iLKFO9LsFf,70,51,./downloaded_mp3/あいみょん_君はロックを聴かない.mp3
