アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度,MP3_Local_Path
THE RAMPAGE from EXILE TRIBE,Lightning,99,https://open.spotify.com/track/4pvNFdAMj4doTDCPVvK6hI,51,36,./downloaded_mp3/THE RAMPAGE from EXILE TRIBE_Lightning.mp3
星野源,恋,98,https://open.spotify.com/track/5Hu29JT4xtbRUBTZeOAjxW,66,61,./downloaded_mp3/星野源_恋.mp3
グリーンボーイズ,声,97,https://open.spotify.com/track/0Z7b2p4NTkirnfoW9OqjtT,25,38,./downloaded_mp3/グリーンボーイズ_声.mp3
MAN WITH A MISSION,Dead End in Tokyo,96,https://open.spotify.com/track/4RzfF0Jd5TFNskiMNf2nZp,60,43,./downloaded_mp3/MAN WITH A MISSION_Dead End in Tokyo.mp3
Mr.Children,ヒカリノアトリエ,95,https://open.spotify.com/track/1PAh5q4LPwqRDzlRR1tAo0,66,47,./downloaded_mp3/Mr.Children_ヒカリノアトリエ.mp3
三浦大知,EXCITE,92,https://open.spotify.com/track/4zViPPzngXnYTsiwXkOSqX,50,47,./downloaded_mp3/三浦大知_EXCITE.mp3
AAA,MAGIC,91,https://open.spotify.com/track/0K4Wg6Pwx0cOuJkN8xvuto,55,41,./downloaded_mp3/AAA_MAGIC.mp3
RADWIMPS,前前前世,90,https://open.spotify.com/track/3OWQGA40CgyZ7AHhVTOe34,75,57,./downloaded_mp3/RADWIMPS_前前前世.mp3
欅坂46,二人セゾン,89,https://open.spotify.com/track/44fGPzKNrVI7TO4rPI331S,49,47,./downloaded_mp3/欅坂46_二人セゾン.mp3
グリーンボーイズ,キセキ,88,https://open.spotify.com/track/4bnWbNRukCdhhaMtx6gL3r,25,33,./downloaded_mp3/グリーンボーイズ_キセキ.mp3
欅坂46,サイレントマジョリティー,87,https://open.spotify.com/track/6vqGGV7ZGWYFRg5EtlcuN5,49,53,./downloaded_mp3/欅坂46_サイレントマジョリティー.mp3
Suchmos,STAY TUNE,86,https://open.spotify.com/track/1KKc8f9ZiKFzOeRJJ3SYn7,55,62,./downloaded_mp3/Suchmos_STAY TUNE.mp3
GReeeeN,キセキ,85,https://open.spotify.com/track/2bzdhN6Y5AP1zRRf12QwJq,62,57,./downloaded_mp3/GReeeeN_キセキ.mp3
Suchmos,A.G.I.T.,81,https://open.spotify.com/track/31oNWiDuLVin7wEhthlcoS,55,34,./downloaded_mp3/Suchmos_A.G.I.T..mp3
back number,ハッピーエンド,80,https://open.spotify.com/track/4GqO80eGXA542oTvlYv4LS,77,74,./downloaded_mp3/back number_ハッピーエンド.mp3
ONE OK ROCK,We are,79,https://open.spotify.com/track/4QL5DKkPZwBXkph4fW2Y0Z,71,60,./downloaded_mp3/ONE OK ROCK_We are.mp3
[Alexandros],SNOW SOUND,69,https://open.spotify.com/track/2S9viKFIDpk0NcbpO2OOVM,58,39,./downloaded_mp3/[Alexandros]_SNOW SOUND.mp3
E-girls,All Day Long Lady,68,https://open.spotify.com/track/3NQUOHGHHvTR6EzlyhA3Fj,47,28,./downloaded_mp3/E-girls_All Day Long Lady.mp3
星野源,SUN,66,https://open.spotify.com/track/1DOZa2VoazIiDjGYlUQTlW,66,62,./downloaded_mp3/星野源_SUN.mp3
UVERworld,一滴の影響,62,https://open.spotify.com/track/6a8zOePRBenXtHq2AY49xB,60,50,./downloaded_mp3/UVERworld_一滴の影響.mp3
西野カナ,Dear Bride,59,https://open.spotify.com/track/4NldFTO8QMKacRAy0K34Wd,63,49,./downloaded_mp3/西野カナ_Dear Bride.mp3
fhana,青空のラプソディ,57,https://open.spotify.com/track/3J13AWtVj8EWWEi1yfNl8J,42,43,./downloaded_mp3/fhana_青空のラプソディ.mp3
Awesome City Club,今夜だけ間違いじゃないことにしてあげる,56,https://open.spotify.com/track/2xG6L2NnUjUgtGTK74xoFZ,49,35,./downloaded_mp3/Awesome City Club_今夜だけ間違いじゃないことにしてあげる.mp3
きゃりーぱみゅぱみゅ,原宿いやほい,55,https://open.spotify.com/track/5hJO3V0WVGPSSJEHRQCqIC,52,42,./downloaded_mp3/きゃりーぱみゅぱみゅ_原宿いやほい.mp3
ぼくのりりっくのぼうよみ,Be Noble,51,https://open.spotify.com/track/7rEsrqLeVwew4U9G1SZXeg,33,27,./downloaded_mp3/ぼくのりりっくのぼうよみ_Be Noble.mp3
ONE OK ROCK,Wherever you are,47,https://open.spotify.com/track/7a7EIFzJLd7lcDRgThMQgm,71,66,./downloaded_mp3/ONE OK ROCK_Wherever you are.mp3
三代目 J Soul Brothers from EXILE TRIBE,Welcome to TOKYO,46,https://open.spotify.com/track/0DmYTqtPlEgfGtzVvFFnfR,55,39,./downloaded_mp3/三代目 J Soul Brothers from EXILE TRIBE_Welcome to TOKYO.mp3
Perfume,TOKYO GIRL,45,https://open.spotify.com/track/5yq8JkSClLJVdfy4ZMUAmB,57,43,./downloaded_mp3/Perfume_TOKYO GIRL.mp3
Flower,モノクロ,43,https://open.spotify.com/track/7IKkrFd6GBuQosVLffieSE,44,25,./downloaded_mp3/Flower_モノクロ.mp3
舞祭組,道しるべ,40,https://open.spotify.com/track/32QLwrxk6UlNIMBvxhyyiO,20,23,./downloaded_mp3/舞祭組_道しるべ.mp3
欅坂46,世界には愛しかない,37,https://open.spotify.com/track/4Arae8hvCXOLiofE0VcnFo,49,42,./downloaded_mp3/欅坂46_世界には愛しかない.mp3
TWICE,TT,35,https://open.spotify.com/track/0x3fUdLjlYlO35v979kI3q,84,36,./downloaded_mp3/TWICE_TT.mp3
AKB48,365日の紙飛行機,33,https://open.spotify.com/track/0JncJnMiDjLpeYURyhFgch,56,52,./downloaded_mp3/AKB48_365日の紙飛行機.mp3
西野カナ,トリセツ,32,https://open.spotify.com/track/23b0C1AE9Jt408lzWIvPSn,63,55,./downloaded_mp3/西野カナ_トリセツ.mp3
go!go!vanillas,おはようカルチャー,29,https://open.spotify.com/track/1mR8QLenUNHA2T1jJLosp3,52,36,./downloaded_mp3/go!go!vanillas_おはようカルチャー.mp3
NMB48,僕以外の誰か,28,https://open.spotify.com/track/1vW3BdiV8VBkUGIx4pyTiO,39,18,./downloaded_mp3/NMB48_僕以外の誰か.mp3
back number,ヒロイン,27,https://open.spotify.com/track/3hBAYbAECEix9raaTq8S3H,77,72,./downloaded_mp3/back number_ヒロイン.mp3
秦基博,ひまわりの約束,25,https://open.spotify.com/track/45jGOHwYKgsRYbAJ8DR61d,57,63,./downloaded_mp3/秦基博_ひまわりの約束.mp3
Suchmos,MINT,22,https://open.spotify.com/track/0q7srV6oZ46Xyp5LZS80Jr,55,53,./downloaded_mp3/Suchmos_MINT.mp3
パーマ大佐,森のくまさん,21,https://open.spotify.com/track/51cO4D5vWICAgL6nhUvSGe,8,19,./downloaded_mp3/パーマ大佐_森のくまさん.mp3
KANA-BOON,Fighter,20,https://open.spotify.com/track/63Eem2YcddulJTylUNo4Xt,62,48,./downloaded_mp3/KANA-BOON_Fighter.mp3
ONE OK ROCK,Taking Off,18,https://open.spotify.com/track/7bmdV1IiqeCIK1Lb3klDVV,71,51,./downloaded_mp3/ONE OK ROCK_Taking Off.mp3
GReeeeN,愛唄,17,https://open.spotify.com/track/7CKNIPYunPhupoNZXdi4GS,62,53,./downloaded_mp3/GReeeeN_愛唄.mp3
米津玄師,LOSER,16,https://open.spotify.com/track/7AqUE5AY514dbzeOAfJRa0,80,67,./downloaded_mp3/米津玄師_LOSER.mp3
宇多田ヒカル,花束を君に,15,https://open.spotify.com/track/31yv1hR9gw1WSEmtqsaZbD,73,65,./downloaded_mp3/宇多田ヒカル_花束を君に.mp3
BUMP OF CHICKEN,GO,13,https://open.spotify.com/track/2VPO1aUE0XoDrafmyuH4Ty,64,44,./downloaded_mp3/BUMP OF CHICKEN_GO.mp3
chay,恋のはじまりはいつも突然に,12,https://open.spotify.com/track/1xXmNfIQNxcf6GivP8yYKS,40,27,./downloaded_mp3/chay_恋のはじまりはいつも突然に.mp3
BIGBANG,BANG BANG BANG,9,https://open.spotify.com/track/2ispu3yKamZhCGf2Aj4roe,70,53,./downloaded_mp3/BIGBANG_BANG BANG BANG.mp3
ONE OK ROCK,完全感覚Dreamer,8,https://open.spotify.com/track/30hzxa3MaRd2XXB6kXGlPh,71,61,./downloaded_mp3/ONE OK ROCK_完全感覚Dreamer.mp3
ONE OK ROCK,The Beginning,6,https://open.spotify.com/track/1J6MFj60gFCvYqOtjoYkM0,71,61,./downloaded_mp3/ONE OK ROCK_The Beginning.mp3
Perfume,FLASH,4,https://open.spotify.com/track/2IwBJv9KZb486qnRTUchWf,57,52,./downloaded_mp3/Perfume_FLASH.mp3
