アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度,MP3_Local_Path
AKB48,#好きなんだ,100,https://open.spotify.com/track/1YDrhuuOnlxQm6lk3Y63z4,56,36,./downloaded_mp3/AKB48_#好きなんだ.mp3
DAOKO × 米津玄師,打上花火,99,https://open.spotify.com/track/7pcTLUekZJQnzDOUDuExVJ,55,61,./downloaded_mp3/DAOKO × 米津玄師_打上花火.mp3
Perfume,If you wanna,98,https://open.spotify.com/track/2wdHnWbgLUS1GGyTjU2rJt,57,18,./downloaded_mp3/Perfume_If you wanna.mp3
星野源,Family Song,96,https://open.spotify.com/track/6XzDz5r1bGMkcOKeXQwTqM,66,64,./downloaded_mp3/星野源_Family Song.mp3
Mrs.GREEN APPLE,WanteD! WanteD!,93,https://open.spotify.com/track/7Ahb4cvhS79BXo09HFQXbE,80,55,./downloaded_mp3/Mrs.GREEN APPLE_WanteD! WanteD!.mp3
乃木坂46,逃げ水,92,https://open.spotify.com/track/4BUOpUEPoIBZpq7YauH6Bs,61,46,./downloaded_mp3/乃木坂46_逃げ水.mp3
04 Limited Sazabys,Squall,90,https://open.spotify.com/track/0E35DSYyMwlhySsuo9TxZJ,51,47,./downloaded_mp3/04 Limited Sazabys_Squall.mp3
Flower,たいようの哀悼歌,87,https://open.spotify.com/track/0NRTmL6wK9kkLEFkxoJgDh,44,29,./downloaded_mp3/Flower_たいようの哀悼歌.mp3
TWICE,TT,85,https://open.spotify.com/track/0x3fUdLjlYlO35v979kI3q,84,36,./downloaded_mp3/TWICE_TT.mp3
Mr.Children,himawari,84,https://open.spotify.com/track/31Ha1qQFLlxKaXIWjwWdez,66,50,./downloaded_mp3/Mr.Children_himawari.mp3
星野源,恋,83,https://open.spotify.com/track/5Hu29JT4xtbRUBTZeOAjxW,66,61,./downloaded_mp3/星野源_恋.mp3
菅田将暉,見たこともない景色,79,https://open.spotify.com/track/7r2BkaNy5vNFgfU39W5AkZ,60,50,./downloaded_mp3/菅田将暉_見たこともない景色.mp3
SEKAI NO OWARI,RAIN,78,https://open.spotify.com/track/7aCdXnpn7oPN1sz3i78t7x,66,59,./downloaded_mp3/SEKAI NO OWARI_RAIN.mp3
Mr.Children,HANABI,77,https://open.spotify.com/track/0AU7xhipAm9Saq0k8A9Iua,66,67,./downloaded_mp3/Mr.Children_HANABI.mp3
宇多田ヒカル,Forevermore,75,https://open.spotify.com/track/4AzAystm373Dl9LX78wdiR,73,45,./downloaded_mp3/宇多田ヒカル_Forevermore.mp3
TWICE,SIGNAL,74,https://open.spotify.com/track/3BbfgC1wM6x5TRYgAVZYi0,84,52,./downloaded_mp3/TWICE_SIGNAL.mp3
欅坂46,不協和音,70,https://open.spotify.com/track/1CAIveeC0CUY0KbENoNU3X,49,47,./downloaded_mp3/欅坂46_不協和音.mp3
Mr.Children,抱きしめたい,69,https://open.spotify.com/track/60A7LGAmK0QrRjyYpKWzue,66,59,./downloaded_mp3/Mr.Children_抱きしめたい.mp3
家入レオ,ずっと、ふたりで,67,https://open.spotify.com/track/65IfWhzuX8lnoeJqWbIhk1,52,38,./downloaded_mp3/家入レオ_ずっと、ふたりで.mp3
澤野弘之,UNICORN,66,https://open.spotify.com/track/3YbioJ807KAVVzY3NFdpF5,66,41,./downloaded_mp3/澤野弘之_UNICORN.mp3
KICK THE CAN CREW,千%,65,https://open.spotify.com/track/0jxrKHSKOcJpCtCROLG7Yn,35,39,./downloaded_mp3/KICK THE CAN CREW_千%.mp3
amazarashi,空に歌えば,64,https://open.spotify.com/track/3XKMO7tvyyUmxRvlJGhYQm,53,61,./downloaded_mp3/amazarashi_空に歌えば.mp3
ねごと,空も飛べるはず,61,https://open.spotify.com/track/6xLvmP1dw7UiqCogTWZ85I,31,30,./downloaded_mp3/ねごと_空も飛べるはず.mp3
欅坂46,サイレントマジョリティー,60,https://open.spotify.com/track/6vqGGV7ZGWYFRg5EtlcuN5,49,53,./downloaded_mp3/欅坂46_サイレントマジョリティー.mp3
UNISON SQUARE GARDEN,"10% roll, 10% romance",59,https://open.spotify.com/track/28qFJh4a5a8sh96JkIFY8q,55,37,"./downloaded_mp3/UNISON SQUARE GARDEN_10% roll, 10% romance.mp3"
