アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度,MP3_Local_Path
嵐,I'll be there,100,https://open.spotify.com/track/5i3R1qBOvyVVHEa1hVwrrD,66,45,./downloaded_mp3/嵐_I'll be there.mp3
欅坂46,不協和音,98,https://open.spotify.com/track/1CAIveeC0CUY0KbENoNU3X,49,47,./downloaded_mp3/欅坂46_不協和音.mp3
星野源,恋,95,https://open.spotify.com/track/5Hu29JT4xtbRUBTZeOAjxW,66,61,./downloaded_mp3/星野源_恋.mp3
GENERATIONS from EXILE TRIBE,太陽も月も,89,https://open.spotify.com/track/5GvYXAkpBXXb5zcy5IfHNP,52,27,./downloaded_mp3/GENERATIONS from EXILE TRIBE_太陽も月も.mp3
NGT48,青春時計,86,https://open.spotify.com/track/62bPGqh8IYBpVOzxIxkrXA,26,28,./downloaded_mp3/NGT48_青春時計.mp3
欅坂46,サイレントマジョリティー,84,https://open.spotify.com/track/6vqGGV7ZGWYFRg5EtlcuN5,49,53,./downloaded_mp3/欅坂46_サイレントマジョリティー.mp3
WANIMA,やってみよう,83,https://open.spotify.com/track/6ahKnsl2tuTCyaBwt45WAz,60,62,./downloaded_mp3/WANIMA_やってみよう.mp3
Nissy(西島隆弘),花cherie,82,https://open.spotify.com/track/7Lsbd60LvdwfQmARb29Jn0,53,36,./downloaded_mp3/Nissy(西島隆弘)_花cherie.mp3
Roselia,BLACK SHOUT,80,https://open.spotify.com/track/49fItmms7twKQiboPZlqIX,48,42,./downloaded_mp3/Roselia_BLACK SHOUT.mp3
どうぶつビスケッツ×PPP,ようこそジャパリパークへ,79,https://open.spotify.com/track/6avH20eR9SGNwV1H0vzHed,8,17,./downloaded_mp3/どうぶつビスケッツ×PPP_ようこそジャパリパークへ.mp3
藤原さくら,春の歌,77,https://open.spotify.com/track/2zWNchQ90oCpfD6ZpkTUfu,41,37,./downloaded_mp3/藤原さくら_春の歌.mp3
高橋優,ロードムービー,76,https://open.spotify.com/track/2Yzrge2w8tRF8dFhDaV8jZ,49,49,./downloaded_mp3/高橋優_ロードムービー.mp3
Perfume,TOKYO GIRL,75,https://open.spotify.com/track/5yq8JkSClLJVdfy4ZMUAmB,57,43,./downloaded_mp3/Perfume_TOKYO GIRL.mp3
井上実優,Boogie Back,73,https://open.spotify.com/track/2n3McI76ZPnplq44j60Tkw,20,31,./downloaded_mp3/井上実優_Boogie Back.mp3
三代目 J Soul Brothers from EXILE TRIBE,HAPPY,72,https://open.spotify.com/track/1GP6Mc3kBw63sBlZTscmjm,55,40,./downloaded_mp3/三代目 J Soul Brothers from EXILE TRIBE_HAPPY.mp3
Anly+スキマスイッチ=,この闇を照らす光のむこうに,71,https://open.spotify.com/track/68FVi1MzhsPe22pRlAvZW8,44,37,./downloaded_mp3/Anly+スキマスイッチ=_この闇を照らす光のむこうに.mp3
Dream Ami,はやく逢いたい,70,https://open.spotify.com/track/1DFbuk2fu4Ds0Z2bJbeOK8,39,32,./downloaded_mp3/Dream Ami_はやく逢いたい.mp3
キリンジ,エイリアンズ,69,https://open.spotify.com/track/5NclFtKE9l08xM8XhDKyzx,52,58,./downloaded_mp3/キリンジ_エイリアンズ.mp3
