アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度,MP3_Local_Path
B'z,声明,100,https://open.spotify.com/track/3vRTdAXS5rFbaPPouakg71,66,41,./downloaded_mp3/B'z_声明.mp3
AKB48,願いごとの持ち腐れ,98,https://open.spotify.com/track/2m90D8y6RBxePEXf3KU9eI,56,27,./downloaded_mp3/AKB48_願いごとの持ち腐れ.mp3
TWICE,SIGNAL,97,https://open.spotify.com/track/3BbfgC1wM6x5TRYgAVZYi0,84,52,./downloaded_mp3/TWICE_SIGNAL.mp3
平井堅,ノンフィクション,94,https://open.spotify.com/track/3FNaUMbtGok3gicPNfScDi,56,53,./downloaded_mp3/平井堅_ノンフィクション.mp3
神様、僕は気づいてしまった,CQCQ,93,https://open.spotify.com/track/769M0ezv1bE1Mz1d4xP7gc,34,42,./downloaded_mp3/神様、僕は気づいてしまった_CQCQ.mp3
星野源,恋,91,https://open.spotify.com/track/5Hu29JT4xtbRUBTZeOAjxW,66,61,./downloaded_mp3/星野源_恋.mp3
Beverly,I need your love,90,https://open.spotify.com/track/55JAnTsw92QsLTSmpVMpwX,40,34,./downloaded_mp3/Beverly_I need your love.mp3
Dungeon Monsters,MONSTER VISION,87,https://open.spotify.com/track/2QxHjNmzukzubUcwPht5kv,8,24,./downloaded_mp3/Dungeon Monsters_MONSTER VISION.mp3
菅田将暉,見たこともない景色,86,https://open.spotify.com/track/7r2BkaNy5vNFgfU39W5AkZ,60,50,./downloaded_mp3/菅田将暉_見たこともない景色.mp3
Kis-My-Ft2,PICK IT UP,84,https://open.spotify.com/track/014MnT0WlChjzAoicYXM5M,49,24,./downloaded_mp3/Kis-My-Ft2_PICK IT UP.mp3
GENERATIONS from EXILE TRIBE,空,83,https://open.spotify.com/track/3V1cA16e4yCbebAITF5sRb,52,45,./downloaded_mp3/GENERATIONS from EXILE TRIBE_空.mp3
秦基博,ひまわりの約束,82,https://open.spotify.com/track/45jGOHwYKgsRYbAJ8DR61d,57,63,./downloaded_mp3/秦基博_ひまわりの約束.mp3
GARNiDELiA,SPEED STAR,80,https://open.spotify.com/track/5D1SeHAFwcxqBg9t0V45r4,44,19,./downloaded_mp3/GARNiDELiA_SPEED STAR.mp3
西野カナ,パッ,79,https://open.spotify.com/track/0XMkHwHYthhC5PS1ESPp3l,63,46,./downloaded_mp3/西野カナ_パッ.mp3
AAA,No Way Back,77,https://open.spotify.com/track/0KMw8ZsfzGtWn7WEwgvMmo,55,33,./downloaded_mp3/AAA_No Way Back.mp3
WANIMA,CHARM,75,https://open.spotify.com/track/6UMCZw9hFiK5aBm7pQxgkO,60,46,./downloaded_mp3/WANIMA_CHARM.mp3
MONDO GROSSO,ラビリンス,74,https://open.spotify.com/track/3K2zyJhcnMMA6yOdR6hOW7,40,46,./downloaded_mp3/MONDO GROSSO_ラビリンス.mp3
欅坂46,不協和音,73,https://open.spotify.com/track/1CAIveeC0CUY0KbENoNU3X,49,47,./downloaded_mp3/欅坂46_不協和音.mp3
BUMP OF CHICKEN,リボン,69,https://open.spotify.com/track/6wXILdpRNAlb1P1I4DH3le,64,47,./downloaded_mp3/BUMP OF CHICKEN_リボン.mp3
秦基博,Girl,66,https://open.spotify.com/track/33wiNTgVDVM2OntTy8YZnM,57,46,./downloaded_mp3/秦基博_Girl.mp3
JY,女子モドキ,64,https://open.spotify.com/track/3hBrYMRLAnp7VoCooN4nEQ,42,37,./downloaded_mp3/JY_女子モドキ.mp3
欅坂46,サイレントマジョリティー,60,https://open.spotify.com/track/6vqGGV7ZGWYFRg5EtlcuN5,49,53,./downloaded_mp3/欅坂46_サイレントマジョリティー.mp3
TWICE,TT,59,https://open.spotify.com/track/0x3fUdLjlYlO35v979kI3q,84,36,./downloaded_mp3/TWICE_TT.mp3
Little Glee Monster,だから、ひとりじゃない,58,https://open.spotify.com/track/3UoI3mhZI5kyrMaptYsvLq,54,45,./downloaded_mp3/Little Glee Monster_だから、ひとりじゃない.mp3
