アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
EXILE,FIREWORKS,100,https://open.spotify.com/track/7hUMwKkTuUhc29szmBvkfZ,60,26
コブクロ,STAY,97,https://open.spotify.com/track/5SIxF4NeYQo6yHlAWWpJxA,58,37
いきものがかり,ホタルノヒカリ,96,https://open.spotify.com/track/7AffKWcNn5Zv7QFgScW2ox,63,63
クレイジーケンバンド,ガールフレンド,95,https://open.spotify.com/track/6SRqWUVfX2aUeO9sbM4wWN,40,28
レミオロメン,Starting Over,94,https://open.spotify.com/track/1ckGHsgE4E12woq1ANhpyC,51,14
スガシカオ,Party People,93,https://open.spotify.com/track/2H7MTaaEOy2gfmhreFtzs6,42,5
城南海,白い月,92,https://open.spotify.com/track/5ZJBh4XUEAOLDwmltwB3fS,32,10
Superfly,恋する瞳は美しい,90,https://open.spotify.com/track/6gr6qFSopulsD7b27wQPzC,59,31
school food punishment,butterfly swimmer,89,https://open.spotify.com/track/5WTXMoCn6dKxZyhFkXks6g,30,22
平野綾,Super Driver,85,https://open.spotify.com/track/5YBps2NB0fgTf79GJt0NAQ,37,36
長渕剛,蝉 semi,84,https://open.spotify.com/track/5tQoRJwEiDV7Fu6eAqgJrx,52,40
JAY'ED,CRY FOR YOU,83,https://open.spotify.com/track/1J9H07zhDweg9XlRFIfLVn,47,23
B'z,イチブトゼンブ,81,https://open.spotify.com/track/2X0pcKFdtkbjKxtZlyZCkZ,65,49
DOUBLE,Let it go,80,https://open.spotify.com/track/0GwYOBd2VYVPakX32FiN2R,38,16
Peaky SALT,イツワリ台風3号,75,https://open.spotify.com/track/4miogncsy8DvGDLfuhQnDB,0,0
ROCK'A'TRENCH,真夏の太陽,74,https://open.spotify.com/track/2kKdaOsrDnBPJ41v7i141y,32,8
倖田來未,Lick me,72,https://open.spotify.com/track/42nExI3STVTdfuvKgnfxXJ,55,22
カラーボトル,合鍵,67,https://open.spotify.com/track/51R4YZmobOW9WI5vn8rFbt,22,8
UA,月がきえてゆく,66,https://open.spotify.com/track/4tOHYfvTDAvNsL42ahgtPc,41,12
ゆず,いちご,64,https://open.spotify.com/track/5bA3gIGkmPPBxWEdnQVfE7,56,29
絢香,みんな空の下,61,https://open.spotify.com/track/5jc5WQlrri3B5MkLByPsuv,55,57
Vijandeux,バーニン☆ダーリン〜KOISEYO DANSHI〜,59,https://open.spotify.com/track/69fbnCsvnrumk2d5XF8HAO,13,0
moumoon,On the right,58,https://open.spotify.com/track/6xYrEcFTaSVKMfGoWXQC9H,36,3
嵐,Everything,55,https://open.spotify.com/track/1v9EovC0CD8tKq88ZEI3Ri,65,35
ET-KING,新恋愛,53,https://open.spotify.com/track/7JwOXuTK5lHm9MtenXbJCS,43,47
lego big morl,溢れる,52,https://open.spotify.com/track/3lGQ4ORnbdNa3vYMHwQqzS,21,4
秦基博,Halation,49,https://open.spotify.com/track/2qBqtORKCjiWB9Q3oLn64x,56,41
lecca,紅空,48,https://open.spotify.com/track/72JLcLjZqDpeGFsbJiouJJ,42,36
Hi-Fi CAMP,だから一歩前へ踏み出して,47,https://open.spotify.com/track/7xvjrz3H8BuMWpZWsVtIVc,27,22
ROCK'A'TRENCH,My SunShine,43,https://open.spotify.com/track/5AplfXQJgaj3lsGj1ShWAW,32,49
清水翔太,美しき日々よ,41,https://open.spotify.com/track/3WdHC92zyxJ1hrqRtEZ79X,64,41
TUBE,あー夏休み,38,https://open.spotify.com/track/3xGPfKACKGRjRJbgr8uMbS,52,51
吉川晃司,傷だらけのダイヤモンド,37,https://open.spotify.com/track/6CXvqQR7kbVYXWZZZHZHBj,42,8
阿部真央,貴方の恋人になりたいのです,36,https://open.spotify.com/track/0flmTQIOIBWb7D5fEIe7S6,47,52
Superfly,やさしい気持ちで,34,https://open.spotify.com/track/3vAYELaKHs8q0Waamg28ZS,59,51
YA-KYIM,たぶんきっと,33,https://open.spotify.com/track/1gPySMu4wGTcFL3dPgqlAt,5,3
aiko,花火,27,https://open.spotify.com/track/6nTtJld6EMw4MNoz21uUwF,62,47
AAA,Break Down,26,https://open.spotify.com/track/4wKn6BQifdgILxGkRsQcX0,54,17
アイドリング!!!,無条件☆幸福,25,https://open.spotify.com/track/2v8PWhsCJYGuZC0fTCfKyu,30,4
浅井健一,FRIENDLY,24,https://open.spotify.com/track/0iof8GswR0A3i2knLLBI6a,26,10
木村カエラ,Butterfly,23,https://open.spotify.com/track/4KFQ43lyjYoCtaIaeY21VQ,42,44
Juliet,ナツラブ,22,https://open.spotify.com/track/1NiS26JuccyhzrB3uVX6ck,39,45
キマグレン,LIFE,21,https://open.spotify.com/track/0OteDMairtABHrHUHjuAK1,39,56
10-FEET,super stomper,19,https://open.spotify.com/track/06SDE4FKNvfG9Dxe2GZY3j,54,41
twenty4-7,Shake,16,https://open.spotify.com/track/3ONO8XbF1ScsGSKtsGRGOc,28,6
