アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
平井堅,僕は君に恋をする,100,https://open.spotify.com/track/2Kp8Uh86qX7i2GydDkuZfl,55,42
AKB48,RIVER,99,https://open.spotify.com/track/3SMnwkGTlR5CuKeraJvRqV,56,39
西野カナ,もっと…,98,https://open.spotify.com/track/3idVLQU2vcfkwphnf6YE9w,63,51
B'z,MY LONELY TOWN,96,https://open.spotify.com/track/6vHXMEBFbiNbsDp5Je3mKp,65,40
さかいゆう,ストーリー,95,https://open.spotify.com/track/7qhDgkhFcrFSRWVkqGuI60,33,16
Hilcrhyme,春夏秋冬,94,https://open.spotify.com/track/6WYirtXQjDJpCQkv4XTBxY,50,59
AAA,Hide-away,93,https://open.spotify.com/track/7o5kA4TKnW5i6v6Xp6dPmj,54,17
スキマスイッチ,ゴールデンタイムラバー,92,https://open.spotify.com/track/1PGCzcLCqV1yu9M3FmxKlu,60,52
Superfly,Dancing On The Fire,90,https://open.spotify.com/track/16kQQLd8SQzZoQqCytgalJ,59,20
JAY'ED,Everybody,88,https://open.spotify.com/track/0GQuDSiQdagMWRHgqHjx5D,47,21
YUI,It's all too much,87,https://open.spotify.com/track/6XTxPy4Xpf0pXrkfxv7zim,57,17
Juliet,フユラブ,83,https://open.spotify.com/track/3xuMovJ6G1VgDde6N7WQlO,39,35
GLAY,FAME IS DEAD,82,https://open.spotify.com/track/2L737BiXpTnGCVKShKhZTl,56,13
森山直太朗,涙,80,https://open.spotify.com/track/08D839rVX6Q4kJkaF4Nb06,46,19
ノラ・ジョーンズ,チェイシング・パイレーツ,77,https://open.spotify.com/track/0ozS8D7QV8vIRcIArmkwQm,73,12
いきものがかり,YELL,76,https://open.spotify.com/track/4NmzMLuyfuF9UpzjbhSiwl,63,55
Chicago Poodle,さよならベイベー,75,https://open.spotify.com/track/0Qo3O2eHtEstkUHbAg4zhK,16,6
KinKi Kids,スワンソング,74,https://open.spotify.com/track/788CRVJXIXSFYknm6HZPln,55,37
シェリル・ノーム starring May'n,pink monsoon,73,https://open.spotify.com/track/4GgfhH6H0ifCuzKjBLn7Bg,41,11
UVERworld,哀しみはきっと,72,https://open.spotify.com/track/1HlZmEw99Zmca0hLzvPCru,60,30
ゆず,虹,70,https://open.spotify.com/track/1auxo0MzUgjI6tre1PZYIw,56,46
渡辺美里,始まりの詩、あなたへ,68,https://open.spotify.com/track/4Awp8kXJv60DLugNXbo1Lc,47,5
EXILE,ふたつの唇,66,https://open.spotify.com/track/6xzSG10Ak6VWY57leLYWDs,60,44
JASMINE,No More,65,https://open.spotify.com/track/70Z5Wtx3l0f1ku0MQAxgr0,35,28
いきものがかり,じょいふる,61,https://open.spotify.com/track/5TMjgmcrfoscvd75Nlvgb7,63,52
嵐,マイガール,60,https://open.spotify.com/track/6rCaPvmNWMCgrG7luwaHs5,65,51
武川アイ,I WILL,59,https://open.spotify.com/track/20BW7cABrv3FoizzshJdEk,21,0
松たか子,君となら,57,https://open.spotify.com/track/4gbcqmTdlaerDVRItfXnVc,49,6
絢香,みんな空の下,56,https://open.spotify.com/track/5jc5WQlrri3B5MkLByPsuv,55,57
阪井あゆみ,KONAYUKI,54,https://open.spotify.com/track/7q6tj4hVmY8QZynJyXXPJf,7,1
THE BAWDIES,IT'S TOO LATE,53,https://open.spotify.com/track/4tlE9cRxHaCDXSOnAiNT4g,33,24
マルシア,エデンの雨,52,https://open.spotify.com/track/16xQTC61JwWFe8WPKcULes,21,3
水樹奈々,夢幻,51,https://open.spotify.com/track/2QFYvVND7WEi3cLnIx0deP,48,19
MONKEY MAJIK,虹色の魚,50,https://open.spotify.com/track/5uws8dyOb3XCzZO5ncQpSw,48,19
TOKYO NO.1 SOUL SET + HALCALI,今夜はブギー・バック,46,https://open.spotify.com/track/7EmYLgRlPsIuxr2pKZPtA3,24,32
B'z,イチブトゼンブ,44,https://open.spotify.com/track/2X0pcKFdtkbjKxtZlyZCkZ,65,49
MISIA,逢いたくていま,40,https://open.spotify.com/track/7FJC2pF6zMliU7Lvk0GBDV,57,58
ゴスペラーズ,ラヴ・ノーツ,37,https://open.spotify.com/track/6pDll5ueK0oAaK8RyEiUa3,43,29
SCANDAL,夢見るつばさ,35,https://open.spotify.com/track/4s7ywH0u8sQAtqvNwjTwVL,48,15
ユニコーン,半世紀少年,34,https://open.spotify.com/track/4ocqvIWTpQdPRL8NhDXXGG,44,10
Aqua Timez,最後まで,33,https://open.spotify.com/track/5Wnth7BblXc89BBirOQXOj,53,24
Lil'B,つないだ手,28,https://open.spotify.com/track/7934ie1UyuInkuzQimJjjn,34,40
GLAY,GREAT VACATION,25,https://open.spotify.com/track/7vv83VaVA3cubon3DmMdn2,56,13
木村カエラ,Butterfly,24,https://open.spotify.com/track/4KFQ43lyjYoCtaIaeY21VQ,42,44
DAISHI DANCE,Memory,19,https://open.spotify.com/track/1RMTW0UR0iDtTasNdU2Wx7,37,3
flumpool,フレイム,16,https://open.spotify.com/track/6L1SUiPI6vLua80WJVBDvB,47,20
FUNKY MONKEY BABYS,ヒーロー,15,https://open.spotify.com/track/5iSNxrAoctBnFfyz8J9bDO,53,55
GReeeeN,キセキ,14,https://open.spotify.com/track/2bzdhN6Y5AP1zRRf12QwJq,61,56
中島美嘉,流れ星,12,https://open.spotify.com/track/16LbV76ag0NImadnwlih64,53,27
GLAY,HOWEVER,10,https://open.spotify.com/track/019oDnXj3TCond0iuRa5QR,56,56
清浦夏実,悲しいほど青く,6,https://open.spotify.com/track/5JbPRgSVv6q6PSlTT8HhII,24,14
