アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
aiko,milk,100,https://open.spotify.com/track/5BDh3j6kCJUmzUpSh0ESVZ,62,46
MiChi,ChaNge the WoRLd,99,https://open.spotify.com/track/3CHqrioKIhXNHZ8IgzIVNC,16,18
鶴,桜,97,https://open.spotify.com/track/2rdhJNgNPHRSJhMegey5GX,21,12
Acid Black Cherry,眠り姫,95,https://open.spotify.com/track/0YEkumGGzGByO78l0SfkVd,50,44
ROCK'A'TRENCH,My SunShine,94,https://open.spotify.com/track/5AplfXQJgaj3lsGj1ShWAW,32,49
FUNKY MONKEY BABYS,桜,92,https://open.spotify.com/track/3im6vIMyAfRk7c9zijpkjV,53,45
のあのわ,ゆめの在りか,89,https://open.spotify.com/track/0Koe98X7pl9LzSrzfOigEC,5,4
ユニコーン,WAO!,88,https://open.spotify.com/track/0vsMJ9kZyVD3poXSisGZW7,44,34
谷村奈南,Crazy For You,86,https://open.spotify.com/track/1QOty6UKVJpprdTzdTroPJ,11,3
BREAKERZ,GRAND FINALE,85,https://open.spotify.com/track/64zw6uGKlnnUR66zb5annE,28,2
井上ジョー,幻,84,https://open.spotify.com/track/45XOhrxMYYynvs7DqXDujT,41,13
くるり,三日月,83,https://open.spotify.com/track/5drS3waBYrTP6P9GUswxVk,50,38
RIP SLYME,STAIRS,81,https://open.spotify.com/track/6rLWRCMQsw7RBShc0MxOpz,55,18
秋元順子,愛のままで…,80,https://open.spotify.com/track/6WjmLWvLcUm9kwThhFfatB,31,37
JUJU,やさしさで溢れるように,79,https://open.spotify.com/track/4zdXDTExh06duqfnyhNx6S,53,50
BoA,永遠,78,https://open.spotify.com/track/104yjVsAOGHnYEKmYEjNAI,55,36
GReeeeN,歩み,77,https://open.spotify.com/track/3fgngFwcN0wtWsCVqsywBS,61,49
ステレオポニー,泪のムコウ,76,https://open.spotify.com/track/11HNtVNr78MM7hCZzSxL5J,40,44
レミオロメン,Sakura,72,https://open.spotify.com/track/5qhtBu2H14kFTwlFfQTUoI,51,39
アンジェラ・アキ,手紙〜拝啓十五の君へ〜,69,https://open.spotify.com/track/2NT6j7Ia1No2fhQgxgg1bh,43,35
CHERRYBLOSSOM,桜ロック,68,https://open.spotify.com/track/3zJzEcYUbgk04LTPr7n5de,31,36
CHEMISTRY ×古内東子,a Place for Us,67,https://open.spotify.com/track/5X4ZcFB4qUegbTSl14Uapj,49,19
チャットモンチー,Last Love Letter,66,https://open.spotify.com/track/6LK2v7TM0xAfw2MN8VJe78,43,30
シギ,輝いた,65,https://open.spotify.com/track/3Ncn1jHLPFyI21J1lXhk4J,21,39
相川七瀬,Yumemiru..,64,https://open.spotify.com/track/43modO4q1BztNJoM2q7Hzh,47,7
清竜人,Morning Sun,63,https://open.spotify.com/track/4iM2FeTuMSyioXarNpMDxG,34,19
AI,YOU ARE MY STAR,61,https://open.spotify.com/track/3nRjWIM4hmD941kcMhnJSf,56,34
DREAMS COME TRUE,GOOD BYE MY SCHOOL DAYS,60,https://open.spotify.com/track/5ZOM8Xpp6ktcgXzEbQ68Uu,60,14
新垣結衣,piece,59,https://open.spotify.com/track/42IdmQaSQ40eipC26neyXo,30,11
Utada,Come Back To Me,58,https://open.spotify.com/track/0I3FExqLWpRlxzrBT5jXew,44,15
YUKI,ランデヴー,57,https://open.spotify.com/track/6T4V7p7PtNKRpQTDRbscrs,44,34
Lil'B,キミが好きで,55,https://open.spotify.com/track/3hMsWl4eBIVeulJlzb8nZT,34,28
My Little Lover,音のない世界,53,https://open.spotify.com/track/0HwrqSEymkLmZPl0xgGGK0,49,38
秋川雅史,ねがい,52,https://open.spotify.com/track/3vsqvavhv8lfDSTSqx9zaX,21,1
flumpool,星に願いを,50,https://open.spotify.com/track/6W12q6aj9KCLI97W8kBQOD,47,42
Salyu,HALFWAY,46,https://open.spotify.com/track/2CQ2myeHHCEAXlo3sb0NXw,30,27
aiko,嘆きのキス,43,https://open.spotify.com/track/57gurkqvvWqpa92sFnSuur,62,16
HALCALI,Re:やさしい気持ち,42,https://open.spotify.com/track/2qNoxHlqxf6phLdCc68bbH,58,16
大江裕,のろま大将,41,https://open.spotify.com/track/2FzkxB0HLG40qnMGGw5nV4,20,8
