アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
B'z,MY LONELY TOWN,100,https://open.spotify.com/track/6vHXMEBFbiNbsDp5Je3mKp,65,40
スキマスイッチ,ゴールデンタイムラバー,99,https://open.spotify.com/track/1PGCzcLCqV1yu9M3FmxKlu,60,52
さかいゆう,ストーリー,98,https://open.spotify.com/track/7qhDgkhFcrFSRWVkqGuI60,33,16
平井堅,僕は君に恋をする,97,https://open.spotify.com/track/2Kp8Uh86qX7i2GydDkuZfl,55,42
YUI,It's all too much,95,https://open.spotify.com/track/6XTxPy4Xpf0pXrkfxv7zim,57,17
JAY'ED,Everybody,94,https://open.spotify.com/track/0GQuDSiQdagMWRHgqHjx5D,47,21
Hilcrhyme,春夏秋冬,93,https://open.spotify.com/track/6WYirtXQjDJpCQkv4XTBxY,50,59
ゴスペラーズ,ラヴ・ノーツ,90,https://open.spotify.com/track/6pDll5ueK0oAaK8RyEiUa3,43,29
西野カナ,もっと…,89,https://open.spotify.com/track/3idVLQU2vcfkwphnf6YE9w,63,51
Chicago Poodle,さよならベイベー,88,https://open.spotify.com/track/0Qo3O2eHtEstkUHbAg4zhK,16,6
SCANDAL,夢見るつばさ,87,https://open.spotify.com/track/4s7ywH0u8sQAtqvNwjTwVL,48,15
ノラ・ジョーンズ,チェイシング・パイレーツ,86,https://open.spotify.com/track/0ozS8D7QV8vIRcIArmkwQm,73,12
Aqua Timez,最後まで,85,https://open.spotify.com/track/5Wnth7BblXc89BBirOQXOj,53,24
Juliet,フユラブ,81,https://open.spotify.com/track/3xuMovJ6G1VgDde6N7WQlO,39,35
ゆず,虹,77,https://open.spotify.com/track/1auxo0MzUgjI6tre1PZYIw,56,46
RHYMESTER,ONCE AGAIN,75,https://open.spotify.com/track/3qWhZvHKs3fQaEEmdICKi0,39,24
中川翔子,「ありがとうの笑顔」,73,https://open.spotify.com/track/1IEyPQmqaGmFALwi5WQTz0,46,9
新選組リアン,男道,72,https://open.spotify.com/track/6IOcn2wmqGnpBtPLx6Ba0u,2,7
いきものがかり,YELL,71,https://open.spotify.com/track/4NmzMLuyfuF9UpzjbhSiwl,63,55
the pillows,YOUR ORDER,70,https://open.spotify.com/track/5FBbOpJb7p3MyH5ygCPxkI,48,6
いきものがかり,じょいふる,64,https://open.spotify.com/track/5TMjgmcrfoscvd75Nlvgb7,63,52
The Birthday,愛でぬりつぶせ,62,https://open.spotify.com/track/0nSDWoV1jvnqZ3odasDWqj,42,14
KinKi Kids,スワンソング,61,https://open.spotify.com/track/788CRVJXIXSFYknm6HZPln,55,37
EXILE,ふたつの唇,59,https://open.spotify.com/track/6xzSG10Ak6VWY57leLYWDs,60,44
AKB48,RIVER,56,https://open.spotify.com/track/3SMnwkGTlR5CuKeraJvRqV,56,39
ユニコーン,半世紀少年,55,https://open.spotify.com/track/4ocqvIWTpQdPRL8NhDXXGG,44,10
Lil'B,つないだ手,54,https://open.spotify.com/track/7934ie1UyuInkuzQimJjjn,34,40
B'z,イチブトゼンブ,51,https://open.spotify.com/track/2X0pcKFdtkbjKxtZlyZCkZ,65,49
JASMINE,No More,49,https://open.spotify.com/track/70Z5Wtx3l0f1ku0MQAxgr0,35,28
嵐,マイガール,48,https://open.spotify.com/track/6rCaPvmNWMCgrG7luwaHs5,65,51
MISIA,逢いたくていま,47,https://open.spotify.com/track/7FJC2pF6zMliU7Lvk0GBDV,57,58
DAISHI DANCE,Memory,45,https://open.spotify.com/track/1RMTW0UR0iDtTasNdU2Wx7,37,3
GLAY,FAME IS DEAD,44,https://open.spotify.com/track/2L737BiXpTnGCVKShKhZTl,56,13
絢香,みんな空の下,42,https://open.spotify.com/track/5jc5WQlrri3B5MkLByPsuv,55,57
flumpool,フレイム,41,https://open.spotify.com/track/6L1SUiPI6vLua80WJVBDvB,47,20
DEEP,Endless road,40,https://open.spotify.com/track/246bosRGsHPEroPX2KOBjG,36,16
the GazettE,BEFORE I DECAY,39,https://open.spotify.com/track/57KYlPNbXDkGg0ZLjg5yIj,49,26
THE ALFEE,夜明けを求めて,38,https://open.spotify.com/track/4tWZdZfdMNwtKcrO6VHoFH,47,7
Sonar Pocket,Promise,35,https://open.spotify.com/track/1e9PWezGbR96zLyY7OZHfN,41,25
EMI MARIA,One Way Love,32,https://open.spotify.com/track/20cYhDKsGhwBApJuRuncm4,37,17
MONKEY MAJIK,虹色の魚,31,https://open.spotify.com/track/5uws8dyOb3XCzZO5ncQpSw,48,19
TOKYO NO.1 SOUL SET + HALCALI,今夜はブギー・バック,28,https://open.spotify.com/track/7EmYLgRlPsIuxr2pKZPtA3,24,32
BENNIE BECCA,Dreamer,27,https://open.spotify.com/track/5VHKYy9bblGDvysltweZNK,6,20
東京スカパラダイスオーケストラ,KinouKyouAshita,26,https://open.spotify.com/track/2fbwqkbJI32EtMX2xjtjYE,50,5
FUNKY MONKEY BABYS,ヒーロー,24,https://open.spotify.com/track/5iSNxrAoctBnFfyz8J9bDO,53,55
UNCHAIN,Gravity,23,https://open.spotify.com/track/5hXdBqkhUBtXn22TIltSRi,32,18
吉田山田,ガムシャランナー,21,https://open.spotify.com/track/6shMOkspErBb24zNbKYtxu,28,7
水田竜子,伊根の舟屋,18,https://open.spotify.com/track/6so1wfCf3Jx5Ccx8pt3BOE,17,2
マルシア,エデンの雨,17,https://open.spotify.com/track/16xQTC61JwWFe8WPKcULes,21,3
school food punishment,sea-through communication,15,https://open.spotify.com/track/1tGmj7DFiS47DV4gpzKqji,30,15
THE BAWDIES,IT'S TOO LATE,14,https://open.spotify.com/track/4tlE9cRxHaCDXSOnAiNT4g,33,24
阪井あゆみ,KONAYUKI,9,https://open.spotify.com/track/7q6tj4hVmY8QZynJyXXPJf,7,1
AAA,Hide-away,8,https://open.spotify.com/track/7o5kA4TKnW5i6v6Xp6dPmj,54,17
