アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
東京事変,能動的三分間,100,https://open.spotify.com/track/4veOvrYiK224LWEqHX39vv,53,53
桑田佳祐,君にサヨナラを,99,https://open.spotify.com/track/1I7xw3E2jHOsPLsarNlQWK,57,41
西野カナ,Dear…,98,https://open.spotify.com/track/332fDlQqsFVpB5wdwJ5SJt,63,55
BUMP OF CHICKEN,R.I.P.,97,https://open.spotify.com/track/5q2ajC9G3FOrh9ooEf18oF,63,25
菅原紗由理,君がいるから,95,https://open.spotify.com/track/2ZPXckw9tmZc9g5tBXMWNk,36,31
Safarii,ウソツキ,94,https://open.spotify.com/track/0VLg6szG9wslLN43NYil6i,25,10
ASIAN KUNG-FU GENERATION,新世紀のラブソング,93,https://open.spotify.com/track/4TbKZPrJsqBgfyX2syEy8e,61,39
EXILE,ふたつの唇,92,https://open.spotify.com/track/6xzSG10Ak6VWY57leLYWDs,60,44
moumoon,青い月とアンビバレンスな愛,89,https://open.spotify.com/track/1GG3CErQRSR9NCFNR9nrmI,36,10
嵐,マイガール,86,https://open.spotify.com/track/6rCaPvmNWMCgrG7luwaHs5,65,51
DIR EN GREY,激しさと、この胸の中で絡み付いた灼熱の闇,85,https://open.spotify.com/track/3u1UP8ieJLKZiPBugGn4Uv,48,31
Mr.Children,fanfare,83,https://open.spotify.com/track/33UmuCcIbwHgLhvd9iHjRC,66,28
BUMP OF CHICKEN,Merry Christmas,82,https://open.spotify.com/track/3Tc7e0jVl27dVISW6pf25Z,63,28
ヒルクライム,もうバイバイ,80,https://open.spotify.com/track/5c7oUjZXJn6o6cWHJqXWpv,50,42
ノラ・ジョーンズ,チェイシング・パイレーツ,79,https://open.spotify.com/track/0ozS8D7QV8vIRcIArmkwQm,73,12
MISIA,逢いたくていま,78,https://open.spotify.com/track/7FJC2pF6zMliU7Lvk0GBDV,57,58
ポルノグラフィティ,アニマロッサ,77,https://open.spotify.com/track/7BrhAw4AnT8p62zqhCSW6O,62,38
quasimode,Relight My Fire,76,https://open.spotify.com/track/2zPqWCqgVk4SK3RywtimKO,25,10
school food punishment,light prayer,74,https://open.spotify.com/track/3oA7Co3ShjW7uj29gyClPf,30,31
JUJU,PRESENT,67,https://open.spotify.com/track/3tvYKfKJ9F27wLROtTr0Fo,53,21
FUNKY MONKEY BABYS,ヒーロー,66,https://open.spotify.com/track/5iSNxrAoctBnFfyz8J9bDO,53,55
sleepy.ab,メロウ,64,https://open.spotify.com/track/6MMchdYW5MN1LKg8l7HZP1,12,7
清水翔太,君が好き,63,https://open.spotify.com/track/3eXHuJ6JHV7OKnyDyxeQ1F,64,47
レミオロメン,恋の予感から,61,https://open.spotify.com/track/2dG3o5lJyvi9qD7lYV1PRi,51,23
福原美穂,なんで泣きたくなっちゃうんだろう,57,https://open.spotify.com/track/5yGnoa1M51MjAcF9Z1PI5b,35,2
Superfly,Dancing On The Fire,55,https://open.spotify.com/track/16kQQLd8SQzZoQqCytgalJ,59,20
藤澤ノリマサ,Domani〜明日をつかまえて〜,54,https://open.spotify.com/track/6KfKg5XNL5hL7jZxxaTAnV,15,0
the HIATUS,Insomnia,52,https://open.spotify.com/track/3MSPu7bBd7zQX7zYybdzk6,35,20
GIRL NEXT DOOR,Orion,50,https://open.spotify.com/track/1Y4mbeHmbyn4fi5itDLD6h,29,27
馬場俊英,明日に咲く花,48,https://open.spotify.com/track/6zvVsMyajHlv7a6AFIRQAs,21,15
杏里,悲しみがとまらない,47,https://open.spotify.com/track/3FYDqY5BRtx3IVSaiQZSze,61,70
銀杏BOYZ,ボーイズ・オン・ザ・ラン,43,https://open.spotify.com/track/2eM4CpFHpX5Q32wObcFy49,44,18
YUKI,COSMIC BOX,42,https://open.spotify.com/track/50XOqaGw9pAWDJcKgVId51,44,32
EXILE,Someday,40,https://open.spotify.com/track/1r7sUxDfWAHdnTbHYusgI0,60,43
CHERRYBLOSSOM,夢のマニュアル,39,https://open.spotify.com/track/4nThFqRIaJmdKlFGHFp0TX,31,25
lecca,My measure,37,https://open.spotify.com/track/4Ext7JhCRjhmJKeNXGNMqM,42,40
福山雅治,はつ恋,36,https://open.spotify.com/track/6vOXITaqQUlPqFBHxfiP3g,55,40
熊谷育美,人待雲,35,https://open.spotify.com/track/6oHAxfdLHJwUFSUofa9FFM,8,4
サカナクション,アルクアラウンド,34,https://open.spotify.com/track/3ov6DXhs8UfsHqoMLz4zO9,66,55
