アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
NMB48,がんばらぬわい,99,https://open.spotify.com/track/47ALKR2duTbXAlff7dBnnz,39,19
Mrs.GREEN APPLE,ライラック,98,https://open.spotify.com/track/78W4mTLIh4qoLu92W4IQhO,79,72
Creepy Nuts,オトノケ,97,https://open.spotify.com/track/6KYOlIwDHbrbeBbJEtQ0Fj,70,75
Official髭男dism,Same Blue,96,https://open.spotify.com/track/3tRgmNTaFYgtbt7XCy6Les,71,64
KID PHENOMENON,Unstoppable,95,https://open.spotify.com/track/0dLpZS6RMcrFhv9kpZfqLI,40,34
Creepy Nuts,Bling-Bang-Bang-Born,94,https://open.spotify.com/track/0kdqcbwei4MDWFEX5f33yG,70,75
こっちのけんと,はいよろこんで,93,https://open.spotify.com/track/41xGcFvQsGYQs0RDFvPfv3,57,60
Mrs.GREEN APPLE,familie,92,https://open.spotify.com/track/4PCQHOJFMV9BWq46UMVf2l,79,65
back number,新しい恋人達に,91,https://open.spotify.com/track/5LclntckGFFGFUVGJk9Z4x,76,65
Mrs.GREEN APPLE,ケセラセラ,90,https://open.spotify.com/track/406ZlqOP9nLQxJFBY7d9S4,79,63
JO1,WHERE DO WE GO,89,https://open.spotify.com/track/2lryAwDSTyci6FAG568R4Q,60,46
Omoinotake,幾億光年,88,https://open.spotify.com/track/4dmruTsdHIOjfOIeaFitXK,58,66
AKASAKI,Bunny Girl,87,https://open.spotify.com/track/5skCbGGAnc7Ns18Figz54h,60,66
GEMN,ファタール,86,https://open.spotify.com/track/7gJD9BarjoFwL2BNQ0rpWT,48,66
tuki.,晩餐歌,85,https://open.spotify.com/track/2cxcqKwQtfKq7giphxjzOu,62,66
Mrs.GREEN APPLE,青と夏,84,https://open.spotify.com/track/0a3587n25Xhw098UeEbeJq,79,63
Vaundy,怪獣の花唄,83,https://open.spotify.com/track/7dTW21YAJxnAOiUh7Rtu9S,72,74
Mrs.GREEN APPLE,Soranji,82,https://open.spotify.com/track/6O4twzzHHIM6mmTqPpJNYE,79,63
MISAMO,NEW LOOK,80,https://open.spotify.com/track/451U7NEyfqtVefeIgSoJF0,56,59
Da-iCE,I wonder,79,https://open.spotify.com/track/00Q3uYmFKFVYTRjbsnUq7H,62,66
優里,カーテンコール,78,https://open.spotify.com/track/1nysdCpKAh6yif4JkmoiNy,67,68
YOASOBI,アイドル,77,https://open.spotify.com/track/7ovUcF5uHTBRzUpB6ZOmvt,73,72
B'z,イルミネーション,76,https://open.spotify.com/track/70YEIxamMR2PW4dnNqkAxu,65,52
米津玄師,さよーならまたいつか！,75,https://open.spotify.com/track/6jRyCWUAnRVir3OK4jSZvV,80,62
Mrs.GREEN APPLE,ダンスホール,74,https://open.spotify.com/track/4NaaF28BeO9WzjDrSS71Nz,79,65
コレサワ,元彼女のみなさまへ,73,https://open.spotify.com/track/0H3RFIhXuuRoQyNKYdvSbn,59,53
King Gnu,MASCARA,72,https://open.spotify.com/track/25uU7huzrh4M91FXJvHWhY,69,57
Ado,唱,71,https://open.spotify.com/track/2tlOVDJ3lQsUxz22vPJ4c4,76,60
ヨルシカ,アポリア,70,https://open.spotify.com/track/7ugSlmtBWNMAgTpdvBPcIh,71,62
LE SSERAFIM,CRAZY,69,https://open.spotify.com/track/3AoEQRuFf8zVXWqSLo2UOi,81,73
YOASOBI,モノトーン,68,https://open.spotify.com/track/42XeicjBjdyu7boDDtHkvu,73,55
米津玄師,がらくた,67,https://open.spotify.com/track/3KBlutfYq0kxQWl2P9t4Ht,80,50
