アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
Creepy Nuts,Bling-Bang-Bang-Born,100,https://open.spotify.com/track/0kdqcbwei4MDWFEX5f33yG,70,75
Mrs.GREEN APPLE,ライラック,98,https://open.spotify.com/track/78W4mTLIh4qoLu92W4IQhO,79,72
Omoinotake,幾億光年,97,https://open.spotify.com/track/4dmruTsdHIOjfOIeaFitXK,58,66
tuki.,晩餐歌,96,https://open.spotify.com/track/2cxcqKwQtfKq7giphxjzOu,62,66
ILLIT,Magnetic,95,https://open.spotify.com/track/1aKvZDoLGkNMxoRYgkckZG,75,82
米津玄師,さよーならまたいつか！,93,https://open.spotify.com/track/6jRyCWUAnRVir3OK4jSZvV,80,62
MY FIRST STORY × HYDE,夢幻,92,https://open.spotify.com/track/2otdcgLtoowuQzlU0Cx827,60,67
Vaundy,タイムパラドックス,91,https://open.spotify.com/track/3jNwPOqdPvQIr5dRT0hzgY,72,65
aiko,相思相愛,90,https://open.spotify.com/track/01vIbnKIo9QDYeqSc7ecoi,62,57
B'z,Get Wild,89,https://open.spotify.com/track/4u3Xyot6RXdzrwbJq2cdgC,65,48
Mrs.GREEN APPLE,ケセラセラ,88,https://open.spotify.com/track/406ZlqOP9nLQxJFBY7d9S4,79,63
YOASOBI,アイドル,87,https://open.spotify.com/track/7ovUcF5uHTBRzUpB6ZOmvt,73,72
Vaundy,怪獣の花唄,86,https://open.spotify.com/track/7dTW21YAJxnAOiUh7Rtu9S,72,74
&TEAM,五月雨 (Samidare),85,https://open.spotify.com/track/1kjSyUwXaD0aIp2ohf3InB,68,56
乃紫,初恋キラー,84,https://open.spotify.com/track/6AvwRrfNtvWMG4w3MfKEoi,58,58
ITZY,Algorhythm,83,https://open.spotify.com/track/3BtNCT794NeuVHMsHnAOKa,69,46
Da-iCE,I wonder,82,https://open.spotify.com/track/00Q3uYmFKFVYTRjbsnUq7H,62,66
星街すいせい,ビビデバ,81,https://open.spotify.com/track/5Ct010aQ4rroKyjKhTlS7I,60,64
Ado,唱,80,https://open.spotify.com/track/2tlOVDJ3lQsUxz22vPJ4c4,76,60
友成空,鬼ノ宴,79,https://open.spotify.com/track/096KHkONhQm4MQNH35mU22,54,62
Mrs.GREEN APPLE,青と夏,78,https://open.spotify.com/track/0a3587n25Xhw098UeEbeJq,79,63
BE:FIRST,Masterplan,77,https://open.spotify.com/track/4Qyv8SKVmvGAO6lR86GEu4,70,55
Mrs.GREEN APPLE,ダンスホール,76,https://open.spotify.com/track/4NaaF28BeO9WzjDrSS71Nz,79,65
aespa,Supernova,75,https://open.spotify.com/track/2nPYPc5Ww4Nunu0FNCccPF,77,53
藤井風,満ちてゆく,73,https://open.spotify.com/track/5glPFBAuA1C85tBcVWVzvO,74,68
ヨルシカ,晴る,72,https://open.spotify.com/track/5eY7692tmgHB9dbmq6wa2M,71,72
SPYAIR,オレンジ,71,https://open.spotify.com/track/6M6ZNRplLNspFEn6Ab3mOv,58,65
Mrs.GREEN APPLE,Soranji,70,https://open.spotify.com/track/6O4twzzHHIM6mmTqPpJNYE,79,63
YOASOBI,勇者,69,https://open.spotify.com/track/4LjIQmt1t6NjpM0tpttzjo,73,64
King Gnu,SPECIALZ,68,https://open.spotify.com/track/0GWNtMohuYUEHVZ40tcnHF,69,73
Official髭男dism,Subtitle,67,https://open.spotify.com/track/49F3htNmwzPKFycPdOrDvf,71,63
