アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
ロゼ & ブルーノ・マーズ,APT.,100,https://open.spotify.com/track/5vNRhkKd0yEAg8suGBpjeY,79,88
Creepy Nuts,オトノケ,99,https://open.spotify.com/track/6KYOlIwDHbrbeBbJEtQ0Fj,70,75
Mrs.GREEN APPLE,ライラック,97,https://open.spotify.com/track/78W4mTLIh4qoLu92W4IQhO,79,72
米津玄師,Azalea,96,https://open.spotify.com/track/7kJBYHytiARJlRygfg5VCn,80,62
AKASAKI,Bunny Girl,95,https://open.spotify.com/track/5skCbGGAnc7Ns18Figz54h,60,66
こっちのけんと,はいよろこんで,94,https://open.spotify.com/track/41xGcFvQsGYQs0RDFvPfv3,57,60
Creepy Nuts,Bling-Bang-Bang-Born,93,https://open.spotify.com/track/0kdqcbwei4MDWFEX5f33yG,70,75
Omoinotake,幾億光年,92,https://open.spotify.com/track/4dmruTsdHIOjfOIeaFitXK,58,66
MISAMO,NEW LOOK,91,https://open.spotify.com/track/451U7NEyfqtVefeIgSoJF0,56,59
aespa,Whiplash,90,https://open.spotify.com/track/7Cnpb1vBbC46RgVyyKLH7p,77,66
Mrs.GREEN APPLE,ケセラセラ,88,https://open.spotify.com/track/406ZlqOP9nLQxJFBY7d9S4,79,63
tuki.,晩餐歌,87,https://open.spotify.com/track/2cxcqKwQtfKq7giphxjzOu,62,66
Mrs.GREEN APPLE,Soranji,86,https://open.spotify.com/track/6O4twzzHHIM6mmTqPpJNYE,79,63
Vaundy,風神,85,https://open.spotify.com/track/00GDUNeJd97qjKp2yrx0OC,72,64
Vaundy,怪獣の花唄,84,https://open.spotify.com/track/7dTW21YAJxnAOiUh7Rtu9S,72,74
Mrs.GREEN APPLE,familie,83,https://open.spotify.com/track/4PCQHOJFMV9BWq46UMVf2l,79,65
Official髭男dism,Same Blue,82,https://open.spotify.com/track/3tRgmNTaFYgtbt7XCy6Les,71,64
Da-iCE,I wonder,81,https://open.spotify.com/track/00Q3uYmFKFVYTRjbsnUq7H,62,66
ENHYPEN,No Doubt,80,https://open.spotify.com/track/44hqFxUWsADWewEJELnncj,80,77
Mrs.GREEN APPLE,青と夏,78,https://open.spotify.com/track/0a3587n25Xhw098UeEbeJq,79,63
JIN,Running Wild,77,https://open.spotify.com/track/4p7DTkyrKqT98xlIwYYfXz,80,69
King Gnu,ねっこ,76,https://open.spotify.com/track/4btYb7Tfjw5bQazC6bQXpl,69,64
back number,クリスマスソング,75,https://open.spotify.com/track/5P8ZvBQoCrujjNcLAxO3Su,76,69
back number,新しい恋人達に,74,https://open.spotify.com/track/5LclntckGFFGFUVGJk9Z4x,76,65
YOASOBI,アイドル,73,https://open.spotify.com/track/7ovUcF5uHTBRzUpB6ZOmvt,73,72
FRUITS ZIPPER,わたしの一番かわいいところ,72,https://open.spotify.com/track/0yiDwxnb6D0Vh5yyciuStd,60,64
Mrs.GREEN APPLE,ダンスホール,71,https://open.spotify.com/track/4NaaF28BeO9WzjDrSS71Nz,79,65
back number,水平線,70,https://open.spotify.com/track/5m1i6hq7dmRlp3c1utE48L,76,62
back number,高嶺の花子さん,69,https://open.spotify.com/track/2jdbZGFp8KVTuk0YxDNL4l,76,75
Number_i,GOAT,67,https://open.spotify.com/track/7rA2RuTx1dHadrZcoKh8O9,67,57
NEWS,チャンカパーナ,66,https://open.spotify.com/track/7Eh12O6cdN02uLHGDqQGMC,54,57
GEMN,ファタール,65,https://open.spotify.com/track/7gJD9BarjoFwL2BNQ0rpWT,48,66
back number,花束,64,https://open.spotify.com/track/3QIAwtEEDOrv0g5NKCGrXZ,76,75
Mrs.GREEN APPLE,僕のこと,63,https://open.spotify.com/track/0tnhoHUrHfcLi9hPknUFZ4,79,72
Mrs.GREEN APPLE,Magic,62,https://open.spotify.com/track/170XOP1T4MvY9TLTgPw07D,79,67
BABYMONSTER,DRIP,61,https://open.spotify.com/track/1MUZitHRpmng5NevrvNx4T,75,63
優里,カーテンコール,60,https://open.spotify.com/track/1nysdCpKAh6yif4JkmoiNy,67,68
ずっと真夜中でいいのに。,TAIDADA,59,https://open.spotify.com/track/4cPwi7lcWxRQNEb4xC77fC,66,62
Official髭男dism,Subtitle,58,https://open.spotify.com/track/49F3htNmwzPKFycPdOrDvf,71,63
Ado,唱,57,https://open.spotify.com/track/2tlOVDJ3lQsUxz22vPJ4c4,76,60
BE:FIRST,Sailing,56,https://open.spotify.com/track/3Bfv3Wg4HAhNFdVgWSfT0z,70,55
ILLIT,Magnetic,55,https://open.spotify.com/track/1aKvZDoLGkNMxoRYgkckZG,75,82
コレサワ,元彼女のみなさまへ,54,https://open.spotify.com/track/0H3RFIhXuuRoQyNKYdvSbn,59,53
Mrs.GREEN APPLE,コロンブス,53,https://open.spotify.com/track/3ECvJ97WjbbaTsCZ64pwgI,79,64
なにわ男子,ありがとう心から,52,https://open.spotify.com/track/4tW1ll2xcGoPEnqW6mIvZP,57,40
米津玄師,さよーならまたいつか！,51,https://open.spotify.com/track/6jRyCWUAnRVir3OK4jSZvV,80,62
優里,ドライフラワー,50,https://open.spotify.com/track/7dH0dpi751EoguDDg3xx6J,67,64
