rank,song_title,artist_name,score
1,グッドラック,BUMP OF CHICKEN,100
2,いつだって僕らは,いきものがかり,99
3,卒業,高橋優,98
4,今夜はから騒ぎ,東京事変,97
5,Aチーム〜飛べない天使たち〜,エド・シーラン,96
6,イエス,Acid Black Cherry,95
7,つけまつける,きゃりーぱみゅぱみゅ,94
8,冷たい雨,BONNIE PINK,93
10,いのちの歌,竹内まりや,91
11,サブリナ,家入レオ,90
12,やさしくなりたい,斉藤和義,89
13,変わったかたちの石,KinKi Kids,88
14,ひかり,KREVA,87
15,Tell Your World,livetune feat.初音ミク,86
16,Rising Sun,EXILE,85
18,バイマイサイド,Hemenway,83
20,Synchrogazer,水樹奈々,81
21,ハピネス,AI,80
22,シェイク・イット・アウト,フローレンス・アンド・ザ・マシーン,79
24,クロウリング・バック・トゥ・ユー,ドートリー,77
25,ROCK ME BABY,THE BAWDIES,76
26,家族になろうよ,福山雅治,75
27,ひとつ,長渕剛,74
29,カレッジ,マーヤン・キャステル,72
30,メッセージ,植村花菜,71
31,ファイト,たむらぱん,70
32,マーチングバンド,ASIAN KUNG-FU GENERATION,69
33,タトゥー,ヴァン・ヘイレン,68
34,月面歩行,Hello Sleepwalkers,67
35,LADY MIND,玉置成実,66
36,ユーアー・ビューティフル(Q;indivi+ Remix with KERI),ジェイムス・ブラント,65
37,Love Story,安室奈美恵,64
38,Never let you go〜死んでも離さない〜,2AM,63
39,拳を天につき上げろ,奥田民生,62
40,ベスト・チーム,マイア・ヒラサワ,61
41,sign,JUJU,60
42,シンデレラ,奥華子,59
43,蜜蜂,コブクロ,58
44,ミスター・サクソビート〜恋の大作戦〜,アレクサンドラ・スタン,57
45,恋愛シンドローム,Brand New Vibe,56
46,アワ・デイ・ウィル・カム,エイミー・ワインハウス,55
47,ウィー・ファウンド・ラヴ feat.カルヴィン・ハリス,リアーナ,54
48,ジョリーン,リトル・ウィリーズ,53
49,いいんじゃない?,平松愛理,52
50,今夜もグッド☆フィーリング,フロー・ライダー,51
51,はじまりのとき,絢香,50
52,パンプド・アップ・キックス,フォスター・ザ・ピープル,49
53,粉雪,レミオロメン,48
56,生まれたてのメロディ feat.bird,平戸祐介,45
57,Love Heaven,D☆DATE,44
58,AKA…ホワット・ア・ライフ!,ノエル・ギャラガーズ・ハイ・フライング・バーズ,43
59,エンドロール,秦基博,42
60,シャッフル,ボンベイ・バイシクル・クラブ,41
61,世界はただ、輝いて,YUKI,40
62,ジ・ワン・ザット・ゴット・アウェイ,ケイティ・ペリー,39
63,THE BOYS,少女時代,38
65,フライ・アウェイ,ロス・ロンリー・ボーイズ,36
66,Everyday、カチューシャ,AKB48,35
67,君に逢いたかった,ナオト・インティライミ,34
69,フィルム,星野源,32
71,きっと、ずっと,井手綾香,30
72,満月に吠えろ,チャットモンチー,29
75,プッシュ,アヴリル・ラヴィーン,26
77,ボーン・ディス・ウェイ,レディー・ガガ,24
78,タン・タイド,グループラヴ,23
79,ナンバーワン野郎!,ザ・クロマニヨンズ,22
80,フライングゲット,AKB48,21
84,光をあつめて,藤巻亮太,17
85,HERO,MONKEY MAJIK,16
86,上からマリコ,AKB48,15
88,パーティー・ロック・アンセム,LMFAO,13
90,風は吹いている,AKB48,11
91,マリー・ザ・ナイト,レディー・ガガ,10
92,リライト,ASIAN KUNG-FU GENERATION,9
93,花ぼうろ〜霧氷の宿〜,川中美幸,8
94,夫婦絆,鳥羽一郎,7
96,ローリング・イン・ザ・ディープ,アデル,5
97,僕の半分,SMAP,4
98,トキヲカゾエテ,ReeSya,3
99,ウィンターマジック,KARA,2
100,イングリッシュマン・イン・ニューヨーク,スティング,1
