rank,song_title,artist_name,score
1,WORLD QUEST,NEWS,100
2,永遠プレッシャー,AKB48,99
5,MELROSE〜愛さない約束〜,EXILE ATSUSHI,96
8,バッド・レピュテーション,アヴリル・ラヴィーン,93
9,ハピネス,AI,92
10,ロックド・アウト・オブ・ヘヴン,ブルーノ・マーズ,91
11,ザ・フォガットゥン,グリーン・デイ,90
12,雪の音,GReeeeN,89
13,サラバ、愛しき悲しみたちよ,ももいろクローバーZ,88
16,紙飛行機,コブクロ,85
17,恋人たちのクリスマス,マライア・キャリー,84
19,私たちは絶対に絶対にヨリを戻したりしない,テイラー・スウィフト,82
20,運命論,GLAY,81
22,Lolita,ドレスコーズ,79
23,桜流し,宇多田ヒカル,78
25,A Christmas Song,Monkey Majik + 小田和正,76
26,女々しくて,ゴールデンボンバー,75
27,ガール・オン・ファイア,アリシア・キーズ,74
28,ウィ・ラフ・ウィ・ダンス・ウィ・クライ feat.ライナス・ノーダ,ラスマス・フェイバー,73
29,リヴ・ホワイル・ウィアー・ヤング,ワン・ダイレクション,72
30,Marshmallow day,Mr.Children,71
31,Answer,flumpool,70
33,ラスト・クリスマス,ワム!,68
35,MONSTERS,The MONSTERS,66
36,コール・ミー・メイビー,カーリー・レイ・ジェプセン,65
37,青い春,back number,64
40,クリスマス・イブ,山下達郎,61
41,初恋,中島美嘉,60
42,Kissin' Christmas(クリスマスだからじゃない),桑田佳祐,59
43,BRAVE IT OUT,GENERATIONS,58
44,名前のない怪物,EGOIST,57
45,スカイフォール,アデル,56
46,ドント・ストップ・ザ・パーティー feat.TJR,ピットブル,55
47,風が吹いている,いきものがかり,54
48,白い恋人達,桑田佳祐,53
50,ドライビング・フォー・クリスマス,クリス・レア,51
51,ワンダフル・クリスマスタイム,ポール・マッカートニー/ウイングス,50
54,キミに100パーセント,きゃりーぱみゅぱみゅ,47
55,Happy Song,西野カナ,46
57,JUSTICE[from]GUILTY,GLAY,44
59,恋人がサンタクロース,松任谷由実,42
60,制服のマネキン,乃木坂46,41
61,Rising Sun,EXILE,40
62,初恋,秦基博,39
63,WONDER Volt,木村カエラ,38
64,Always,西野カナ,37
66,ダイ・ヤング,ケシャ,35
67,ダイヤモンズ,リアーナ,34
68,ハッピー・クリスマス(戦争は終った),ジョン・レノン,33
69,しあわせになるために,ナオト・インティライミ,32
71,イッツ・クリスマス・タイム・アゲイン,バックストリート・ボーイズ,30
72,伝え歌,成底ゆう子,29
73,ヒカリヘ,miwa,28
74,いちばん近くに,HY,27
75,今夜はブギー・バック feat.清水翔太 & SHUN,加藤ミリヤ,26
76,クリスマスキャロルの頃には,稲垣潤一,25
77,世界は教室だけじゃない,吉木りさ,24
78,テーブル・ダンサー,キーシャ・シャンテ,23
79,ディス・キス,カーリー・レイ・ジェプセン,22
80,CHE.R.RY,YUI,21
81,雪月花,湘南乃風,20
82,Back In Love Again feat.布袋寅泰,MISIA,19
83,ドゥ・ゼイ・ノウ・イッツ・クリスマス,バンド・エイド,18
84,Powder Snow〜永遠に終わらない冬〜,三代目 J Soul Brothers,17
85,伝説のヤングマン〜ウィー・アー・ヤング〜 feat.ジャネール・モネイ,ファン.,16
86,知らない,星野源,15
87,愛して笑ってうれしくて涙して,DREAMS COME TRUE,14
89,ファッションモンスター,きゃりーぱみゅぱみゅ,12
91,テイスト・イット,ジェイク・バグ,10
92,Say!!いっぱい,小野恵令奈,9
93,スターライトパレード,SEKAI NO OWARI,8
94,スクランブル,泉沙世子,7
97,サブカルガールまどか,バニラビーンズ,4
