アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
遊助,ひまわり,99,https://open.spotify.com/track/0SGYLDQO06AB2VkGDoAjxW,43,34
GReeeeN,刹那,97,https://open.spotify.com/track/35AHGvffAVAbiIkG0AirrO,62,49
嵐,Believe,96,https://open.spotify.com/track/42ZfGeNJUeiibyQDoOhB68,66,46
ROCK'A'TRENCH,My SunShine,94,https://open.spotify.com/track/5AplfXQJgaj3lsGj1ShWAW,32,49
清竜人,Morning Sun,93,https://open.spotify.com/track/0FVRKsO6fudlh0yKdLhPjA,34,31
レミオロメン,Sakura,92,https://open.spotify.com/track/5qhtBu2H14kFTwlFfQTUoI,52,40
PENGIN,春春春,91,https://open.spotify.com/track/0W1wkJAdxsYAMcwENntsTM,30,18
VAMPS,I GOTTA KICK START NOW,89,https://open.spotify.com/track/3knGr0ordmy1bY81sBoKNd,38,18
Perfume,ワンルーム・ディスコ,88,https://open.spotify.com/track/4SDovUYiPB21YBBicEKJlJ,57,29
コブクロ,虹,87,https://open.spotify.com/track/65s429OH7QjAFj9s6sw5X1,59,32
YUKI,ランデヴー,86,https://open.spotify.com/track/6T4V7p7PtNKRpQTDRbscrs,44,35
GLAY,春までは,85,https://open.spotify.com/track/1Yx35CT1dxNGBVvCAcRtR8,56,13
九州男,桜道,81,https://open.spotify.com/track/3BZ8r7clQnGeF7FsggzgyZ,41,13
レミオロメン,3月9日,79,https://open.spotify.com/track/31rf3jLBMfnrqLuTPrcxM5,52,55
浜崎あゆみ,Rule,78,https://open.spotify.com/track/0q6ynl2SPq91rc8YD1LSXA,61,29
長渕剛,卒業,77,https://open.spotify.com/track/4t8z2k0zozHRstIHUaTAOm,52,17
馬場俊英,世界中のアンサー,76,https://open.spotify.com/track/77BmC4UaVuLqL5ckrflgAa,21,5
aiko,milk,71,https://open.spotify.com/track/5BDh3j6kCJUmzUpSh0ESVZ,62,47
JUJU,やさしさで溢れるように,70,https://open.spotify.com/track/4zdXDTExh06duqfnyhNx6S,54,50
FUNKY MONKEY BABYS,桜,67,https://open.spotify.com/track/3im6vIMyAfRk7c9zijpkjV,53,45
絢香,夢を味方に,66,https://open.spotify.com/track/643H2JKRxf7Rnok0GYBtz1,55,34
RADWIMPS,おしゃかしゃま,65,https://open.spotify.com/track/39oAp7sfaU9PDaraVLD31O,75,61
たむらぱん,ちゃりんこ,61,https://open.spotify.com/track/1WPG2hcsUPdx0T6RleD6nl,13,8
伊藤由奈,trust you,60,https://open.spotify.com/track/2GPHXW8PoRhtNGxjyQzbT0,41,44
flumpool,星に願いを,57,https://open.spotify.com/track/6W12q6aj9KCLI97W8kBQOD,47,42
秋元順子,愛のままで…,55,https://open.spotify.com/track/6WjmLWvLcUm9kwThhFfatB,31,38
キマグレン,天国の郵便ポスト,52,https://open.spotify.com/track/4fB4W1Q9HyTnjBLOncXrm9,39,20
カラーボトル,サヨナラ,51,https://open.spotify.com/track/4qf6fqubKbVQuc66LfbM0m,22,5
柴咲コウ,大切にするよ,44,https://open.spotify.com/track/4UF3JsmwjkCzuaP3zCribq,46,30
MiChi,ChaNge the WoRLd,42,https://open.spotify.com/track/3CHqrioKIhXNHZ8IgzIVNC,17,19
DREAMS COME TRUE,GOOD BYE MY SCHOOL DAYS,35,https://open.spotify.com/track/5HnT0cQyUe0SGcqnMvKFXg,61,8
真木ことみ,母の暦,34,https://open.spotify.com/track/1j5UuarJY6DAxPV38FMIPT,12,0
のあのわ,ゆめの在りか,25,https://open.spotify.com/track/0Koe98X7pl9LzSrzfOigEC,6,4
ゆず,逢いたい,24,https://open.spotify.com/track/4EC7OpL3Rtwtkt4bzEBpsG,56,34
鶴,桜,23,https://open.spotify.com/track/2rdhJNgNPHRSJhMegey5GX,22,12
ユニコーン,WAO!,21,https://open.spotify.com/track/0vsMJ9kZyVD3poXSisGZW7,44,34
曽根由希江,あおげばとうとし,20,https://open.spotify.com/track/2YEG7E7VUrg82DHHVjRKaf,3,0
ケツメイシ,さくら,15,https://open.spotify.com/track/5rfUCmoI7axj6mjpu1Rto5,57,58
トータス松本,僕がついてる,13,https://open.spotify.com/track/4uL1b6h8SfaOK63ndvjROr,32,15
BoA,永遠,9,https://open.spotify.com/track/104yjVsAOGHnYEKmYEjNAI,55,37
RIP SLYME,STAIRS,8,https://open.spotify.com/track/6rLWRCMQsw7RBShc0MxOpz,55,18
GReeeeN,歩み,3,https://open.spotify.com/track/3fgngFwcN0wtWsCVqsywBS,62,49
