アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
柏木由紀,ショートケーキ,99,https://open.spotify.com/track/0vwrfHlA2gGBpGUN7s8rl1,16,14
SKE48,チョコの奴隷,97,https://open.spotify.com/track/0iKyY8Q6Wi7CG6B2BfzYAb,33,22
サカナクション,ミュージック,94,https://open.spotify.com/track/21kn2sWOZANPZHGOpW7pG9,66,61
桑田佳祐,涙をぶっとばせ!!,93,https://open.spotify.com/track/3cFjUUameffgeGVdOKbpEJ,57,23
AI,VOICE,88,https://open.spotify.com/track/1RozsT2filL0ZJ4VgIFPBG,56,32
m-flo,LOVER,86,https://open.spotify.com/track/7IBpJOlkW3jQLnfLaqLVTl,53,28
福山雅治,誕生日には真白な百合を,82,https://open.spotify.com/track/2seDvhuRmBUzFyMOEvhUQC,55,40
きゃりーぱみゅぱみゅ,キミに100パーセント,81,https://open.spotify.com/track/3BPnFpAL02Bos8EoTLnO9R,52,43
ゆず,イロトリドリ,78,https://open.spotify.com/track/3XUCU0IGPrwG8otfoQdJ5y,56,44
ゆず,REASON,76,https://open.spotify.com/track/5HkOHdVwSVKawkkypYnZaZ,56,44
忘れらんねえよ,この高鳴りをなんと呼ぶ,73,https://open.spotify.com/track/5pKTIc3Ra7QqUN8N0di9qn,32,24
ソナーポケット,花,72,https://open.spotify.com/track/4VZfqnmPlG8CQuveiA64nW,41,29
CREAM,Shooting Star,71,https://open.spotify.com/track/0Id1EuPP3pnWsfQIbcPtsS,48,15
RIP SLYME,RUN with...,66,https://open.spotify.com/track/4uGmIYgdQzc5JTDPbdECpa,55,16
塩ノ谷早耶香,Dear Heaven,64,https://open.spotify.com/track/7dCPTBUXpsRKsa8HZheZh0,17,16
Coda,BLOODY STREAM,60,https://open.spotify.com/track/3qzkfEqjbRJ2kWyT6uebt8,53,52
Perfume,チョコレイト・ディスコ,58,https://open.spotify.com/track/35WLGytCEIVPLBPfhNPhTp,57,42
竹内まりや,たそがれダイアリー,56,https://open.spotify.com/track/3r7xQfMtHkY8rGq11ne83f,59,28
きゃりーぱみゅぱみゅ,ふりそでーしょん,55,https://open.spotify.com/track/2xj9i8PbLxCQtN3cYwSZyF,52,30
東京カランコロン,いっせーの、せ!,54,https://open.spotify.com/track/3fjk0PYbiTxrKF1QAhB7JP,16,5
Base Ball Bear,PERFECT BLUE,53,https://open.spotify.com/track/6X8BbdTHcger6HQV3QLOaT,38,15
ゴスペラーズ,氷の花,52,https://open.spotify.com/track/5pkan8DD86L9iBRwU6TYk4,43,12
米米CLUB,TAKARABUNE,49,https://open.spotify.com/track/1qasZIlwCZ2SCairrCCx3H,51,5
MONGOL800,小さな恋のうた,43,https://open.spotify.com/track/23atyJacJVHvB9RHBNhr35,54,67
泉沙世子,境界線,42,https://open.spotify.com/track/49iw8PKWCgrEAs5bDnaMbL,0,1
松本哲也,ユキヤナギ,41,https://open.spotify.com/track/3A9VW5a1ymbTChiBy3WEdy,0,1
矢野顕子,誇り高く生きよう,37,https://open.spotify.com/track/1eHoWmCfiNkLcq9CMkJLXu,34,5
ゴールデンボンバー,女々しくて,36,https://open.spotify.com/track/1z9sbRTej9JymuzC65xFlS,45,52
ねごと,たしかなうた,33,https://open.spotify.com/track/6DrcLv42h3UARoTSyo7Xi7,31,9
秦基博,グッバイ・アイザック,32,https://open.spotify.com/track/5bmqySIYgFvInxqcM1GIZr,57,22
ONE OK ROCK,Deeper Deeper,29,https://open.spotify.com/track/3qmZlJRJjliV3a9LKRiIMT,71,53
moumoon,『Love is Everywhere』,26,https://open.spotify.com/track/2AgxR7O0sQKIZGV7U5tBVW,36,10
ジャンクフジヤマ,シェダル,21,https://open.spotify.com/track/0aEu531o6FqdMH1kQ34nTB,29,7
秦基博,初恋,19,https://open.spotify.com/track/792G9sFXc6mAwv37UaCEdv,57,18
SPYAIR,サクラミツツキ,10,https://open.spotify.com/track/4Q8Xekfd9ihkVPCBxGK0ec,58,57
illion,MAHOROBA,9,https://open.spotify.com/track/1ZMW28E3h6EHP69U796BKy,38,23
GReeeeN,雪の音,7,https://open.spotify.com/track/4sWgyKsbRnd6HprFmLQEVP,62,45
