アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
嵐,Calling,100,https://open.spotify.com/track/3Kry3dqpeN4PoGRrC9NxAb,66,31
嵐,Breathless,99,https://open.spotify.com/track/4DPvj7gOATIuNxWy4Gl6bI,66,36
FUNKY MONKEY BABYS,ありがとう,94,https://open.spotify.com/track/23xQDJNhu2KFaz2oscslaE,53,53
GReeeeN,桜color,93,https://open.spotify.com/track/1BxXJpYlRdlC2MTzzGTTss,62,36
EGOIST,All Alone With You,92,https://open.spotify.com/track/2fkSKbhD79K9JRFUSuhzk3,51,48
Ms.OOJA,30,89,https://open.spotify.com/track/2nWpE0TfZyCxUInI09DYft,52,32
クリープハイプ,社会の窓,87,https://open.spotify.com/track/22BqQe9mJTZzaPcnaUuwGI,63,46
Nothing's Carved In Stone,Out of Control,86,https://open.spotify.com/track/59vsbcxyjO4IB6o51btck7,38,42
Perfume,未来のミュージアム,85,https://open.spotify.com/track/3IIWswUsUI4BnTWYZU2UsN,57,44
AI,VOICE,81,https://open.spotify.com/track/1RozsT2filL0ZJ4VgIFPBG,56,32
レミオロメン,3月9日,80,https://open.spotify.com/track/31rf3jLBMfnrqLuTPrcxM5,52,55
JUJU,Dreamer,78,https://open.spotify.com/track/6anBdz7PZEsgZyOYk1SkjF,54,24
臼澤みさき,名前,75,https://open.spotify.com/track/29N95zjasjulYHNw2Zp2zK,4,1
illion,MAHOROBA,74,https://open.spotify.com/track/1ZMW28E3h6EHP69U796BKy,38,23
竹内まりや,たそがれダイアリー,73,https://open.spotify.com/track/3r7xQfMtHkY8rGq11ne83f,59,28
MAN WITH A MISSION,Emotions,72,https://open.spotify.com/track/0IGFPQy1tVBEOh5hUeK8RH,60,44
サカナクション,ミュージック,71,https://open.spotify.com/track/21kn2sWOZANPZHGOpW7pG9,66,61
ハルカトミユキ,ドライアイス,69,https://open.spotify.com/track/3AqECrUFcpwPcI05UlPmHr,25,14
ONE OK ROCK,Clock Strikes,68,https://open.spotify.com/track/1XPzVq4TS2D38MUb9uu0hi,71,54
CREAM,Shooting Star,66,https://open.spotify.com/track/0Id1EuPP3pnWsfQIbcPtsS,48,15
スガシカオ,アイタイ,65,https://open.spotify.com/track/7yMDPfuqL1DKvg0EUljrv3,42,18
BoA,Only One,63,https://open.spotify.com/track/3Hyl7YrOtBcnh1geON2kSO,55,59
SING LIKE TALKING,89番目の星座,62,https://open.spotify.com/track/55S94NRxi3QWpnlIQyvR1G,32,14
MONKEY MAJIK,If,61,https://open.spotify.com/track/6ToBZSSo4rBDFacZGGvJ4a,49,11
植村花菜,でこぼこ,59,https://open.spotify.com/track/0hVESvCNqrfV9MzCfravvy,25,5
シシド・カフカ,music,55,https://open.spotify.com/track/55NLqRG3scbchLnDApG6fW,28,4
ジャンクフジヤマ,あの空の向こうがわへ,54,https://open.spotify.com/track/1LMuJryebLMtKK0bPYKdED,29,30
7!!,さよならメモリー,53,https://open.spotify.com/track/65dTOvIBMqUgBfv9oqtces,50,43
Rake,ランナーズ愛,50,https://open.spotify.com/track/3D3roYptQtN4BtKD07JxLH,41,16
きゃりーぱみゅぱみゅ,にんじゃりばんばん,45,https://open.spotify.com/track/3zrmJWuIWUmrhhSAZnlOYF,52,55
E-girls,CANDY SMILE,43,https://open.spotify.com/track/6jwSrKqFLL5daRAOViTozl,47,39
ケツメイシ,さくら,34,https://open.spotify.com/track/5rfUCmoI7axj6mjpu1Rto5,57,58
BUMP OF CHICKEN,天体観測,33,https://open.spotify.com/track/3hRRYgBeunE3PTmnzATTS0,64,65
ケラケラ,さよなら大好きだったよ,29,https://open.spotify.com/track/6AM7V1ufpzXp5KViTQZkn3,35,12
SPYAIR,サクラミツツキ,25,https://open.spotify.com/track/4Q8Xekfd9ihkVPCBxGK0ec,58,57
ゴールデンボンバー,女々しくて,22,https://open.spotify.com/track/1z9sbRTej9JymuzC65xFlS,45,52
SAY,いとしいひと,19,https://open.spotify.com/track/0MB1Lb4EeWWIDIyEB4btr6,13,0
IU,Beautiful Dancer,17,https://open.spotify.com/track/2ImCojHlO0MgHCJ6IOCNM5,68,22
ASIAN KUNG-FU GENERATION,今を生きて,10,https://open.spotify.com/track/6XTxXbQFaP2sxDeWqm6Cds,61,35
絢香,beautiful,9,https://open.spotify.com/track/0fmHgePAn1nn63wCtEtBBp,55,23
サカナクション,Aoi,6,https://open.spotify.com/track/73TEyhGLxixHAwzOdoamgV,66,58
スピッツ,春の歌,2,https://open.spotify.com/track/56ISW3rNZJHEkUfVbZ61bq,66,58
