アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度,MP3_Local_Path
KinKi Kids,変わったかたちの石,100,https://open.spotify.com/track/4zzDQArNfq20BgUeEJibYL,55,18,./downloaded_mp3/KinKi Kids_変わったかたちの石.mp3
水樹奈々,Synchrogazer,99,https://open.spotify.com/track/69QNXJNXFddfmzcz0mDB6m,48,43,./downloaded_mp3/水樹奈々_Synchrogazer.mp3
きゃりーぱみゅぱみゅ,つけまつける,98,https://open.spotify.com/track/3ou1fnaevjh2rj6gSNLTim,52,43,./downloaded_mp3/きゃりーぱみゅぱみゅ_つけまつける.mp3
植村花菜,メッセージ,96,https://open.spotify.com/track/2krvtBDMSnGB5ZdWeMICBC,25,7,./downloaded_mp3/植村花菜_メッセージ.mp3
斉藤和義,やさしくなりたい,95,https://open.spotify.com/track/4XkqVSWIPb07iLEDvAPq93,53,59,./downloaded_mp3/斉藤和義_やさしくなりたい.mp3
EXILE,Rising Sun,94,https://open.spotify.com/track/2FfU6BLvwYySpKnVmG2XJh,60,41,./downloaded_mp3/EXILE_Rising Sun.mp3
いきものがかり,いつだって僕らは,93,https://open.spotify.com/track/634fGMgXpMTACD6PW1QsPY,63,43,./downloaded_mp3/いきものがかり_いつだって僕らは.mp3
東京事変,今夜はから騒ぎ,92,https://open.spotify.com/track/47ghgWkJkpmzK60sG7Tno5,53,44,./downloaded_mp3/東京事変_今夜はから騒ぎ.mp3
奥田民生,拳を天につき上げろ,91,https://open.spotify.com/track/6c1f4ZRI6XKZerEkYVZ4Ht,46,8,./downloaded_mp3/奥田民生_拳を天につき上げろ.mp3
D☆DATE,Love Heaven,90,https://open.spotify.com/track/6Fujy4QMVu67Crm9L2mTOL,5,5,./downloaded_mp3/D☆DATE_Love Heaven.mp3
AI,ハピネス,88,https://open.spotify.com/track/4Ls20opS0EzPb7NuA6F8VI,56,60,./downloaded_mp3/AI_ハピネス.mp3
奥華子,シンデレラ,87,https://open.spotify.com/track/3d6zYKYsffGTrWGDfc04AX,40,15,./downloaded_mp3/奥華子_シンデレラ.mp3
家入レオ,サブリナ,86,https://open.spotify.com/track/6kokaq4Inu2mRIzeUFffIr,52,31,./downloaded_mp3/家入レオ_サブリナ.mp3
高橋優,卒業,84,https://open.spotify.com/track/6qWRwhcwxJp8r684pP0FT9,49,12,./downloaded_mp3/高橋優_卒業.mp3
THE BAWDIES,ROCK ME BABY,80,https://open.spotify.com/track/4tEkbMXIaUUOqq45lInqkZ,34,29,./downloaded_mp3/THE BAWDIES_ROCK ME BABY.mp3
AKB48,フライングゲット,79,https://open.spotify.com/track/1RFqr5izPF2E8Er5CG1Z2z,56,47,./downloaded_mp3/AKB48_フライングゲット.mp3
長渕剛,ひとつ,78,https://open.spotify.com/track/1B3iHWfjKldfDuR6SXEmxz,52,38,./downloaded_mp3/長渕剛_ひとつ.mp3
Brand New Vibe,恋愛シンドローム,76,https://open.spotify.com/track/7zsrSafFPoubYCk1MSdLjI,8,6,./downloaded_mp3/Brand New Vibe_恋愛シンドローム.mp3
竹内まりや,いのちの歌,74,https://open.spotify.com/track/0dhG4A3Fs65pX39ZM2NINa,59,53,./downloaded_mp3/竹内まりや_いのちの歌.mp3
AKB48,上からマリコ,73,https://open.spotify.com/track/0vsgOfTLFru6SBOLl3MQPr,56,33,./downloaded_mp3/AKB48_上からマリコ.mp3
ナオト・インティライミ,Message,72,https://open.spotify.com/track/2GIJcEKvpp2Ria2XR2jdg7,46,37,./downloaded_mp3/ナオト・インティライミ_Message.mp3
少女時代,THE BOYS,71,https://open.spotify.com/track/4sRQg2aoec0VIvQ7GZPGMy,64,60,./downloaded_mp3/少女時代_THE BOYS.mp3
BONNIE PINK,冷たい雨,67,https://open.spotify.com/track/5AAT1Xo1OzgIQZwmV1syOs,41,19,./downloaded_mp3/BONNIE PINK_冷たい雨.mp3
Hemenway,バイマイサイド,64,https://open.spotify.com/track/39zRDK54BJJQqcIYydsfSy,27,41,./downloaded_mp3/Hemenway_バイマイサイド.mp3
AKB48,風は吹いている,59,https://open.spotify.com/track/4NtUFdQtTJqCnGO03jzgLt,56,38,./downloaded_mp3/AKB48_風は吹いている.mp3
