アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度,MP3_Local_Path
NMB48,ヴァージニティー,100,https://open.spotify.com/track/7tuHBStck3zEa0vpcNGtiB,39,24,./downloaded_mp3/NMB48_ヴァージニティー.mp3
三代目 J Soul Brothers,花火,99,https://open.spotify.com/track/6xkRAXgNOwPXjpl8bD0WRe,55,49,./downloaded_mp3/三代目 J Soul Brothers from EXILE TRIBE_花火.mp3
ゆず,また明日,96,https://open.spotify.com/track/7izSoZpTTVwHKiyEsZPVxa,56,18,./downloaded_mp3/ゆず_また明日.mp3
スキマスイッチ,ユリーカ,94,https://open.spotify.com/track/7K5JipRH1NKt04HE2nwZVJ,61,44,./downloaded_mp3/スキマスイッチ_ユリーカ.mp3
加藤ミリヤ,HEART BEAT,93,https://open.spotify.com/track/1VBusc7LLyQtIp2HOqTv8s,55,37,./downloaded_mp3/加藤ミリヤ_HEART BEAT.mp3
高橋優,陽はまた昇る,92,https://open.spotify.com/track/2xkMeEvHnRhj2URvART1yE,49,26,./downloaded_mp3/高橋優_陽はまた昇る.mp3
RADWIMPS,シュプレヒコール,90,https://open.spotify.com/track/35Lx393kD6NjKsP4bQnNTq,75,40,./downloaded_mp3/RADWIMPS_シュプレヒコール.mp3
水樹奈々,BRIGHT STREAM,89,https://open.spotify.com/track/5QfnHouzl7E6UaUhtDf99T,48,27,./downloaded_mp3/水樹奈々_BRIGHT STREAM.mp3
Superfly,輝く月のように,84,https://open.spotify.com/track/5JXd3XM2cT68cIeuofZQ0I,59,59,./downloaded_mp3/Superfly_輝く月のように.mp3
ammoflight,夏色ドット,83,https://open.spotify.com/track/1AGM4mWvPk33d4NJuQZtJ0,3,3,./downloaded_mp3/ammoflight_夏色ドット.mp3
Perfume,Spending all my time,82,https://open.spotify.com/track/6tEUPYdS5m5LmZnmARmOCT,57,41,./downloaded_mp3/Perfume_Spending all my time.mp3
いきものがかり,風が吹いている,81,https://open.spotify.com/track/46ioD2OgRS8CVAA41aml2F,63,42,./downloaded_mp3/いきものがかり_風が吹いている.mp3
カミナリグモ,王様のミサイル,75,https://open.spotify.com/track/4bjMxyitJoWwPwoabe2Erc,15,3,./downloaded_mp3/カミナリグモ_王様のミサイル.mp3
ケツメイシ,LOVE LOVE Summer,74,https://open.spotify.com/track/63SfqdBlmahv0zcLGL4feN,57,39,./downloaded_mp3/ケツメイシ_LOVE LOVE Summer.mp3
