アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度,MP3_Local_Path
板野友美,10年後の君へ,99,https://open.spotify.com/track/5sWu80rxT9i1FEcZGQ4eSz,23,25,./downloaded_mp3/板野友美_10年後の君へ.mp3
いきものがかり,ハルウタ,98,https://open.spotify.com/track/3oicOknczVtpv7ZW6HLQrc,63,47,./downloaded_mp3/いきものがかり_ハルウタ.mp3
GReeeeN,オレンジ,97,https://open.spotify.com/track/0rduVGD3WmGciFFb6sUScg,62,55,./downloaded_mp3/GReeeeN_オレンジ.mp3
ソナーポケット,月火水木金土日。〜君に贈る歌〜,92,https://open.spotify.com/track/5nWkxGrxg4XnCFjh2cDxxL,41,29,./downloaded_mp3/ソナーポケット_月火水木金土日。〜君に贈る歌〜.mp3
指田郁也,花になれ,87,https://open.spotify.com/track/3FbFPOuQqpUM6BMBVLvCRG,12,24,./downloaded_mp3/指田郁也_花になれ.mp3
Ms.OOJA,My Way,86,https://open.spotify.com/track/6wjKd2HGveyTVqIMhj1ZPF,52,19,./downloaded_mp3/Ms.OOJA_My Way.mp3
曽根由希江,ねぇ、どうして,85,https://open.spotify.com/track/3t3ORFChzwBexetYlHjnvG,3,2,./downloaded_mp3/曽根由希江_ねぇ、どうして.mp3
Perfume,Spring of Life,84,https://open.spotify.com/track/0zWuIu9wDk1lpSbK8yFZmv,57,43,./downloaded_mp3/Perfume_Spring of Life.mp3
E-girls,One Two Three,83,https://open.spotify.com/track/5hJzZnOiRwfZcJXOFXqBx8,47,16,./downloaded_mp3/E-girls_One Two Three.mp3
さかいゆう,君と僕の挽歌,82,https://open.spotify.com/track/63cpjjGQdOzJJ98KtaQRA5,33,29,./downloaded_mp3/さかいゆう_君と僕の挽歌.mp3
井手綾香,ヒカリ,75,https://open.spotify.com/track/58HwwfDa9rxN0rTjcNcqyr,6,7,./downloaded_mp3/井手綾香_ヒカリ.mp3
ゆず,虹,74,https://open.spotify.com/track/1auxo0MzUgjI6tre1PZYIw,56,46,./downloaded_mp3/ゆず_虹.mp3
ゆず,栄光の架橋,72,https://open.spotify.com/track/6LtgrHfq3Q7O9PHcAZxkEH,56,54,./downloaded_mp3/ゆず_栄光の架橋.mp3
YUKI,プレイボール,69,https://open.spotify.com/track/0hDehcvOesk89eJNSHoYov,44,18,./downloaded_mp3/YUKI_プレイボール.mp3
椎名林檎,自由へ道連れ,67,https://open.spotify.com/track/03EIiiEZzi2V5ouBZNfwPn,66,42,./downloaded_mp3/椎名林檎_自由へ道連れ.mp3
サカナクション,僕と花,64,https://open.spotify.com/track/1w6iBuEc0eVjpnCnL2vm41,66,48,./downloaded_mp3/サカナクション_僕と花.mp3
五木ひろし,夜明けのブルース,62,https://open.spotify.com/track/2eAOfmTyhSvN0fQNXLQpsc,41,37,./downloaded_mp3/五木ひろし_夜明けのブルース.mp3
木村カエラ,マミレル,60,https://open.spotify.com/track/4b7iNXufeMJOqfrB3ISTYl,43,8,./downloaded_mp3/木村カエラ_マミレル.mp3
Fairies,Beat Generation,57,https://open.spotify.com/track/0MNJJOGJMjaOcAGWard20O,22,20,./downloaded_mp3/Fairies_Beat Generation.mp3
斉藤和義,月光,56,https://open.spotify.com/track/3kRMCZnUeNTzyArxAdWgdN,53,32,./downloaded_mp3/斉藤和義_月光.mp3
家入レオ,Shine,55,https://open.spotify.com/track/1KT1etmlEs7zL37ngB0Z0U,52,44,./downloaded_mp3/家入レオ_Shine.mp3
FOUR GET ME A NOTS,Awakening,54,https://open.spotify.com/track/3AuZoi3ckGgyEsdWKCdfGn,24,15,./downloaded_mp3/FOUR GET ME A NOTS_Awakening.mp3
福山雅治,生きてる生きてく,53,https://open.spotify.com/track/6TT5cVq9gtm9Fxm1jm3RSj,55,48,./downloaded_mp3/福山雅治_生きてる生きてく.mp3
Mr.Children,pieces,52,https://open.spotify.com/track/2zvj2FKTsFaJeNZCWt4544,66,32,./downloaded_mp3/Mr.Children_pieces.mp3
山崎まさよし,太陽の約束,50,https://open.spotify.com/track/0G4ncMBBYok6yJ4wMjZxrB,49,4,./downloaded_mp3/山崎まさよし_太陽の約束.mp3
DREAMS COME TRUE,MY TIME TO SHINE,47,https://open.spotify.com/track/3Wp8PGuUcR12JN21bO88KP,61,16,./downloaded_mp3/DREAMS COME TRUE_MY TIME TO SHINE.mp3
きゃりーぱみゅぱみゅ,CANDY CANDY,46,https://open.spotify.com/track/4r53usGeVPzb1fKUUSxN1w,52,47,./downloaded_mp3/きゃりーぱみゅぱみゅ_CANDY CANDY.mp3
ヒルクライム,春夏秋冬,44,https://open.spotify.com/track/6WYirtXQjDJpCQkv4XTBxY,51,59,./downloaded_mp3/ヒルクライム_春夏秋冬.mp3
ナオト・インティライミ,愛してた,40,https://open.spotify.com/track/55uQmkY0hovL7viBUJMxXl,46,40,./downloaded_mp3/ナオト・インティライミ_愛してた.mp3
桑田佳祐,幸せのラストダンス,36,https://open.spotify.com/track/3c8p1S9xC6TWLSFSfqD29w,57,32,./downloaded_mp3/桑田佳祐_幸せのラストダンス.mp3
moumoon,Wild Child,33,https://open.spotify.com/track/3L0sl5ah7DAoBgwmd2QfEp,36,24,./downloaded_mp3/moumoon_Wild Child.mp3
BIGBANG,FANTASTIC BABY,31,https://open.spotify.com/track/3PzAfPk6iA4ygy4u3OAqk5,70,50,./downloaded_mp3/BIGBANG_FANTASTIC BABY.mp3
