アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度,MP3_Local_Path
Kis-My-Ft2,WANNA BEEEE!!!,100,https://open.spotify.com/track/4NATlnmkyDjE1Eabrup1WA,49,15,./downloaded_mp3/Kis-My-Ft2_WANNA BEEEE!!!.mp3
Perfume,Spending all my time,99,https://open.spotify.com/track/6tEUPYdS5m5LmZnmARmOCT,57,41,./downloaded_mp3/Perfume_Spending all my time.mp3
Superfly,輝く月のように,98,https://open.spotify.com/track/5JXd3XM2cT68cIeuofZQ0I,59,59,./downloaded_mp3/Superfly_輝く月のように.mp3
miwa,ヒカリヘ,97,https://open.spotify.com/track/0ZGSqq2w7og9UQyWYBXLSq,53,51,./downloaded_mp3/miwa_ヒカリヘ.mp3
三代目 J Soul Brothers,花火,95,https://open.spotify.com/track/6xkRAXgNOwPXjpl8bD0WRe,55,49,./downloaded_mp3/三代目 J Soul Brothers from EXILE TRIBE_花火.mp3
ammoflight,夏色ドット,94,https://open.spotify.com/track/1AGM4mWvPk33d4NJuQZtJ0,3,3,./downloaded_mp3/ammoflight_夏色ドット.mp3
井手綾香,つばさ,92,https://open.spotify.com/track/2Lx0re4XTA7APDzqthrcio,6,0,./downloaded_mp3/井手綾香_つばさ.mp3
スキマスイッチ,ユリーカ,91,https://open.spotify.com/track/7K5JipRH1NKt04HE2nwZVJ,61,44,./downloaded_mp3/スキマスイッチ_ユリーカ.mp3
NMB48,ヴァージニティー,89,https://open.spotify.com/track/7tuHBStck3zEa0vpcNGtiB,39,24,./downloaded_mp3/NMB48_ヴァージニティー.mp3
ゆず,また明日,87,https://open.spotify.com/track/7izSoZpTTVwHKiyEsZPVxa,56,18,./downloaded_mp3/ゆず_また明日.mp3
シェネル,ビリーヴ,86,https://open.spotify.com/track/3fE6DxExpJwYIwsQxQSVnM,56,61,./downloaded_mp3/シェネル_ビリーヴ.mp3
加藤ミリヤ,HEART BEAT,84,https://open.spotify.com/track/1VBusc7LLyQtIp2HOqTv8s,55,37,./downloaded_mp3/加藤ミリヤ_HEART BEAT.mp3
Civilian Skunk,DRAGON BOY,81,https://open.spotify.com/track/5jOMZn29bJM44rDK0HevEb,1,2,./downloaded_mp3/Civilian Skunk_DRAGON BOY.mp3
Aqua Timez,つぼみ,80,https://open.spotify.com/track/0SVl2AznOkpmhPStRMNGFE,53,18,./downloaded_mp3/Aqua Timez_つぼみ.mp3
ナオト・インティライミ,ナイテタッテ,79,https://open.spotify.com/track/6xPp6bSKiena2MCQfaMOtZ,46,24,./downloaded_mp3/ナオト・インティライミ_ナイテタッテ.mp3
東京事変,ただならぬ関係,78,https://open.spotify.com/track/4QLv95dxFaISAxZetbNC1h,53,25,./downloaded_mp3/東京事変_ただならぬ関係.mp3
いきものがかり,風が吹いている,77,https://open.spotify.com/track/46ioD2OgRS8CVAA41aml2F,63,42,./downloaded_mp3/いきものがかり_風が吹いている.mp3
カミナリグモ,王様のミサイル,74,https://open.spotify.com/track/4bjMxyitJoWwPwoabe2Erc,15,3,./downloaded_mp3/カミナリグモ_王様のミサイル.mp3
RADWIMPS,シュプレヒコール,73,https://open.spotify.com/track/35Lx393kD6NjKsP4bQnNTq,75,40,./downloaded_mp3/RADWIMPS_シュプレヒコール.mp3
ケツメイシ,夏の思い出,71,https://open.spotify.com/track/22uQDAWeupUDmr3Qit0abI,57,53,./downloaded_mp3/ケツメイシ_夏の思い出.mp3
ONE OK ROCK,The Beginning,70,https://open.spotify.com/track/1J6MFj60gFCvYqOtjoYkM0,71,61,./downloaded_mp3/ONE OK ROCK_The Beginning.mp3
YUKI,わたしの願い事,68,https://open.spotify.com/track/67nPCNfx7FX3JNPgA4zh9K,44,17,./downloaded_mp3/YUKI_わたしの願い事.mp3
西野カナ,GO FOR IT !!,64,https://open.spotify.com/track/7vXxYbfD6GBg9XFBjtWbcG,63,51,./downloaded_mp3/西野カナ_GO FOR IT !!.mp3
SAY,OMG!!,62,https://open.spotify.com/track/1WpFgBddxvC29QVnAomUD5,13,0,./downloaded_mp3/SAY_OMG!!.mp3
高橋優,陽はまた昇る,61,https://open.spotify.com/track/2xkMeEvHnRhj2URvART1yE,49,26,./downloaded_mp3/高橋優_陽はまた昇る.mp3
ケツメイシ,LOVE LOVE Summer,60,https://open.spotify.com/track/63SfqdBlmahv0zcLGL4feN,57,39,./downloaded_mp3/ケツメイシ_LOVE LOVE Summer.mp3
七尾旅人,サーカスナイト,59,https://open.spotify.com/track/1bhF1dbIKLXbVW2QupmvJl,33,42,./downloaded_mp3/七尾旅人_サーカスナイト.mp3
井上陽水,少年時代,55,https://open.spotify.com/track/6W3kqpyUdOgjA2yFnuWTLU,49,13,./downloaded_mp3/井上陽水_少年時代.mp3
EXILE,BOW & ARROWS,52,https://open.spotify.com/track/3ffi96jrjXy45ky3gdv6pc,60,30,./downloaded_mp3/EXILE_BOW & ARROWS.mp3
スキマスイッチ,全力少年,45,https://open.spotify.com/track/3Ztjw8utVpcrzms1RrsJvR,61,65,./downloaded_mp3/スキマスイッチ_全力少年.mp3
FUNKY MONKEY BABYS,LIFE IS A PARTY,41,https://open.spotify.com/track/6C3xqHA83wnashsHFtT0cs,53,19,./downloaded_mp3/FUNKY MONKEY BABYS_LIFE IS A PARTY.mp3
GReeeeN,pride,40,https://open.spotify.com/track/1exqyfJ7dkW0cfq8s1SROe,62,46,./downloaded_mp3/GReeeeN_pride.mp3
back number,わたがし,39,https://open.spotify.com/track/37rQZTnbIE9JRJYzX2wCiw,77,61,./downloaded_mp3/back number_わたがし.mp3
ACE OF SPADES,WILD TRIBE,36,https://open.spotify.com/track/5IHL7N7SBAHva433X3BSUu,20,16,./downloaded_mp3/ACE OF SPADES_WILD TRIBE.mp3
RHYMESTER,The Choice Is Yours,35,https://open.spotify.com/track/4niqa7E9MKusXkFMUaqoGq,40,27,./downloaded_mp3/RHYMESTER_The Choice Is Yours.mp3
水樹奈々,BRIGHT STREAM,29,https://open.spotify.com/track/5QfnHouzl7E6UaUhtDf99T,48,27,./downloaded_mp3/水樹奈々_BRIGHT STREAM.mp3
サザンオールスターズ,真夏の果実,24,https://open.spotify.com/track/3AVLsBieDGotYuo5RPEL64,65,64,./downloaded_mp3/サザンオールスターズ_真夏の果実.mp3
山崎まさよし,アフロディーテ,23,https://open.spotify.com/track/2hbaWEIZxWTTfMdF72H9Jv,49,3,./downloaded_mp3/山崎まさよし_アフロディーテ.mp3
くるり,everybody feels the same,22,https://open.spotify.com/track/0eAookVKZ3xKzjFPBRd4j4,51,33,./downloaded_mp3/くるり_everybody feels the same.mp3
ソナーポケット,君と見る未来。,20,https://open.spotify.com/track/1kUiN0qmXDPU0SyCl4fBSj,41,24,./downloaded_mp3/ソナーポケット_君と見る未来。.mp3
ゆず,夏色,16,https://open.spotify.com/track/3nYe3TNoETmeXkseSdnUFz,56,58,./downloaded_mp3/ゆず_夏色.mp3
星野源,夢の外へ,12,https://open.spotify.com/track/6wlUtMxqW0E4V0ZzPtRMkt,66,47,./downloaded_mp3/星野源_夢の外へ.mp3
NEWS,チャンカパーナ,9,https://open.spotify.com/track/7Eh12O6cdN02uLHGDqQGMC,54,57,./downloaded_mp3/NEWS_チャンカパーナ.mp3
