アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
Creepy Nuts,Bling-Bang-Bang-Born,100,https://open.spotify.com/track/0kdqcbwei4MDWFEX5f33yG,70,75
NCT DREAM,Moonlight,99,https://open.spotify.com/track/1xpfMDsEEugAwoXRYLdyQ6,72,50
Mrs.GREEN APPLE,ライラック,98,https://open.spotify.com/track/78W4mTLIh4qoLu92W4IQhO,79,72
Omoinotake,幾億光年,97,https://open.spotify.com/track/4dmruTsdHIOjfOIeaFitXK,58,66
tuki.,晩餐歌,95,https://open.spotify.com/track/2cxcqKwQtfKq7giphxjzOu,62,66
ILLIT,Magnetic,94,https://open.spotify.com/track/1aKvZDoLGkNMxoRYgkckZG,75,82
Number_i,BON,93,https://open.spotify.com/track/1gosofqcJ7t3IUrQpDwGVL,67,59
MY FIRST STORY × HYDE,夢幻,92,https://open.spotify.com/track/2otdcgLtoowuQzlU0Cx827,60,67
櫻坂46,自業自得,91,https://open.spotify.com/track/55owiSiQaWM2YHedWobsmd,59,46
Mrs.GREEN APPLE,Dear,90,https://open.spotify.com/track/4MYH9m9nYL5OtvtehXmNn6,79,54
Da-iCE,I wonder,89,https://open.spotify.com/track/00Q3uYmFKFVYTRjbsnUq7H,62,66
コムドット,拝啓、俺たちへ,88,https://open.spotify.com/track/3qWHp0OmRVLJ1BumXjg03A,26,44
Mrs.GREEN APPLE,ケセラセラ,87,https://open.spotify.com/track/406ZlqOP9nLQxJFBY7d9S4,79,63
Vaundy,怪獣の花唄,86,https://open.spotify.com/track/7dTW21YAJxnAOiUh7Rtu9S,72,74
JO1,Love seeker,85,https://open.spotify.com/track/6TAYmiYRaz2rina7qaohdm,60,50
米津玄師,毎日,84,https://open.spotify.com/track/75Tu7Z1Auh4Gzd80FRJI4C,80,53
米津玄師,さよーならまたいつか！,83,https://open.spotify.com/track/6jRyCWUAnRVir3OK4jSZvV,80,62
Vaundy,タイムパラドックス,82,https://open.spotify.com/track/3jNwPOqdPvQIr5dRT0hzgY,72,65
YOASOBI,アイドル,81,https://open.spotify.com/track/7ovUcF5uHTBRzUpB6ZOmvt,73,72
milet,hanataba,80,https://open.spotify.com/track/4mMRlmw3cKKpKHCKFNZgyx,61,53
Mrs.GREEN APPLE,青と夏,79,https://open.spotify.com/track/0a3587n25Xhw098UeEbeJq,79,63
CRAVITY,SHOW OFF,78,https://open.spotify.com/track/50lsAXXnfqJpYQWjejjWrV,48,10
星街すいせい,ビビデバ,77,https://open.spotify.com/track/5Ct010aQ4rroKyjKhTlS7I,60,64
NewJeans,How Sweet,76,https://open.spotify.com/track/38tXZcL1gZRfbqfOG0VMTH,78,76
aiko,相思相愛,75,https://open.spotify.com/track/01vIbnKIo9QDYeqSc7ecoi,62,57
Ado,唱,74,https://open.spotify.com/track/2tlOVDJ3lQsUxz22vPJ4c4,76,60
乃紫,初恋キラー,73,https://open.spotify.com/track/6AvwRrfNtvWMG4w3MfKEoi,58,58
aespa,Supernova,72,https://open.spotify.com/track/2nPYPc5Ww4Nunu0FNCccPF,77,53
Mrs.GREEN APPLE,ダンスホール,71,https://open.spotify.com/track/4NaaF28BeO9WzjDrSS71Nz,79,65
友成空,鬼ノ宴,70,https://open.spotify.com/track/096KHkONhQm4MQNH35mU22,54,62
Jung Kook,Never Let Go,68,https://open.spotify.com/track/2nRMW95dnOILirpjbksLTs,80,69
Mrs.GREEN APPLE,Soranji,67,https://open.spotify.com/track/6O4twzzHHIM6mmTqPpJNYE,79,63
SPYAIR,オレンジ,66,https://open.spotify.com/track/6M6ZNRplLNspFEn6Ab3mOv,58,65
XG,WOKE UP,65,https://open.spotify.com/track/4keuUM29CtIWgsPRzRhXoW,70,70
Mrs.GREEN APPLE,Magic,64,https://open.spotify.com/track/170XOP1T4MvY9TLTgPw07D,79,67
ヨルシカ,晴る,63,https://open.spotify.com/track/5eY7692tmgHB9dbmq6wa2M,71,72
藤井風,満ちてゆく,62,https://open.spotify.com/track/5glPFBAuA1C85tBcVWVzvO,74,68
back number,水平線,61,https://open.spotify.com/track/5m1i6hq7dmRlp3c1utE48L,76,62
A.B.C-Z,君じゃなきゃだめなんだ,60,https://open.spotify.com/track/0Q7MGW8sEfNqwOkmHx7mXB,41,22
あいみょん,会いに行くのに,59,https://open.spotify.com/track/53Hc2k7eomhtV8ubkB6yhZ,70,53
YOASOBI,勇者,58,https://open.spotify.com/track/4LjIQmt1t6NjpM0tpttzjo,73,64
Ado,MIRROR,57,https://open.spotify.com/track/0NtfH5RUt4V3Vzh18Wuc23,76,56
SEKAI NO OWARI,Romantic,56,https://open.spotify.com/track/61DzuO5GOWbN9aX9G4Pop9,64,55
King Gnu,SPECIALZ,55,https://open.spotify.com/track/0GWNtMohuYUEHVZ40tcnHF,69,73
MY FIRST STORY,I'm a mess,54,https://open.spotify.com/track/6c5GqVWU3yFDgPkgBB0MGg,60,59
Official髭男dism,Subtitle,53,https://open.spotify.com/track/49F3htNmwzPKFycPdOrDvf,71,63
なとり,絶対零度,52,https://open.spotify.com/track/389rEslJY9vh7TZemIA4y7,66,68
back number,高嶺の花子さん,51,https://open.spotify.com/track/2jdbZGFp8KVTuk0YxDNL4l,76,75
Tani Yuuki,W / X / Y,50,https://open.spotify.com/track/4IfrM44LofE9bSs6TDZS49,59,65
BUDDiiS,HONEY,49,https://open.spotify.com/track/5ci84RAdwBX5gijtfMongr,40,33
Mrs.GREEN APPLE,インフェルノ,48,https://open.spotify.com/track/64yajM6CxtLghmgB53VeXT,79,68
BABYMONSTER,SHEESH,47,https://open.spotify.com/track/1njlnn8ZKHI77Pe9szIONR,75,76
優里,ドライフラワー,46,https://open.spotify.com/track/7dH0dpi751EoguDDg3xx6J,67,64
キタニタツヤ,青のすみか,45,https://open.spotify.com/track/12usPU2WnqgCHAW1EK2dfd,65,71
緑黄色社会,花になって,44,https://open.spotify.com/track/2EmkTBTh964LQen4Vz0svg,63,67
優里,ビリミリオン,42,https://open.spotify.com/track/7KExqPOvjFzAI4d49mQxt9,67,59
BE:FIRST,Masterplan,41,https://open.spotify.com/track/4Qyv8SKVmvGAO6lR86GEu4,70,55
スピッツ,美しい鰭,40,https://open.spotify.com/track/3RauRsiIxUOQTS8h9sVWcP,65,59
SKE48,愛のホログラム,39,https://open.spotify.com/track/1nDIQEAY9kTB6EeDFVUgLQ,33,20
aespa,Armageddon,38,https://open.spotify.com/track/2ssWSuu7NIJofraYyhJqGE,77,30
あいみょん,マリーゴールド,37,https://open.spotify.com/track/2cKiHG16JBiqHdi7Llq0r7,70,72
ヨルシカ,ルバート,36,https://open.spotify.com/track/1w3837OMA0xxpFqqMtL7B5,71,54
Number_i,GOAT,35,https://open.spotify.com/track/7rA2RuTx1dHadrZcoKh8O9,67,57
Creepy Nuts,二度寝,34,https://open.spotify.com/track/38Ypb7FJIGVovqqQO2Yu5S,70,55
