rank,song_title,artist_name,score
3,はつ恋,福山雅治,98
4,シャツを洗えば,くるりとユーミン,97
5,ダズント・ミーン・エニシング〜あなたがいないなら,アリシア・キーズ,96
6,君にサヨナラを,桑田佳祐,95
7,恋人たちのクリスマス,マライア・キャリー,94
8,ハッピー,レオナ・ルイス,93
9,クリスマス・イブ,山下達郎,92
10,Merry Christmas,BUMP OF CHICKEN,91
11,ラスト・クリスマス,ワム!,90
12,YELL,いきものがかり,89
13,ハッピー・クリスマス(戦争は終った),ジョン・レノン,88
14,逢いたくていま,MISIA,87
15,能動的三分間,東京事変,86
16,マイガール,嵐,85
17,アイ・アム,メアリー・J.ブライジ,84
18,叶えたい夢がある〜4EVER BOYZ AND GIRLZ SPIRIT〜,High Speed Boyz,83
19,FAST CAR,安室奈美恵,82
21,ふたつの唇,EXILE,80
22,ママがサンタにキッスした,ジャクソン・ファイブ,79
23,オール・アゲイン,コリーヌ・ベイリー・レイ,78
24,Dear…,西野カナ,77
25,fanfare,Mr.Children,76
26,ウソツキ,Safarii,75
27,ドライビング・フォー・クリスマス,クリス・レア,74
29,じょいふる,いきものがかり,72
30,君がいるから,菅原紗由理,71
31,ワンダフル・クリスマスタイム,ポール・マッカートニー/ウイングス,70
32,まもりたい〜White Wishes〜,BoA,69
33,君が好き,清水翔太,68
34,ドゥ・ゼイ・ノウ・イッツ・クリスマス,バンド・エイド,67
35,ディス・イズ・イット,マイケル・ジャクソン,66
36,トキドキセカイ,WEAVER,65
37,雪が降る町,ユニコーン,64
38,ホワイト・クリスマス,ビング・クロスビー,63
39,バッド・ロマンス,レディー・ガガ,62
41,アイ・ガッタ・フィーリング,ブラック・アイド・ピーズ,60
43,ファイアーフライズ,アウル・シティー,58
44,アコーディング・トゥ・ユー,オリアンティ,57
45,セレブレイション,マドンナ,56
46,恋人がサンタクロース,松任谷由実,55
47,いつかのメリークリスマス,B'z,54
48,ザ・ワールド・イズ・チェンジング〜世界は変化している〜,アレステッド・ディベロップメント,53
51,light prayer,school food punishment,50
52,Relight My Fire,quasimode,49
53,この愛を捧げて,THE ALFEE,48
54,ここにいるよ,72,47
55,全部がプレゼントだ〜クリスマスの贈りもの〜,近藤夏子,46
56,チェイシング・パイレーツ,ノラ・ジョーンズ,45
58,ソングス・リマインド・ミー・オブ・ユー,アニー,43
60,R.I.P.,BUMP OF CHICKEN,41
61,クリスマスなんて大嫌い!なんちゃって,クレイジーケンバンド,40
63,You were...,浜崎あゆみ,38
64,白い恋人達,桑田佳祐,37
65,Hurry Xmas,L'Arc〜en〜Ciel,36
67,WINTER SONG,DREAMS COME TRUE,34
70,Heaven〜愛しい人へ〜,西野名菜,31
71,冬恋花,花咲ゆき美,30
72,Mashed potato,IMALU,29
73,ソルジャー・オブ・ラヴ,シャーデー,28
74,春夏秋冬,ヒルクライム,27
75,Only Holy Story,Steady&Co.,26
76,ONE LOVE〜100万回のKISSでアイシテル〜,MAY'S,25
78,粉雪,レミオロメン,23
79,いつの日も,阿部真央,22
81,メリクリ,BoA,20
84,ディス・クリスマス,ダニー・ハサウェイ,17
85,クリスマス・ソング,ナット・キング・コール,16
86,アルクアラウンド,サカナクション,15
87,スリー☆禁断のラヴ・エクスタシー,ブリトニー・スピアーズ,14
89,アイ,秦基博,12
91,クリスマス・イブ Rap,KICK THE CAN CREW,10
93,ただ一つの願いさえ,Love,8
95,ヒーロー,FUNKY MONKEY BABYS,6
96,モーニング・アフター・ダーク feat.ネリー・ファータド&ソウシャイ,ティンバランド,5
97,素顔のきみに,マイケル・ブーブレ,4
99,ポーカー・フェイス,レディー・ガガ,2
100,すてきなホリデイ,竹内まりや,1
