rank,song_title,artist_name,score
1,夢の蕾,レミオロメン,100
2,愛・革命,滝沢秀明,99
3,見つめあう恋,ジョナス・ブラザーズ,98
4,LOVE MATHEMATICS,Base Ball Bear,97
5,冬桜,The New Classics,96
6,愛のままで…,秋元順子,95
7,バッドマン,ナッティ,94
8,Velonica,Aqua Timez,93
9,気まぐれロマンティック,いきものがかり,92
10,成功,KREVA,91
11,キープ・ドライビング,ヘイリー・セールズ,90
12,2℃目の彼女,シド,89
13,stay with me,倖田來未,88
14,どこ,木村カエラ,87
15,今宵、月が見えずとも,ポルノグラフィティ,86
16,ユリシーズ,フランツ・フェルディナンド,85
17,My SunShine,ROCK'A'TRENCH,84
19,ふりぃ,阿部真央,82
20,ザ・フィアー,リリー・アレン,81
21,Days,浜崎あゆみ,80
22,バスト・ユア・ウィンドウズ,ジャズミン・サリヴァン,79
23,雫,スキマスイッチ,78
24,アナタMAGIC,monobright,77
25,エソラ,Mr.Children,76
27,セントレイ,サカナクション,74
28,Hey!Hey!Alright,スチャダラパー+木村カエラ,73
29,ウーマナイザー,ブリトニー・スピアーズ,72
30,アイ・ドント・ケア,フォール・アウト・ボーイ,71
31,天然色の人生 ii,コールドプレイ,70
32,笑顔のまんま,BEGIN with アホナスターズ,69
33,扉,GReeeeN,68
34,ユー・ミー・アンド・ブルジョワジー,サブマリンズ,67
35,Winter Game,GIRL NEXT DOOR,66
36,アイヲクダサイ,ONE☆DRAFT,65
37,歩み,GReeeeN,64
38,Dream Fighter,Perfume,63
39,朝が来る前に,秦基博,62
40,手紙〜拝啓十五の君へ〜,アンジェラ・アキ,61
41,ノクターン,平原綾香,60
42,素直になれたら,JUJU feat Spontania,59
43,アジアの海賊,坂本冬美,58
44,オール・カラフル,ジョヴァンカ,57
45,オールウェイズ,ジェイソン・チャンピオン,56
47,イフ・アイ・ワー・ア・ボーイ,ビヨンセ,54
50,ア・チェンジ・イズ・ゴナ・カム,シール,51
52,韃靼海峡,鳥羽一郎,49
53,シングル・レディース(プット・ア・リング・オン・イット),ビヨンセ,48
54,想いあふれて,松浦亜弥,47
56,Brighter Days,UNCHAIN,45
57,ラヴ・ライク・クレイジー,キキ,44
59,MUSIC,シクラメン,42
60,キセキ,GReeeeN,41
61,Last Love Letter,チャットモンチー,40
62,Heart of Winter,山崎まさよし,39
63,Ti Amo,EXILE,38
64,雪の華,中島美嘉,37
65,CATCH THE RAINBOW,MISIA,36
66,ORION,中島美嘉,35
67,ニホンノミカタ-ネバダカラキマシタ-,矢島美容室,34
68,大っきらい でもありがと,青山テルマ,33
69,Beautiful days,嵐,32
70,ザ・ボーイ・ダズ・ナッシング,アリーシャ,31
71,大切にするからね,風味堂,30
72,美しき生命,コールドプレイ,29
73,Lightning,ストレイテナー,28
74,イフユーリーヴ,ミュージック・ソウルチャイルド,27
75,LIFE,キマグレン,26
77,ラヴァーズ・イン・ジャパン,コールドプレイ,24
78,5レベッカズ,ビュー,23
79,ミス・インディペンデント,Ne-Yo(ニーヨ),22
81,The Light,"Miss Monday feat Kj from Dragon Ash,森山直太朗,PES from RIP SLYME",20
82,鮨屋で…,あさみちゆき,19
85,クローサー,Ne-Yo(ニーヨ),16
86,ビルマニア,吉井和哉,15
88,マイ・ターン,フーバスタンク,13
89,弱虫サンタ,羞恥心,12
90,ジャスト・ダンス,レディー・ガガ,11
93,いっしょに帰ろう,GOING UNDER GROUND,8
94,ピクニック,ヤエル・ナイム,7
95,Mind Wall(思考の壁),テイ・トウワ,6
96,桜,鶴,5
97,時の足音,コブクロ,4
99,ライト・ナウ(ナ・ナ・ナ),エイコン,2
100,ワーキング・オン・ア・ドリーム,ブルース・スプリングスティーン,1
