アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
長渕剛,ひとつ,100,https://open.spotify.com/track/1B3iHWfjKldfDuR6SXEmxz,52,38
CNBLUE,Where you are,99,https://open.spotify.com/track/41EUmKUHS19cM7Yg4mHOYw,52,18
絢香,はじまりのとき,98,https://open.spotify.com/track/3XI5r4smeQGQDUVG5Bs6sV,55,38
SKE48,片想いFinally,97,https://open.spotify.com/track/6oMiXNscelzq5QHgLjpUQi,33,28
DREAMS COME TRUE,愛がたどりつく場所,96,https://open.spotify.com/track/4JM9yLjmD9uua9jSeoh9Yg,60,35
ClariS,ナイショの話,95,https://open.spotify.com/track/0BDtQ3XsoRHYYcHvvVgFLE,50,36
チャットモンチー,満月に吠えろ,94,https://open.spotify.com/track/2UeuZ2uGs3mjyNILCH03Hc,43,22
miwa,片想い,93,https://open.spotify.com/track/3tBVNjkelyuirjKVqvIj2b,53,24
BUMP OF CHICKEN,グッドラック,92,https://open.spotify.com/track/0sOM83CqnVIi8zQ9ba1L6z,63,32
家入レオ,サブリナ,91,https://open.spotify.com/track/67ZjPP9Jol63IuJduIx0uv,51,45
スピッツ,タイム・トラベル,90,https://open.spotify.com/track/3cahwwZWdGVs6CerOvgsoc,65,43
岩佐美咲,無人駅,89,https://open.spotify.com/track/3Oha7lr7mVSDyWXQOShGdz,13,5
平原綾香,NOT A LOVE SONG,88,https://open.spotify.com/track/6ULyVLNqqlwTN5k3IbMy3n,43,5
コブクロ,蜜蜂,85,https://open.spotify.com/track/5Ln1zlt8t4q4hfZyCDj4Ei,58,17
絢香,Hello,84,https://open.spotify.com/track/2sDVfSWICqwTbkGRASrf0A,55,27
JUJU,sign,83,https://open.spotify.com/track/549ggQ7BRIi945KSRZQW6d,53,39
Salyu,Lighthouse,81,https://open.spotify.com/track/0vCtjuDQ9TrD2zMORQPefO,30,18
いきものがかり,いつだって僕らは,80,https://open.spotify.com/track/634fGMgXpMTACD6PW1QsPY,63,43
きゃりーぱみゅぱみゅ,つけまつける,79,https://open.spotify.com/track/3ou1fnaevjh2rj6gSNLTim,51,43
斉藤和義,やさしくなりたい,77,https://open.spotify.com/track/4XkqVSWIPb07iLEDvAPq93,53,59
キム・ヒョンジュン,KISS KISS,76,https://open.spotify.com/track/2xKKxCd7EKrcL6x1eTQF1n,39,30
福山雅治,家族になろうよ,72,https://open.spotify.com/track/64awLoKSPoQ5M6YulMsyCe,55,57
EXILE,Rising Sun,70,https://open.spotify.com/track/2FfU6BLvwYySpKnVmG2XJh,60,41
Hemenway,バイマイサイド,68,https://open.spotify.com/track/39zRDK54BJJQqcIYydsfSy,27,41
秦基博,エンドロール,67,https://open.spotify.com/track/3uir4rd3SzIeXhcWJqlZ2a,56,27
星野源,フィルム,65,https://open.spotify.com/track/7zixzfko6GIUYjD9NtRUOR,65,44
THE BAWDIES,ROCK ME BABY,64,https://open.spotify.com/track/4tEkbMXIaUUOqq45lInqkZ,33,28
安田奈央,真夜中のひだまり,62,https://open.spotify.com/track/7snHGYQFrFWQBxJIJTfB0s,29,4
竹内まりや,いのちの歌,61,https://open.spotify.com/track/0dhG4A3Fs65pX39ZM2NINa,59,52
クレイジーケンバンド,不良倶楽部,58,https://open.spotify.com/track/28aqoNZ1xZKqaIpogUQ0gF,40,10
チュール,その瞳、意味深,57,https://open.spotify.com/track/1hYCxQZPz06jVwRgSj5kSa,5,0
ナオト・インティライミ,君に逢いたかった,56,https://open.spotify.com/track/5RpNo70DUT8BFhmn1untQs,46,32
MONKEY MAJIK,HERO,55,https://open.spotify.com/track/1DB5WTp6ZeRvwZnK17yLxc,48,9
YUKI,世界はただ、輝いて,54,https://open.spotify.com/track/6PDx1ijZpXYrd56BnSJ2Sw,44,15
SuG,不完全Beautyfool Days,53,https://open.spotify.com/track/3KHMgiIXbxrGHj07dIbUX6,30,6
Aqua Timez,MASK,52,https://open.spotify.com/track/4KP2YI2mtY3VKwROuZeokT,53,44
東京事変,今夜はから騒ぎ,50,https://open.spotify.com/track/47ghgWkJkpmzK60sG7Tno5,53,44
FLiP,ワンダーランド,49,https://open.spotify.com/track/739A7mfu5MU35xPYhwmyUq,27,40
