アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
AKB48,ギンガムチェック,100,https://open.spotify.com/track/6oyl9Ohcd6mc5BEdbwSyDS,56,41
サカナクション,夜の踊り子,99,https://open.spotify.com/track/6qB3lZIfnDC8TE2245NDtO,66,56
UVERworld,THE OVER,98,https://open.spotify.com/track/0nrDopi0dvGmx0EdyWoDsv,60,47
INFINITE,She's Back,97,https://open.spotify.com/track/26OpABMByMlVYc9J5bBK39,50,30
コブクロ,ココロの羽,96,https://open.spotify.com/track/1vtJt5AOOtBfyXS93kgHaB,58,15
東京事変,ただならぬ関係,95,https://open.spotify.com/track/4QLv95dxFaISAxZetbNC1h,53,24
ナオト・インティライミ,ナイテタッテ,94,https://open.spotify.com/track/6xPp6bSKiena2MCQfaMOtZ,46,24
ONE OK ROCK,The Beginning,93,https://open.spotify.com/track/1J6MFj60gFCvYqOtjoYkM0,71,61
B1A4,おやすみgood night,90,https://open.spotify.com/track/5tZCROucusNVpWPoP2zm1C,41,5
YUKI,わたしの願い事,89,https://open.spotify.com/track/67nPCNfx7FX3JNPgA4zh9K,44,17
FUNKY MONKEY BABYS,LIFE IS A PARTY,88,https://open.spotify.com/track/6C3xqHA83wnashsHFtT0cs,53,19
吉井和哉,点描のしくみ,87,https://open.spotify.com/track/7FKWBlxo2Kqwn950VnA7Xp,40,23
moumoon,儚火,86,https://open.spotify.com/track/2vBOco2uGWTv4Nxxwozqkj,36,7
Superfly,輝く月のように,83,https://open.spotify.com/track/5JXd3XM2cT68cIeuofZQ0I,59,59
私立恵比寿中学,Go!Go!Here We Go!ロック・リー,82,https://open.spotify.com/track/5ClupsTOOiC3tFSaM2nEXO,40,14
ACE OF SPADES,WILD TRIBE,80,https://open.spotify.com/track/5IHL7N7SBAHva433X3BSUu,20,16
超新星,She's Gone,79,https://open.spotify.com/track/4TMgdtRo3dPVqOGb7u6m96,18,1
miwa,ヒカリヘ,78,https://open.spotify.com/track/6Ko5MADnkgh7GZJfieBnln,53,60
EXILE TRIBE,24karats TRIBE OF GOLD,76,https://open.spotify.com/track/1Uz305DbsG408fACipUgq7,37,40
Kis-My-Ft2,WANNA BEEEE!!!,74,https://open.spotify.com/track/5xZ6EVMgfMCrj9z6jEkEhj,49,28
Mr.Children,hypnosis,72,https://open.spotify.com/track/6E2JAyC0mGoR1cmm5bqDuA,66,34
井上陽水,少年時代,70,https://open.spotify.com/track/66YLc8VbZSm4FH9uauxlrs,49,55
Perfume,Spending all my time,69,https://open.spotify.com/track/6tEUPYdS5m5LmZnmARmOCT,57,40
森山直太朗,夏の終わり,66,https://open.spotify.com/track/4p3Il0ukzcz9IdvMamJa1y,46,53
家入レオ,Bless You,65,https://open.spotify.com/track/4fllWiKS5QBn1jBMqLEf8d,51,29
AKB48,夢の河,63,https://open.spotify.com/track/1MhSVWCvqxcEvPlN5gLojT,56,30
スキマスイッチ,ユリーカ,61,https://open.spotify.com/track/7K5JipRH1NKt04HE2nwZVJ,60,44
RHYMESTER,The Choice Is Yours,57,https://open.spotify.com/track/4niqa7E9MKusXkFMUaqoGq,39,27
cinema staff,奇跡,56,https://open.spotify.com/track/7Ju9QWeh1EE5ULDR6RLcNN,43,14
シェネル,ビリーヴ,54,https://open.spotify.com/track/3fE6DxExpJwYIwsQxQSVnM,55,61
冠二郎,人生はふたりの舞台,52,https://open.spotify.com/track/1YjganUDB5sWQW5SZIjGnT,16,2
ダニエル・パウター,恋のキューピッド,51,https://open.spotify.com/track/3k9i0IooLWNcwsG1EQ8XoI,59,29
ケツメイシ,夏の思い出,50,https://open.spotify.com/track/22uQDAWeupUDmr3Qit0abI,56,53
マイケル・ジャクソン,バッド,49,https://open.spotify.com/track/1Fr0HG8FOSwRSQ1mmscmiw,87,6
