アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
Hey!Say!JUMP,SUPER DELICATE,100,https://open.spotify.com/track/6XR7xmFd5JAJhTXWaE2kVi,56,31
AKB48,GIVE ME FIVE!,99,https://open.spotify.com/track/2N5AQUkYb09nxNpUkNSC5x,56,40
乃木坂46,ぐるぐるカーテン,98,https://open.spotify.com/track/7jhhXXvjfuTdUS8gUSHKOk,60,34
家入レオ,サブリナ,97,https://open.spotify.com/track/67ZjPP9Jol63IuJduIx0uv,51,45
w-inds.,FLY HIGH,95,https://open.spotify.com/track/48IpXKhrwGhIMTvSE7olOa,39,15
安田奈央,真夜中のひだまり,94,https://open.spotify.com/track/7snHGYQFrFWQBxJIJTfB0s,29,4
AAA,SAILING,93,https://open.spotify.com/track/0AoIGlEPEdmab5UDKFviEc,54,21
SCANDAL,HARUKAZE,91,https://open.spotify.com/track/1GSPV6AYG8NrtpgqhWx893,48,50
GACKT,UNTIL THE LAST DAY,90,https://open.spotify.com/track/2yqMzlqCJVwbZsg334kqb7,45,12
FUNKY MONKEY BABYS,この世界に生まれたわけ,87,https://open.spotify.com/track/3nKYr5dzYye6Imv7ZIbm0u,53,34
AI,INDEPENDENT WOMAN,85,https://open.spotify.com/track/5K7rxPt9kK17qs5W9laGxU,56,20
AI,ハピネス,84,https://open.spotify.com/track/63b1Kq6OLrYCNCLNXL2tLn,56,44
ナオト・インティライミ,君に逢いたかった,83,https://open.spotify.com/track/5RpNo70DUT8BFhmn1untQs,46,32
Aqua Timez,MASK,82,https://open.spotify.com/track/4KP2YI2mtY3VKwROuZeokT,53,44
THE BAWDIES,ROCK ME BABY,81,https://open.spotify.com/track/4tEkbMXIaUUOqq45lInqkZ,33,28
D☆DATE,JOKER,79,https://open.spotify.com/track/78eOSoX5OaX7jIVabwpYXY,5,5
いきものがかり,KISS KISS BANG BANG,75,https://open.spotify.com/track/6X0jP7E6j8V85FEmKibIkn,63,19
T-ARA,Roly-Poly,73,https://open.spotify.com/track/2dCYxIY1IrPXn30EawLI7W,55,58
