アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
乃木坂46,制服のマネキン,100,https://open.spotify.com/track/5QQ35KE6cCSl62nUvfPTnI,60,46
GReeeeN,雪の音,99,https://open.spotify.com/track/4m5msIhs4YC8SXrh5IZk8A,61,38
AKB48,永遠プレッシャー,98,https://open.spotify.com/track/57cvYTtvbPdt6R1mIuiJuz,56,30
山下達郎,クリスマス・イブ,97,https://open.spotify.com/track/6Tt2iUfGonmGZQLJjUsDph,37,46
CNBLUE,Robot,96,https://open.spotify.com/track/5FJFjSCdVrBOz4tMCnpD4A,52,10
AI,ハピネス,92,https://open.spotify.com/track/63b1Kq6OLrYCNCLNXL2tLn,56,44
ACIDMAN,新世界,91,https://open.spotify.com/track/7t2TdVo29LOQv6RxbAEqrI,41,32
DIR EN GREY,輪郭,87,https://open.spotify.com/track/5FLfxXuh0m48r0WFybFszj,48,16
NICO Touches the Walls,夢1号,84,https://open.spotify.com/track/4QepSFlywYb2lpw0ht5q29,51,12
EXILE ATSUSHI,MELROSE〜愛さない約束〜,83,https://open.spotify.com/track/5gomkuNAoNP1KzRKduFVhW,43,39
アヴリル・ラヴィーン,バッド・レピュテーション,82,https://open.spotify.com/track/6MYIfxGQjIDJYR4J1gmab6,77,17
西野カナ,Happy Song,79,https://open.spotify.com/track/02sdeYKN82jMdF6eqvmsxS,63,27
ももいろクローバーZ,サラバ、愛しき悲しみたちよ,78,https://open.spotify.com/track/3dtaA8y7Ns4hXk5bZodAEi,47,45
NEWS,WORLD QUEST,77,https://open.spotify.com/track/2MoVKYghHKaV24C9nGc8TY,54,24
木村カエラ,WONDER Volt,76,https://open.spotify.com/track/12luB9QyfwpAFjBK6YqxKk,42,10
supercell,銀色飛行船,75,https://open.spotify.com/track/4ZrKbQOyeIHtVDQK4ofNka,49,30
宇多田ヒカル,桜流し,74,https://open.spotify.com/track/2TQsZUVhevVTtNUil5JoJv,72,52
ドレスコーズ,Lolita,72,https://open.spotify.com/track/21EyhZx5cdPPm6zXQIx6br,35,25
コブクロ,紙飛行機,70,https://open.spotify.com/track/20Rw0XsLdjJHyp0bFNmKHu,58,34
松任谷由実,恋人がサンタクロース,68,https://open.spotify.com/track/7K1w8pMu2MeXgU3FPqwxbR,58,53
いきものがかり,風が吹いている,67,https://open.spotify.com/track/46ioD2OgRS8CVAA41aml2F,63,42
竹内まりや,すてきなホリデイ,65,https://open.spotify.com/track/42KsMmJ8sbWrfy6WMNWySo,59,48
小野恵令奈,Say!!いっぱい,64,https://open.spotify.com/track/54FfCYhS9dpMKF2MrOymmV,16,0
ゴールデンボンバー,女々しくて,62,https://open.spotify.com/track/1z9sbRTej9JymuzC65xFlS,45,52
B'z,いつかのメリークリスマス,59,https://open.spotify.com/track/3Ro8jrbsWu0VSk1odLLYuo,65,52
EXILE,Rising Sun,57,https://open.spotify.com/track/2FfU6BLvwYySpKnVmG2XJh,60,41
倖田來未,恋しくて,56,https://open.spotify.com/track/0rVIqSKDcXyNtzyBT9OYka,55,31
バニラビーンズ,サブカルガールまどか,53,https://open.spotify.com/track/2rO3ACLSSNIBO66cbZXEpz,4,0
MINMI,エンゲージリング,51,https://open.spotify.com/track/1ITVWFyj7zGhnaR1bEbBMG,47,3
成底ゆう子,伝え歌,49,https://open.spotify.com/track/5vG5pX9XMRxYiMAPDfyt13,17,3
絢香,ツヨク想う,48,https://open.spotify.com/track/3g7lY6mGFCNbqoomCi9LpB,55,28
