アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
Number_i,GOD_i,100,https://open.spotify.com/track/2r9FKxbJqkKMhCc5RMUVQg,67,67
Mrs.GREEN APPLE,ダーリン,99,https://open.spotify.com/track/62x4EMPyCFF2Ohv7qDjalp,79,68
Mrs.GREEN APPLE,ライラック,98,https://open.spotify.com/track/78W4mTLIh4qoLu92W4IQhO,79,72
米津玄師,BOW AND ARROW,97,https://open.spotify.com/track/0NHu2Lo9MWkvhOggEy1bYg,80,68
米津玄師,Plazma,96,https://open.spotify.com/track/1KLg01cjnRsENoFhJWUTSd,80,70
日向坂46,卒業写真だけが知ってる,95,https://open.spotify.com/track/6S0lEzqwyvsw0zmMBr27nR,50,39
ロゼ & ブルーノ・マーズ,APT.,93,https://open.spotify.com/track/5vNRhkKd0yEAg8suGBpjeY,79,88
Mrs.GREEN APPLE,ビターバカンス,92,https://open.spotify.com/track/6DYV1GqwCTrvfPcjeFwjLt,79,65
Mrs.GREEN APPLE,ケセラセラ,91,https://open.spotify.com/track/406ZlqOP9nLQxJFBY7d9S4,79,63
星野源,Eureka,90,https://open.spotify.com/track/0ZNbXoRUhaSMhYcL4LWDg9,65,54
Mrs.GREEN APPLE,Soranji,89,https://open.spotify.com/track/6O4twzzHHIM6mmTqPpJNYE,79,63
Creepy Nuts,オトノケ,87,https://open.spotify.com/track/6KYOlIwDHbrbeBbJEtQ0Fj,70,75
Omoinotake,幾億光年,86,https://open.spotify.com/track/4dmruTsdHIOjfOIeaFitXK,58,66
tuki.,晩餐歌,85,https://open.spotify.com/track/2cxcqKwQtfKq7giphxjzOu,62,66
Creepy Nuts,Bling-Bang-Bang-Born,84,https://open.spotify.com/track/0kdqcbwei4MDWFEX5f33yG,70,75
Mrs.GREEN APPLE,青と夏,83,https://open.spotify.com/track/0a3587n25Xhw098UeEbeJq,79,63
Mrs.GREEN APPLE,familie,82,https://open.spotify.com/track/4PCQHOJFMV9BWq46UMVf2l,79,65
Vaundy,怪獣の花唄,81,https://open.spotify.com/track/7dTW21YAJxnAOiUh7Rtu9S,72,74
AKASAKI,Bunny Girl,79,https://open.spotify.com/track/5skCbGGAnc7Ns18Figz54h,60,66
Mrs.GREEN APPLE,僕のこと,77,https://open.spotify.com/track/0tnhoHUrHfcLi9hPknUFZ4,79,72
YOASOBI,UNDEAD,76,https://open.spotify.com/track/5NxmDq0yXBYGfCbMqvIXuv,73,68
Mrs.GREEN APPLE,ダンスホール,75,https://open.spotify.com/track/4NaaF28BeO9WzjDrSS71Nz,79,65
こっちのけんと,はいよろこんで,74,https://open.spotify.com/track/41xGcFvQsGYQs0RDFvPfv3,57,60
櫻坂46,UDAGAWA GENERATION,73,https://open.spotify.com/track/4ljk3qMzdU81kWzxcNix3F,59,46
Vaundy,風神,72,https://open.spotify.com/track/00GDUNeJd97qjKp2yrx0OC,72,64
Da-iCE,I wonder,71,https://open.spotify.com/track/00Q3uYmFKFVYTRjbsnUq7H,62,66
米津玄師,さよーならまたいつか！,70,https://open.spotify.com/track/6jRyCWUAnRVir3OK4jSZvV,80,62
BABYMONSTER,DRIP,68,https://open.spotify.com/track/1MUZitHRpmng5NevrvNx4T,75,63
Vaundy,走れSAKAMOTO,67,https://open.spotify.com/track/4XObDlhGp6sREJoZj2lFv2,72,62
Mrs.GREEN APPLE,コロンブス,66,https://open.spotify.com/track/3ECvJ97WjbbaTsCZ64pwgI,79,64
HANA,Drop,65,https://open.spotify.com/track/0hhUYRTVgcq7oD4qVLDgR2,70,63
Mrs.GREEN APPLE,Magic,64,https://open.spotify.com/track/170XOP1T4MvY9TLTgPw07D,79,67
ちゃんみな,SAD SONG,63,https://open.spotify.com/track/3ySFBoxNHK3YgU1D9AyMl3,69,64
ONE OK ROCK,Puppets Can't Control You,62,https://open.spotify.com/track/3jywRizW6a1F3JROwRG0qd,71,48
aespa,Whiplash,61,https://open.spotify.com/track/7Cnpb1vBbC46RgVyyKLH7p,77,66
零,Delete,60,https://open.spotify.com/track/6zUGlaIwXkOYSuusUpdr9S,29,28
柊マグネタイト,テトリス,59,https://open.spotify.com/track/6LIpqsMbsfc8I7F0dsFXsv,53,56
幾田りら,百花繚乱,58,https://open.spotify.com/track/79zgdvnTPyWSuTrd48Ik5O,65,68
Ado,エルフ,57,https://open.spotify.com/track/5pnqpz99CGAvdzmMRsB5sD,76,55
藤井風,満ちてゆく,56,https://open.spotify.com/track/5glPFBAuA1C85tBcVWVzvO,74,68
Mrs.GREEN APPLE,インフェルノ,55,https://open.spotify.com/track/64yajM6CxtLghmgB53VeXT,79,68
YOASOBI,アイドル,54,https://open.spotify.com/track/7ovUcF5uHTBRzUpB6ZOmvt,73,72
HY,恋をして,53,https://open.spotify.com/track/4SLpqkURxuWPY83DWOuJKc,57,54
back number,水平線,52,https://open.spotify.com/track/5m1i6hq7dmRlp3c1utE48L,76,62
back number,高嶺の花子さん,51,https://open.spotify.com/track/2jdbZGFp8KVTuk0YxDNL4l,76,75
BUDDiiS,Iris,50,https://open.spotify.com/track/2BrgJY7MBAZdltpkxwGonm,40,39
King Gnu,ねっこ,49,https://open.spotify.com/track/4btYb7Tfjw5bQazC6bQXpl,69,64
FRUITS ZIPPER,わたしの一番かわいいところ,47,https://open.spotify.com/track/0yiDwxnb6D0Vh5yyciuStd,60,64
