アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
NEWS,LPS,100,https://open.spotify.com/track/7dlEJVsI2CT5y1iQZM6RYM,54,22
Mr.Children,here comes my love,99,https://open.spotify.com/track/0fJIYxSiVJjO6xqMqPXCYy,66,36
欅坂46,風に吹かれても,98,https://open.spotify.com/track/2WTurc6P0qxHFfQliKKIpz,49,43
Aqours,WATER BLUE NEW WORLD,97,https://open.spotify.com/track/31ENXtNQYS0xIOOmb3Ogjc,44,32
WANIMA,シグナル,95,https://open.spotify.com/track/4Ybp3UvVXvraRNwOCWnrNq,60,63
乃木坂46,いつかできるから今日できる,94,https://open.spotify.com/track/0kUjyLfXDaKZedEAruiqAw,61,44
TWICE,Candy Pop,93,https://open.spotify.com/track/39GvWlUAF4Y3qzboUyvBkg,84,51
back number,瞬き,91,https://open.spotify.com/track/7hIfpcdUZcyCKHYy8gp49E,77,69
SKE48,無意識の色,90,https://open.spotify.com/track/7Jm7yxmeUBl8brqu19qhHE,33,18
DAOKO × 米津玄師,打上花火,89,https://open.spotify.com/track/7pcTLUekZJQnzDOUDuExVJ,55,61
星野源,ドラえもん,88,https://open.spotify.com/track/6rEReeuYDZdggaSMF1sybO,66,55
TWICE,TT,86,https://open.spotify.com/track/0x3fUdLjlYlO35v979kI3q,84,36
東方神起,Reboot,85,https://open.spotify.com/track/1puuaunrIyKl6fHAbpWBFA,53,22
欅坂46,不協和音,84,https://open.spotify.com/track/1CAIveeC0CUY0KbENoNU3X,49,47
宇多田ヒカル,あなた,82,https://open.spotify.com/track/3yCVsL9xnnnhtOQ1CfPD7W,73,63
TWICE,LIKEY,81,https://open.spotify.com/track/4Eb5cLWxKQUoUQaKUYSRgI,84,54
TWICE,Heart Shaker,80,https://open.spotify.com/track/6gxF4ibm6S95UUC6vyIiln,84,55
Little Glee Monster,いつかこの涙が,79,https://open.spotify.com/track/0KNOXsTgTF0JaC7ZBZWPRK,54,49
SHISHAMO,明日も,76,https://open.spotify.com/track/2GICOigS4ByugDisRegs3M,58,65
WANIMA,ともに,74,https://open.spotify.com/track/6FHgHDXiGnRfhrSok9xAz3,60,66
BTS (防弾少年団),DNA,70,https://open.spotify.com/track/2ngmiq1KoYn3x25VOmvd8F,86,72
乃木坂46,インフルエンサー,68,https://open.spotify.com/track/0PHEwJbhs3wte1vCsBI4LF,61,52
KinKi Kids,DESTINY,67,https://open.spotify.com/track/2NhZQNYQ2lRZMy61AcvL3H,55,19
菅田将暉,さよならエレジー,66,https://open.spotify.com/track/3oYD2O31b05fILFpv0AXRI,60,67
Little Glee Monster,Jupiter,65,https://open.spotify.com/track/7sSMVhg2tOBCIjmqWwazNt,54,45
KinKi Kids,Topaz Love,62,https://open.spotify.com/track/1iAYTk2jAbVGQRzKcwDIdP,55,35
星野源,恋,61,https://open.spotify.com/track/5Hu29JT4xtbRUBTZeOAjxW,66,61
平井堅,ノンフィクション,59,https://open.spotify.com/track/3FNaUMbtGok3gicPNfScDi,56,53
三浦大知,EXCITE,56,https://open.spotify.com/track/4zViPPzngXnYTsiwXkOSqX,50,47
NMB48,ワロタピーポー,53,https://open.spotify.com/track/2NElairctl8AKtEGGvvfun,39,27
TWICE,One More Time,50,https://open.spotify.com/track/5st9DnsI9K0JpOOg6TucPd,84,46
欅坂46,サイレントマジョリティー,49,https://open.spotify.com/track/6vqGGV7ZGWYFRg5EtlcuN5,49,53
BTS (防弾少年団),MIC Drop,48,https://open.spotify.com/track/4gZGAVECoiutzp64KSHNjE,86,65
GENERATIONS from EXILE TRIBE,ALRIGHT! ALRIGHT!,47,https://open.spotify.com/track/6SCv3IKCjreVaPkIYLcuQZ,52,19
WANIMA,ヒューマン,46,https://open.spotify.com/track/5xi5xPMoPhUzz1BDLcJMUY,60,43
星野源,Family Song,44,https://open.spotify.com/track/6XzDz5r1bGMkcOKeXQwTqM,66,64
TWICE,SIGNAL,42,https://open.spotify.com/track/3BbfgC1wM6x5TRYgAVZYi0,84,52
THE RAMPAGE from EXILE TRIBE,100degrees,41,https://open.spotify.com/track/3VZyDeQbB4V3MmH2dei9qN,51,44
TWICE,Like OOH-AHH,40,https://open.spotify.com/track/2SivUkzgql54t0O4dH1b7O,84,53
クリス・ハート,I LOVE YOU,38,https://open.spotify.com/track/0mf82mK5aeZm4vN9HM2InQ,45,54
GENERATIONS from EXILE TRIBE,BIG CITY RODEO,36,https://open.spotify.com/track/5GCjKGOgLFUqReR5Bbe9Lk,52,26
SEKAI NO OWARI,RAIN,34,https://open.spotify.com/track/7aCdXnpn7oPN1sz3i78t7x,66,59
高木さん(高橋李依),気まぐれロマンティック,33,https://open.spotify.com/track/2ivTDMirJsFKznRukF1Dga,40,42
スピッツ,楓,30,https://open.spotify.com/track/0b7IBgZjedM53ufZV4f4CL,66,66
米津玄師,アイネクライネ,29,https://open.spotify.com/track/45YBVp6zMwQZRbUDcPzmMB,80,69
Superfly,愛をこめて花束を,28,https://open.spotify.com/track/7CmWXD3w1xOO53AAO4LRVQ,59,71
スキマスイッチ,奏(かなで),27,https://open.spotify.com/track/5RbMlPFL4gVyEHW2lEOuzG,61,73
WANIMA,やってみよう,26,https://open.spotify.com/track/6ahKnsl2tuTCyaBwt45WAz,60,62
RADWIMPS,スパークル,25,https://open.spotify.com/track/1HdqMIGjLm8wkL4vWDcFPm,75,64
AAA,LIFE,24,https://open.spotify.com/track/11Vu6aXNq2FZSqpv8XaLUO,55,41
ONE OK ROCK,Wherever you are,22,https://open.spotify.com/track/7a7EIFzJLd7lcDRgThMQgm,71,66
ラストアイドル,バンドワゴン,20,https://open.spotify.com/track/3ibGFICPaOrQGOcnIY1R5h,24,28
三代目 J Soul Brothers from EXILE TRIBE,J.S.B. HAPPINESS,19,https://open.spotify.com/track/6y7n6tAG7Mo4HsjS7eDIOk,55,27
TWICE,CHEER UP,16,https://open.spotify.com/track/44hrbxek4FUjgtN37TpEUQ,84,37
UNISON SQUARE GARDEN,君の瞳に恋してない,15,https://open.spotify.com/track/5pOkBPwiJmEsaubkCyAsne,55,47
RADWIMPS,前前前世,12,https://open.spotify.com/track/3OWQGA40CgyZ7AHhVTOe34,75,57
竹原ピストル,よー、そこの若いの,11,https://open.spotify.com/track/0ZoHxBd1enqGDSNjqUptmY,39,47
X JAPAN,Forever Love,10,https://open.spotify.com/track/1kCCpWE4czNSpahmsqpKlT,52,49
WANIMA,CHARM,9,https://open.spotify.com/track/6UMCZw9hFiK5aBm7pQxgkO,60,46
BIGBANG,FANTASTIC BABY,8,https://open.spotify.com/track/3PzAfPk6iA4ygy4u3OAqk5,70,50
Hey!Say!JUMP,White Love,7,https://open.spotify.com/track/5yjG4G8CKeePjOc9pIaoqV,57,47
米津玄師,LOSER,5,https://open.spotify.com/track/7AqUE5AY514dbzeOAfJRa0,80,67
欅坂46,二人セゾン,4,https://open.spotify.com/track/44fGPzKNrVI7TO4rPI331S,49,47
GENERATIONS from EXILE TRIBE,AGEHA,3,https://open.spotify.com/track/0TXCOsFk3sidzHIrctvwdT,52,28
サンボマスター,できっこないを やらなくちゃ,2,https://open.spotify.com/track/4iiyK2TMxPV0IDc4STEJOq,53,47
ゲスの極み乙女。,戦ってしまうよ,1,https://open.spotify.com/track/1uAzg8CiRdRq2iirUfuZHC,53,33
