アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
SKE48,Stand by you,100,https://open.spotify.com/track/34roUnGLtiLXNR1Vw6n9Pd,33,13
DA PUMP,U.S.A.,99,https://open.spotify.com/track/4qZyuyqLoZ3CaH79rGvJFR,46,48
米津玄師,Flamingo,98,https://open.spotify.com/track/3ILWwi1JNj3NGuuf6DzYxN,80,63
米津玄師,Lemon,97,https://open.spotify.com/track/04TshWXkhV1qkqHzf31Hn6,80,72
あいみょん,今夜このまま,95,https://open.spotify.com/track/6kKvmT4i0Dercz6f3kftg3,70,65
新しい地図 join ミュージック,#SINGING,93,https://open.spotify.com/track/6FRHZcsRMQEUySNN0JZoWA,14,23
back number,オールドファッション,92,https://open.spotify.com/track/0Xn30nT5EKFPsWvpiJ2Iav,77,69
Uru,プロローグ,91,https://open.spotify.com/track/4YMukCV1BsdK8V9kZoQpT6,62,64
三浦大知,Blizzard,90,https://open.spotify.com/track/7b740cSOAeaW9SWiD1G823,50,55
乃木坂46,帰り道は遠回りしたくなる,87,https://open.spotify.com/track/4RWJxm0Vn83uE0TIhwnABv,61,52
back number,クリスマスソング,86,https://open.spotify.com/track/5P8ZvBQoCrujjNcLAxO3Su,77,71
星野源,Pop Virus,84,https://open.spotify.com/track/4hQ5tBCwPRkzhFB424U63U,66,55
あいみょん,マリーゴールド,83,https://open.spotify.com/track/2cKiHG16JBiqHdi7Llq0r7,70,72
TWICE,YES or YES,82,https://open.spotify.com/track/184XtKkzoAl83quIarUAJP,84,58
HY,366日,80,https://open.spotify.com/track/22aZD7yaGYfhgCYazL4nbc,57,66
IZ*ONE,La Vie en Rose,79,https://open.spotify.com/track/3WfaJhCL4p2JbdffJjV6Va,57,62
欅坂46,アンビバレント,78,https://open.spotify.com/track/5WDKR3hzbHiXWgbMPyOcLk,49,43
ONE OK ROCK,Stand Out Fit In,77,https://open.spotify.com/track/17EiIn0d2tftCjJrGOrbFj,71,61
山下達郎,クリスマス・イブ,75,https://open.spotify.com/track/6Tt2iUfGonmGZQLJjUsDph,39,47
ビッケブランカ,まっしろ,73,https://open.spotify.com/track/2PwOOgg8PavBNIWsPLIkr3,56,40
