アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度,MP3_Local_Path
NEWS,恋を知らない君へ,100,https://open.spotify.com/track/7oNFLT7M9ebVVRAU5fwa7q,54,43,./downloaded_mp3/NEWS_恋を知らない君へ.mp3
EXILE THE SECOND,YEAH!! YEAH!! YEAH!!,99,https://open.spotify.com/track/11y0Fr0S4ofIfAz0fXyeMD,33,34,./downloaded_mp3/EXILE THE SECOND_YEAH!! YEAH!! YEAH!!.mp3
水樹奈々,STARTING NOW!,98,https://open.spotify.com/track/3hAyDY3024JUVmiIaBpcz0,48,23,./downloaded_mp3/水樹奈々_STARTING NOW!.mp3
西野カナ,Have a nice day,97,https://open.spotify.com/track/0QupnB0s2ZFEiPfPtfIwl4,63,51,./downloaded_mp3/西野カナ_Have a nice day.mp3
YUKI,ポストに声を投げ入れて,96,https://open.spotify.com/track/5AD6YSnZWZFH8AT1amFhyY,44,34,./downloaded_mp3/YUKI_ポストに声を投げ入れて.mp3
藤原さくら,Soup,94,https://open.spotify.com/track/6TMRe5uN622SzHfrLx78S3,41,49,./downloaded_mp3/藤原さくら_Soup.mp3
桑田佳祐,ヨシ子さん,93,https://open.spotify.com/track/3rvh3QR3NOnwyo1IssTqJ1,57,25,./downloaded_mp3/桑田佳祐_ヨシ子さん.mp3
平井堅,魔法って言っていいかな?,92,https://open.spotify.com/track/5wFEw8rdKXoi88HaXkAUm8,56,47,./downloaded_mp3/平井堅_魔法って言っていいかな?.mp3
UNISON SQUARE GARDEN,シュガーソングとビターステップ,90,https://open.spotify.com/track/6uR92injo4PDzSrOPRFfHt,55,57,./downloaded_mp3/UNISON SQUARE GARDEN_シュガーソングとビターステップ.mp3
Suchmos,MINT,89,https://open.spotify.com/track/0q7srV6oZ46Xyp5LZS80Jr,55,53,./downloaded_mp3/Suchmos_MINT.mp3
Flower,やさしさで溢れるように,83,https://open.spotify.com/track/3PRPAqa2iOdeOneRClYJmS,44,45,./downloaded_mp3/Flower_やさしさで溢れるように.mp3
乃木坂46,裸足でSummer,81,https://open.spotify.com/track/288SNOHYZizb3jZ6U6DByY,61,48,./downloaded_mp3/乃木坂46_裸足でSummer.mp3
浦島太郎(桐谷健太),海の声,79,https://open.spotify.com/track/6EjGsUuJmyxdHjKzGN8kPy,38,56,./downloaded_mp3/浦島太郎(桐谷健太)_海の声.mp3
コブクロ,未来,78,https://open.spotify.com/track/7M2ZtqHQWtrDW9oGodD6vm,59,52,./downloaded_mp3/コブクロ_未来.mp3
欅坂46,世界には愛しかない,77,https://open.spotify.com/track/4Arae8hvCXOLiofE0VcnFo,49,42,./downloaded_mp3/欅坂46_世界には愛しかない.mp3
GENERATIONS from EXILE TRIBE,涙,75,https://open.spotify.com/track/30qeocnAJxvIQLWSbv8Awx,52,41,./downloaded_mp3/GENERATIONS from EXILE TRIBE_涙.mp3
西野カナ,あなたの好きなところ,74,https://open.spotify.com/track/5k24cAgfb6WH5YxEYgU3fm,63,50,./downloaded_mp3/西野カナ_あなたの好きなところ.mp3
AAA,Yell,73,https://open.spotify.com/track/0Um0fajxqpkeLzbE7eJvNV,55,38,./downloaded_mp3/AAA_Yell.mp3
EXILE ATSUSHI,糸,70,https://open.spotify.com/track/1aFORO3mXH1BqPjE4OMwuS,44,36,./downloaded_mp3/EXILE ATSUSHI_糸.mp3
AAA,NEW,69,https://open.spotify.com/track/618ZxrQwcokOTHKj3E69sM,55,36,./downloaded_mp3/AAA_NEW.mp3
西野カナ,トリセツ,68,https://open.spotify.com/track/23b0C1AE9Jt408lzWIvPSn,63,55,./downloaded_mp3/西野カナ_トリセツ.mp3
ONE OK ROCK,Wherever you are,67,https://open.spotify.com/track/7a7EIFzJLd7lcDRgThMQgm,71,66,./downloaded_mp3/ONE OK ROCK_Wherever you are.mp3
欅坂46,サイレントマジョリティー,66,https://open.spotify.com/track/6vqGGV7ZGWYFRg5EtlcuN5,49,53,./downloaded_mp3/欅坂46_サイレントマジョリティー.mp3
絢香,にじいろ,65,https://open.spotify.com/track/3JrxNi0sQ1Lnx8eGonp3Ma,55,60,./downloaded_mp3/絢香_にじいろ.mp3
E-girls,Pink Champagne,63,https://open.spotify.com/track/3BLP9AuW6Cezuuh8LZNbF9,47,17,./downloaded_mp3/E-girls_Pink Champagne.mp3
