アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度,MP3_Local_Path
乃木坂46,裸足でSummer,100,https://open.spotify.com/track/288SNOHYZizb3jZ6U6DByY,61,48,./downloaded_mp3/乃木坂46_裸足でSummer.mp3
RADWIMPS,前前前世,97,https://open.spotify.com/track/3OWQGA40CgyZ7AHhVTOe34,75,57,./downloaded_mp3/RADWIMPS_前前前世.mp3
UVERworld,WE ARE GO,96,https://open.spotify.com/track/6D8DP9JQBRSRcn3lm6AVCF,60,24,./downloaded_mp3/UVERworld_WE ARE GO.mp3
SCANDAL,テイクミーアウト,94,https://open.spotify.com/track/1jFc0ex4JP9ZODxGNlg0YG,48,33,./downloaded_mp3/SCANDAL_テイクミーアウト.mp3
スピッツ,醒めない,92,https://open.spotify.com/track/4DcIaaMiQiwGoz71v2q0r4,66,41,./downloaded_mp3/スピッツ_醒めない.mp3
藍井エイル,翼,90,https://open.spotify.com/track/5SkZRPhrXieDDT5LIWkiDB,49,37,./downloaded_mp3/藍井エイル_翼.mp3
E-girls,E.G. summer RIDER,89,https://open.spotify.com/track/1Kjomih1JxeJWHw1lHP51o,47,34,./downloaded_mp3/E-girls_E.G. summer RIDER.mp3
EXILE,Joy-ride〜歓喜のドライブ〜,85,https://open.spotify.com/track/4XwjFZsnbstYocI74BygEA,60,22,./downloaded_mp3/EXILE_Joy-ride〜歓喜のドライブ〜.mp3
西野カナ,Have a nice day,84,https://open.spotify.com/track/0QupnB0s2ZFEiPfPtfIwl4,63,51,./downloaded_mp3/西野カナ_Have a nice day.mp3
Nissy(西島隆弘),まだ君は知らない MY PRETTIEST GIRL,83,https://open.spotify.com/track/3PwyYPqtXM1WRy5HV6hICE,53,47,./downloaded_mp3/Nissy(西島隆弘)_まだ君は知らない MY PRETTIEST GIRL.mp3
KinKi Kids,薔薇と太陽,81,https://open.spotify.com/track/77bTaeYbGZmhC7hxLuRkjS,55,37,./downloaded_mp3/KinKi Kids_薔薇と太陽.mp3
WANIMA,ともに,79,https://open.spotify.com/track/6FHgHDXiGnRfhrSok9xAz3,60,66,./downloaded_mp3/WANIMA_ともに.mp3
GReeeeN,beautiful days,78,https://open.spotify.com/track/0cHrtuQWokhtiKq9oHo8H4,62,28,./downloaded_mp3/GReeeeN_beautiful days.mp3
Aqours,青空Jumping Heart,77,https://open.spotify.com/track/2mfeB9kJkCaQBZKE2FXlgv,44,37,./downloaded_mp3/Aqours_青空Jumping Heart.mp3
GLIM SPANKY,怒りをくれよ,75,https://open.spotify.com/track/2FXtYLpJKHEbtLuCDGpRrr,43,47,./downloaded_mp3/GLIM SPANKY_怒りをくれよ.mp3
平井堅,魔法って言っていいかな?,73,https://open.spotify.com/track/5wFEw8rdKXoi88HaXkAUm8,56,47,./downloaded_mp3/平井堅_魔法って言っていいかな?.mp3
JY,好きな人がいること,68,https://open.spotify.com/track/5gK68pLKQh7naWNuZm7wbT,42,53,./downloaded_mp3/JY_好きな人がいること.mp3
GENERATIONS from EXILE TRIBE,涙,67,https://open.spotify.com/track/30qeocnAJxvIQLWSbv8Awx,52,41,./downloaded_mp3/GENERATIONS from EXILE TRIBE_涙.mp3
fourfolium,SAKURAスキップ,64,https://open.spotify.com/track/49z9rAJgzCaETMjKRvKQNW,20,30,./downloaded_mp3/fourfolium_SAKURAスキップ.mp3
浦島太郎(桐谷健太),海の声,63,https://open.spotify.com/track/6EjGsUuJmyxdHjKzGN8kPy,38,56,./downloaded_mp3/浦島太郎(桐谷健太)_海の声.mp3
10-FEET,アンテナラスト,62,https://open.spotify.com/track/0RfWTI5UBTzqNGW5ZMgbBh,54,38,./downloaded_mp3/10-FEET_アンテナラスト.mp3
欅坂46,サイレントマジョリティー,61,https://open.spotify.com/track/6vqGGV7ZGWYFRg5EtlcuN5,49,53,./downloaded_mp3/欅坂46_サイレントマジョリティー.mp3
桑田佳祐,ヨシ子さん,58,https://open.spotify.com/track/3rvh3QR3NOnwyo1IssTqJ1,57,25,./downloaded_mp3/桑田佳祐_ヨシ子さん.mp3
VIXX,花風,57,https://open.spotify.com/track/5h2tNoLkRkmr4wNGBlCcWV,45,2,./downloaded_mp3/VIXX_花風.mp3
Suchmos,MINT,56,https://open.spotify.com/track/0q7srV6oZ46Xyp5LZS80Jr,55,53,./downloaded_mp3/Suchmos_MINT.mp3
藤原さくら,Soup,55,https://open.spotify.com/track/6TMRe5uN622SzHfrLx78S3,41,49,./downloaded_mp3/藤原さくら_Soup.mp3
Flower,やさしさで溢れるように,54,https://open.spotify.com/track/3PRPAqa2iOdeOneRClYJmS,44,45,./downloaded_mp3/Flower_やさしさで溢れるように.mp3
EXILE THE SECOND,YEAH!! YEAH!! YEAH!!,53,https://open.spotify.com/track/11y0Fr0S4ofIfAz0fXyeMD,33,34,./downloaded_mp3/EXILE THE SECOND_YEAH!! YEAH!! YEAH!!.mp3
Nissy(西島隆弘),ハプニング,50,https://open.spotify.com/track/3Z0ZEAG7mEaNMD8MMcVBfP,53,36,./downloaded_mp3/Nissy(西島隆弘)_ハプニング.mp3
欅坂46,世界には愛しかない,47,https://open.spotify.com/track/4Arae8hvCXOLiofE0VcnFo,49,42,./downloaded_mp3/欅坂46_世界には愛しかない.mp3
[Alexandros],ワタリドリ,45,https://open.spotify.com/track/0ve9Tpz8Yw0I4eXhWsy21o,58,68,./downloaded_mp3/[ALEXANDROS]_ワタリドリ.mp3
Perfume,FLASH,44,https://open.spotify.com/track/2IwBJv9KZb486qnRTUchWf,57,52,./downloaded_mp3/Perfume_FLASH.mp3
HKT48,74億分の1の君へ,43,https://open.spotify.com/track/4W81NsjSTD9fhAEseyJiGL,33,15,./downloaded_mp3/HKT48_74億分の1の君へ.mp3
西野カナ,トリセツ,40,https://open.spotify.com/track/23b0C1AE9Jt408lzWIvPSn,63,55,./downloaded_mp3/西野カナ_トリセツ.mp3
秦基博,ひまわりの約束,39,https://open.spotify.com/track/45jGOHwYKgsRYbAJ8DR61d,57,63,./downloaded_mp3/秦基博_ひまわりの約束.mp3
コブクロ,未来,37,https://open.spotify.com/track/7M2ZtqHQWtrDW9oGodD6vm,59,52,./downloaded_mp3/コブクロ_未来.mp3
ケツメイシ,ヤシの木のように,35,https://open.spotify.com/track/1aiY2J7kWH5PCWdW9MQvhz,57,36,./downloaded_mp3/ケツメイシ_ヤシの木のように.mp3
back number,黒い猫の歌,34,https://open.spotify.com/track/3Dr81TbTZJr9ckZn0iCT5C,77,42,./downloaded_mp3/back number_黒い猫の歌.mp3
YUKI,ポストに声を投げ入れて,33,https://open.spotify.com/track/5AD6YSnZWZFH8AT1amFhyY,44,34,./downloaded_mp3/YUKI_ポストに声を投げ入れて.mp3
西野カナ,あなたの好きなところ,32,https://open.spotify.com/track/5k24cAgfb6WH5YxEYgU3fm,63,50,./downloaded_mp3/西野カナ_あなたの好きなところ.mp3
水樹奈々,STARTING NOW!,31,https://open.spotify.com/track/3hAyDY3024JUVmiIaBpcz0,48,23,./downloaded_mp3/水樹奈々_STARTING NOW!.mp3
ONE OK ROCK,Wherever you are,30,https://open.spotify.com/track/7a7EIFzJLd7lcDRgThMQgm,71,66,./downloaded_mp3/ONE OK ROCK_Wherever you are.mp3
NEWS,恋を知らない君へ,29,https://open.spotify.com/track/7oNFLT7M9ebVVRAU5fwa7q,54,43,./downloaded_mp3/NEWS_恋を知らない君へ.mp3
三代目 J Soul Brothers from EXILE TRIBE,MUGEN ROAD,26,https://open.spotify.com/track/21lY6lbHh12V7IstM6WlSv,55,41,./downloaded_mp3/三代目 J Soul Brothers from EXILE TRIBE_MUGEN ROAD.mp3
AAA,NEW,24,https://open.spotify.com/track/618ZxrQwcokOTHKj3E69sM,55,36,./downloaded_mp3/AAA_NEW.mp3
