rank,song_title,artist_name,score
1,不協和音,欅坂46,100
2,HAPPY PARTY TRAIN,Aqours,99
3,インフルエンサー,乃木坂46,98
4,恋,星野源,97
6,ようこそジャパリパークへ,どうぶつビスケッツ×PPP,95
7,シェイプ・オブ・ユー,エド・シーラン,94
8,やってみよう,WANIMA,93
9,ダーティ・ワーク,オースティン・マホーン,92
10,バグっていいじゃん,HKT48,91
11,サムシング・ジャスト・ライク・ディス,チェインスモーカーズ & コールドプレイ,90
12,HAPPY,三代目 J Soul Brothers from EXILE TRIBE,89
13,サイレントマジョリティー,欅坂46,88
14,TOKYO GIRL,Perfume,87
15,はやく逢いたい,Dream Ami,86
16,ヤバみ,ヤバイTシャツ屋さん,85
18,見たこともない景色,菅田将暉,83
19,ROCK THA TOWN,Sexy Zone,82
20,この闇を照らす光のむこうに,Anly+スキマスイッチ=,81
21,#CDが売れないこんな世の中じゃ,ゴールデンボンバー,80
22,二人セゾン,欅坂46,79
23,ホワット・ドゥ・ユー・ミーン?,ジャスティン・ビーバー,78
24,どこまでも〜How Far I'll Go〜,屋比久知奈,77
26,荒野を歩け,ASIAN KUNG-FU GENERATION,75
27,明日も,SHISHAMO,74
28,どこまでも〜How Far I'll Go〜,加藤ミリヤ,73
29,PPAP(ペンパイナッポーアッポーペン),ピコ太郎,72
30,美女と野獣,アリアナ・グランデ、ジョン・レジェンド,71
31,orion,米津玄師,70
32,世界には愛しかない,欅坂46,69
33,シュートサイン,AKB48,68
34,春の歌,藤原さくら,67
35,前前前世,RADWIMPS,66
37,UNICORN,澤野弘之,64
39,サヨナラの意味,乃木坂46,62
40,TT,TWICE,61
41,クローサー feat.ホールジー,チェインスモーカーズ,60
43,太陽も月も,GENERATIONS from EXILE TRIBE,58
44,ともに,WANIMA,57
45,KNOCK KNOCK,TWICE,56
46,おとなの掟,Doughnuts Hole,55
47,NEVERLAND,NEWS,54
48,MAGIC,AAA,53
49,さくら,ケツメイシ,52
50,ひらり,大原櫻子,51
51,アナザー・デイ・オブ・サン,ラ・ラ・ランド・キャスト,50
52,ステイ,ゼッド & アレッシア・カーラ,49
53,Catch the Moment,LiSA,48
54,STAY TUNE,Suchmos,47
55,クラウド9,ジャミロクワイ,46
56,僕の心をつくってよ,平井堅,45
58,Wherever you are,ONE OK ROCK,43
59,友よ〜この先もずっと…,ケツメイシ,42
60,MOON JELLYFISH,Flower,41
61,エイリアンズ,キリンジ,40
62,キセキ,GReeeeN,39
63,ザッツ・ホワット・アイ・ライク,ブルーノ・マーズ,38
64,24K・マジック,ブルーノ・マーズ,37
65,R.Y.U.S.E.I.,三代目 J Soul Brothers from EXILE TRIBE,36
66,アップタウン・ファンク feat.ブルーノ・マーズ,マーク・ロンソン,35
67,奏(かなで),スキマスイッチ,34
68,シンフォニー feat.ザラ・ラーソン,クリーン・バンディット,33
69,チェーン・トゥ・ザ・リズム〜これがわたしイズム〜,ケイティ・ペリー,32
70,EXCITE,三浦大知,31
72,サクラ〜卒業できなかった君へ〜,半崎美子,29
74,春の歌,スピッツ,27
75,愛をこめて花束を,Superfly,26
76,J.S.B.LOVE,三代目 J Soul Brothers from EXILE TRIBE,25
77,SUN,星野源,24
78,パリ,チェインスモーカーズ,23
79,BANG BANG BANG,BIGBANG,22
80,FLASH,Perfume,21
81,ソーリー,ジャスティン・ビーバー,20
82,メッセージ,井上苑子,19
83,声,グリーンボーイズ,18
84,3月9日,レミオロメン,17
85,Motion,西内まりや,16
86,シー・ユー・アゲイン,ウィズ・カリファ feat.チャーリー・プース,15
87,ぼくのフレンド,みゆはん,14
88,コール・ミー・メイビー,カーリー・レイ・ジェプセン,13
89,イット・エイント・ミー feat.セレーナ・ゴメス,カイゴ,12
90,ワーク・フロム・ホーム feat.タイ・ダラー・サイン,フィフス・ハーモニー,11
91,Dear Bride,西野カナ,10
92,ロードムービー,高橋優,9
93,My Boo,清水翔太,8
94,エキセントリック,欅坂46,7
95,シェイク・イット・オフ〜気にしてなんかいられないっ!!,テイラー・スウィフト,6
96,グッド・タイム with アウル・シティー,カーリー・レイ・ジェプセン,5
98,Get Wild,TM NETWORK,3
99,Boogie Back,井上実優,2
100,トリセツ,西野カナ,1
