アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度,MP3_Local_Path
AKB48,心のプラカード,99,https://open.spotify.com/track/5ki1rwuKiQby52DL9udM0Z,56,28,./downloaded_mp3/AKB48_心のプラカード.mp3
μ's,Shangri-La Shower,97,https://open.spotify.com/track/4JArDPKuknwKPkBNnTouur,45,25,./downloaded_mp3/μ's_Shangri-La Shower.mp3
フレンチ・キス,思い出せない花,96,https://open.spotify.com/track/2zqNCvnj3XBqQ1EKSwfvMD,17,4,./downloaded_mp3/フレンチ・キス_思い出せない花.mp3
西野カナ,Darling,95,https://open.spotify.com/track/5ifBjexppI1XZOx5eBqnJZ,63,56,./downloaded_mp3/西野カナ_Darling.mp3
秦基博,ひまわりの約束,94,https://open.spotify.com/track/45jGOHwYKgsRYbAJ8DR61d,57,63,./downloaded_mp3/秦基博_ひまわりの約束.mp3
JUJU,ラストシーン,92,https://open.spotify.com/track/5Vk28pnB76gn0pYSDHOFdo,54,40,./downloaded_mp3/JUJU_ラストシーン.mp3
WHITE JAM,ウソツキ,91,https://open.spotify.com/track/06mcBq7IJHCm6JJdFfbKx3,41,42,./downloaded_mp3/WHITE JAM_ウソツキ.mp3
AAA,さよならの前に,90,https://open.spotify.com/track/7vwXjDrZT2mqiFynlEwwgG,55,56,./downloaded_mp3/AAA_さよならの前に.mp3
サザンオールスターズ,東京VICTORY,89,https://open.spotify.com/track/4XnY5LBp2C37Cr0VrQmGl2,65,46,./downloaded_mp3/サザンオールスターズ_東京VICTORY.mp3
ナオト・インティライミ,LIFE,87,https://open.spotify.com/track/0XtwkH2z5vdnluXAYNVcJ7,46,28,./downloaded_mp3/ナオト・インティライミ_LIFE.mp3
E-girls,Highschool love,85,https://open.spotify.com/track/0WCmjKDgKZS3klLGXVY6tf,47,43,./downloaded_mp3/E-girls_Highschool love.mp3
赤い公園,NOW ON AIR,79,https://open.spotify.com/track/26ET1M21sUgAr9b9FDDfhz,36,35,./downloaded_mp3/赤い公園_NOW ON AIR.mp3
木村カエラ,TODAY IS A NEW DAY,77,https://open.spotify.com/track/3Oxo7UdpLTNogjAGMZKRPb,43,20,./downloaded_mp3/木村カエラ_TODAY IS A NEW DAY.mp3
ONE OK ROCK,Mighty Long Fall,74,https://open.spotify.com/track/68unkgYfyfZDWSVz7FoY8Z,71,53,./downloaded_mp3/ONE OK ROCK_Mighty Long Fall.mp3
HY,あなたを想う風,72,https://open.spotify.com/track/5x7tM4dQnGZxw2bfxhHOlo,57,45,./downloaded_mp3/HY_あなたを想う風.mp3
