アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度,MP3_Local_Path
Hey!Say!JUMP,Ride With Me,100,https://open.spotify.com/track/5uoA8TsB53bgtehuIXgMTf,57,34,./downloaded_mp3/Hey!Say!JUMP_Ride With Me.mp3
ゆず,表裏一体,99,https://open.spotify.com/track/6aBOMQNskwFTl330WjOkrO,56,44,./downloaded_mp3/ゆず_表裏一体.mp3
Flower,白雪姫,96,https://open.spotify.com/track/4pZXE5QaVRX5YGpRZMUy4v,44,47,./downloaded_mp3/Flower_白雪姫.mp3
MUSH & Co.,明日も,95,https://open.spotify.com/track/4kGdJNccuyiDB8t7vzlgWg,21,14,./downloaded_mp3/MUSH & Co._明日も.mp3
AKB48,恋するフォーチュンクッキー,94,https://open.spotify.com/track/3Tw2WaAaeRj0YKtTUogJVz,56,50,./downloaded_mp3/AKB48_恋するフォーチュンクッキー.mp3
AKB48,鈴懸の木の道で「君の微笑みを夢に見る」と言ってしまったら僕たちの関係はどう変わってしまうのか、僕なりに何日か考えた上でのやや気恥ずかしい結論のようなもの,93,https://open.spotify.com/track/5xb7ymoJpVg1KB2wC2v18B,56,5,./downloaded_mp3/AKB48_鈴懸の木の道で「君の微笑みを夢に見る」と言ってしまったら僕たちの関係はどう変わってしまうのか、僕なりに何日か考えた上でのやや気恥ずかしい結論のようなもの.mp3
舞祭組,棚からぼたもち,91,https://open.spotify.com/track/6voJFvo1zGN40Po8HCrZ7E,20,24,./downloaded_mp3/舞祭組_棚からぼたもち.mp3
DREAMS COME TRUE,この街で,90,https://open.spotify.com/track/6tzzctsR44kRkNPcXdZ3KJ,61,17,./downloaded_mp3/DREAMS COME TRUE_この街で.mp3
UVERworld,ナノ・セカンド,89,https://open.spotify.com/track/6C0gAZcbctqrkeV3hh0uvQ,60,38,./downloaded_mp3/UVERworld_ナノ・セカンド.mp3
ゆず,雨のち晴レルヤ,87,https://open.spotify.com/track/2wFPlYuYlCYxu2zcutQnuL,56,46,./downloaded_mp3/ゆず_雨のち晴レルヤ.mp3
くるり,最後のメリークリスマス,84,https://open.spotify.com/track/4kdeia8qrJRnrytPzXdvTZ,51,13,./downloaded_mp3/くるり_最後のメリークリスマス.mp3
サザンオールスターズ,蛍,83,https://open.spotify.com/track/4GiT447VGENnCg6OakrNqf,65,48,./downloaded_mp3/サザンオールスターズ_蛍.mp3
E-girls,ごめんなさいのKissing You,80,https://open.spotify.com/track/2OTMaSpL6re81Z1mL9RSb6,47,49,./downloaded_mp3/E-girls_ごめんなさいのKissing You.mp3
Linked Horizon,紅蓮の弓矢,75,https://open.spotify.com/track/0F8psXXh2oxE5BGdkKaoIs,59,51,./downloaded_mp3/Linked Horizon_紅蓮の弓矢.mp3
島倉千代子,からたちの小径,73,https://open.spotify.com/track/6R2Wk4XzhBInXmLHXnJ3sG,32,20,./downloaded_mp3/島倉千代子_からたちの小径.mp3
鎧武乃風,JUST LIVE MORE,72,https://open.spotify.com/track/6EUzmT7hn7K6z8ch9WQ2zM,30,44,./downloaded_mp3/鎧武乃風_JUST LIVE MORE.mp3
