アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度,MP3_Local_Path
グッドモーニングアメリカ,イチ、ニッ、サンでジャンプ,100,https://open.spotify.com/track/2U62XUTRVZZVKhidCAZPfP,28,10,./downloaded_mp3/グッドモーニングアメリカ_イチ、ニッ、サンでジャンプ.mp3
AKB48,恋するフォーチュンクッキー,99,https://open.spotify.com/track/3Tw2WaAaeRj0YKtTUogJVz,56,50,./downloaded_mp3/AKB48_恋するフォーチュンクッキー.mp3
MUSH & Co.,明日も,98,https://open.spotify.com/track/4kGdJNccuyiDB8t7vzlgWg,21,14,./downloaded_mp3/MUSH & Co._明日も.mp3
ゴールデンボンバー,101回目の呪い,97,https://open.spotify.com/track/4wUQoKZSuOOjQqoByNNraH,45,33,./downloaded_mp3/ゴールデンボンバー_101回目の呪い.mp3
サカナクション,ユリイカ,95,https://open.spotify.com/track/2iFpk2lHYW6cH7i4p52AY4,66,50,./downloaded_mp3/サカナクション_ユリイカ.mp3
USAGI,イマジン,94,https://open.spotify.com/track/3kGax2WM5XD2eLjQkAZjwc,2,2,./downloaded_mp3/USAGI_イマジン.mp3
ゆず,表裏一体,93,https://open.spotify.com/track/6aBOMQNskwFTl330WjOkrO,56,44,./downloaded_mp3/ゆず_表裏一体.mp3
泉沙世子,カス,92,https://open.spotify.com/track/054NF2oX3CZlkMaDJN6uLt,0,1,./downloaded_mp3/泉沙世子_カス.mp3
三代目 J Soul Brothers from EXILE TRIBE,冬物語,91,https://open.spotify.com/track/1fmzOJCmfS7aXiZfE21lr6,55,46,./downloaded_mp3/三代目 J Soul Brothers from EXILE TRIBE_冬物語.mp3
片平里菜,女の子は泣かない,90,https://open.spotify.com/track/4d3zSS83PyoPxcSNH0ZaoP,39,52,./downloaded_mp3/片平里菜_女の子は泣かない.mp3
Linked Horizon,紅蓮の弓矢,89,https://open.spotify.com/track/0F8psXXh2oxE5BGdkKaoIs,59,51,./downloaded_mp3/Linked Horizon_紅蓮の弓矢.mp3
ゆず,雨のち晴レルヤ,84,https://open.spotify.com/track/2wFPlYuYlCYxu2zcutQnuL,56,46,./downloaded_mp3/ゆず_雨のち晴レルヤ.mp3
Flower,白雪姫,82,https://open.spotify.com/track/4pZXE5QaVRX5YGpRZMUy4v,44,47,./downloaded_mp3/Flower_白雪姫.mp3
舞祭組,棚からぼたもち,81,https://open.spotify.com/track/6voJFvo1zGN40Po8HCrZ7E,20,24,./downloaded_mp3/舞祭組_棚からぼたもち.mp3
Hey!Say!JUMP,Ride With Me,79,https://open.spotify.com/track/5uoA8TsB53bgtehuIXgMTf,57,34,./downloaded_mp3/Hey!Say!JUMP_Ride With Me.mp3
E-girls,ごめんなさいのKissing You,77,https://open.spotify.com/track/2OTMaSpL6re81Z1mL9RSb6,47,49,./downloaded_mp3/E-girls_ごめんなさいのKissing You.mp3
家入レオ,チョコレート,74,https://open.spotify.com/track/5ohq6Zdcwl7VSNUA3wrWEf,52,29,./downloaded_mp3/家入レオ_チョコレート.mp3
AKB48,鈴懸の木の道で「君の微笑みを夢に見る」と言ってしまったら僕たちの関係はどう変わってしまうのか、僕なりに何日か考えた上でのやや気恥ずかしい結論のようなもの,70,https://open.spotify.com/track/5xb7ymoJpVg1KB2wC2v18B,56,5,./downloaded_mp3/AKB48_鈴懸の木の道で「君の微笑みを夢に見る」と言ってしまったら僕たちの関係はどう変わってしまうのか、僕なりに何日か考えた上でのやや気恥ずかしい結論のようなもの.mp3
RADWIMPS,会心の一撃,66,https://open.spotify.com/track/4vwgmckZIomF2jVK066hUy,75,63,./downloaded_mp3/RADWIMPS_会心の一撃.mp3
UVERworld,ナノ・セカンド,65,https://open.spotify.com/track/6C0gAZcbctqrkeV3hh0uvQ,60,38,./downloaded_mp3/UVERworld_ナノ・セカンド.mp3
miwa,ヒカリヘ,63,https://open.spotify.com/track/0ZGSqq2w7og9UQyWYBXLSq,53,51,./downloaded_mp3/miwa_ヒカリヘ.mp3
AAA,恋音と雨空,61,https://open.spotify.com/track/3KcT7QC0x2XyL6jtfLoGPm,55,48,./downloaded_mp3/AAA_恋音と雨空.mp3
島倉千代子,からたちの小径,59,https://open.spotify.com/track/6R2Wk4XzhBInXmLHXnJ3sG,32,20,./downloaded_mp3/島倉千代子_からたちの小径.mp3
ビヨンセ,XO,57,https://open.spotify.com/track/40xhyfAPDoMtv494MfPevP,85,68,./downloaded_mp3/ビヨンセ_XO.mp3
西野カナ,さよなら,54,https://open.spotify.com/track/37xqq1ab0BQpLoSNu1LK7C,63,42,./downloaded_mp3/西野カナ_さよなら.mp3
きゃりーぱみゅぱみゅ,もったいないとらんど,52,https://open.spotify.com/track/3sTaFqWewtfwuLEIZsUn1W,52,29,./downloaded_mp3/きゃりーぱみゅぱみゅ_もったいないとらんど.mp3
Kis-My-Ft2,SNOW DOMEの約束,48,https://open.spotify.com/track/0QDdrnrHfeJdgB80ckaV1q,49,16,./downloaded_mp3/Kis-My-Ft2_SNOW DOMEの約束.mp3
NMB48,カモネギックス,45,https://open.spotify.com/track/0pzZwWMPxJPwwhrkqykTrz,39,26,./downloaded_mp3/NMB48_カモネギックス.mp3
AKB48,ハート・エレキ,38,https://open.spotify.com/track/6ByhZo0TUz5WV1AZIRHysw,56,20,./downloaded_mp3/AKB48_ハート・エレキ.mp3
SEKAI NO OWARI,RPG,36,https://open.spotify.com/track/7facNrW6VRW8s3ICZ8G1uW,66,66,./downloaded_mp3/SEKAI NO OWARI_RPG.mp3
家入レオ,太陽の女神,34,https://open.spotify.com/track/69RaFIe61qVTkBXmXJPBH5,52,34,./downloaded_mp3/家入レオ_太陽の女神.mp3
鎧武乃風,JUST LIVE MORE,32,https://open.spotify.com/track/6EUzmT7hn7K6z8ch9WQ2zM,30,44,./downloaded_mp3/鎧武乃風_JUST LIVE MORE.mp3
SKE48,賛成カワイイ!,31,https://open.spotify.com/track/6dvOyRIuxv4isMNsMXEQl6,33,18,./downloaded_mp3/SKE48_賛成カワイイ!.mp3
Scenarioart,ホワイトレインコートマン,29,https://open.spotify.com/track/50IiE4hrgl3lQ0mq7DjzYd,29,14,./downloaded_mp3/Scenarioart_ホワイトレインコートマン.mp3
さかいゆう,薔薇とローズ,28,https://open.spotify.com/track/7Mcc9ALtE88f2l34kkyVG6,33,30,./downloaded_mp3/さかいゆう_薔薇とローズ.mp3
OKAMOTO'S,HAPPY BIRTHDAY,26,https://open.spotify.com/track/1xesVFgMuInwVbz2OoUsTJ,40,16,./downloaded_mp3/OKAMOTO'S_HAPPY BIRTHDAY.mp3
いきものがかり,笑顔,24,https://open.spotify.com/track/1dYFiDCkODoBht8HtTuW7E,63,58,./downloaded_mp3/いきものがかり_笑顔.mp3
