アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度,MP3_Local_Path
乃木坂46,気づいたら片想い,100,https://open.spotify.com/track/0yip7UVoWSJpkgp2Uluj8O,61,43,./downloaded_mp3/乃木坂46_気づいたら片想い.mp3
三代目 J Soul Brothers from EXILE TRIBE,S.A.K.U.R.A.,95,https://open.spotify.com/track/55UPmpNEFNDHqb6MYlqdvk,55,33,./downloaded_mp3/三代目 J Soul Brothers from EXILE TRIBE_S.A.K.U.R.A..mp3
Rihwa,春風,92,https://open.spotify.com/track/062vgVRYTt2xXYLe0FBO9b,33,46,./downloaded_mp3/Rihwa_春風.mp3
NMB48,高嶺の林檎,91,https://open.spotify.com/track/70pCwwWabWENOnySralC8n,39,24,./downloaded_mp3/NMB48_高嶺の林檎.mp3
ゲスの極み乙女。,パラレルスペック,89,https://open.spotify.com/track/5Q64gJJARQ9b8zxDGVD0dc,53,31,./downloaded_mp3/ゲスの極み乙女。_パラレルスペック.mp3
福山雅治,暁,88,https://open.spotify.com/track/1fNLoyTZePUD0m1LGY0u2K,55,26,./downloaded_mp3/福山雅治_暁.mp3
back number,繋いだ手から,85,https://open.spotify.com/track/6rdSi1HarBcDyRPnILgaas,77,49,./downloaded_mp3/back number_繋いだ手から.mp3
福田こうへい,峠越え,83,https://open.spotify.com/track/52lRAwhmssH8GWNg7lmmwJ,32,23,./downloaded_mp3/福田こうへい_峠越え.mp3
ケツメイシ,さくら,81,https://open.spotify.com/track/5rfUCmoI7axj6mjpu1Rto5,57,58,./downloaded_mp3/ケツメイシ_さくら.mp3
ケツメイシ,カリフォルニー,79,https://open.spotify.com/track/0IMbtrRMBMIHoQv6IbiExr,57,42,./downloaded_mp3/ケツメイシ_カリフォルニー.mp3
BUMP OF CHICKEN,ray,78,https://open.spotify.com/track/1QrR4mWXPY9bLsA4FKYtJF,64,56,./downloaded_mp3/BUMP OF CHICKEN_ray.mp3
SEKAI NO OWARI,炎と森のカーニバル,77,https://open.spotify.com/track/5kDz0Wrx0UpaVRttDZ4KtI,66,56,./downloaded_mp3/SEKAI NO OWARI_炎と森のカーニバル.mp3
AKB48,前しか向かねえ,75,https://open.spotify.com/track/1fFHv2WKSpD6rKSRACMYc4,56,27,./downloaded_mp3/AKB48_前しか向かねえ.mp3
