アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度,MP3_Local_Path
AKB48,希望的リフレイン,99,https://open.spotify.com/track/635CphQ5L3dZGLPVZXTT62,56,35,./downloaded_mp3/AKB48_希望的リフレイン.mp3
戸松遥,courage,98,https://open.spotify.com/track/6VcB4JudF8TFcbobm9TDCR,42,54,./downloaded_mp3/戸松遥_courage.mp3
シェネル,Happiness,97,https://open.spotify.com/track/55JlyXw6KeFeVC9d9uCZ2K,56,63,./downloaded_mp3/シェネル_Happiness.mp3
SEKAI NO OWARI,Dragon Night,96,https://open.spotify.com/track/4XdzCpY4Ekv5SezuuFpBDG,66,62,./downloaded_mp3/SEKAI NO OWARI_Dragon Night.mp3
E-girls,Mr.Snowman,95,https://open.spotify.com/track/6bje0FcZbRCcillw3OGu9V,47,43,./downloaded_mp3/E-girls_Mr.Snowman.mp3
スキマスイッチ,星のうつわ,94,https://open.spotify.com/track/1LvDAt1OMaVlpJLedK9qv2,61,38,./downloaded_mp3/スキマスイッチ_星のうつわ.mp3
BUMP OF CHICKEN,ファイター,93,https://open.spotify.com/track/6QTvkIUU6qlxKbzqxYbrqh,64,40,./downloaded_mp3/BUMP OF CHICKEN_ファイター.mp3
家入レオ,Silly,92,https://open.spotify.com/track/2v2TMVCteyuvTSvrAC3mxg,52,44,./downloaded_mp3/家入レオ_Silly.mp3
Silent Siren,恋い雪,91,https://open.spotify.com/track/1CVIIdxEPHHWOfj4LufLzN,48,17,./downloaded_mp3/Silent Siren_恋い雪.mp3
東方神起,Time Works Wonders,88,https://open.spotify.com/track/4LyKHXvHK5F0uPl3rz1PTS,53,15,./downloaded_mp3/東方神起_Time Works Wonders.mp3
Mitsuru Matsuoka EARNEST DRIVE,SURPRISE-DRIVE,87,https://open.spotify.com/track/3tDAE08rX2Rnsg7Hp943f1,30,46,./downloaded_mp3/Mitsuru Matsuoka EARNEST DRIVE_SURPRISE-DRIVE.mp3
