アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度,MP3_Local_Path
BUMP OF CHICKEN,友達の唄,99,https://open.spotify.com/track/7rWuSM3qyNXaVm4XqROWV1,64,43,./downloaded_mp3/BUMP OF CHICKEN_友達の唄.mp3
AKB48,桜の木になろう,98,https://open.spotify.com/track/0Ir3T8q1Tp7UJ4kDzCiueh,56,36,./downloaded_mp3/AKB48_桜の木になろう.mp3
桑田佳祐,銀河の星屑,97,https://open.spotify.com/track/4BI5V6ZPB6IRDhOB4N7qCu,57,33,./downloaded_mp3/桑田佳祐_銀河の星屑.mp3
高橋優,福笑い,95,https://open.spotify.com/track/255lnJnboHgDJw2aDGsT9u,49,54,./downloaded_mp3/高橋優_福笑い.mp3
ナオト・インティライミ,今のキミを忘れない,92,https://open.spotify.com/track/3GHiz7CXQ7LgaW9OMcTUIR,46,41,./downloaded_mp3/ナオト・インティライミ_今のキミを忘れない.mp3
スガシカオ,約束,89,https://open.spotify.com/track/4Zv2gkfeeL7AanGlP53Jaq,42,21,./downloaded_mp3/スガシカオ_約束.mp3
コブクロ,Blue Bird,88,https://open.spotify.com/track/2QAeKnRBnsuaXIKavvOklZ,59,35,./downloaded_mp3/コブクロ_Blue Bird.mp3
TEE,電話で抱きしめて,87,https://open.spotify.com/track/7eWIbqiSNsba5z0P7eyvNB,49,31,./downloaded_mp3/TEE_電話で抱きしめて.mp3
androp,MirrorDance,84,https://open.spotify.com/track/1cP0xsLJjo6ACv3eWVTpT4,38,20,./downloaded_mp3/androp_MirrorDance.mp3
RIP SLYME,センス・オブ・ワンダー,83,https://open.spotify.com/track/0WzKQFzvbTFARbxhq0omeK,55,32,./downloaded_mp3/RIP SLYME_センス・オブ・ワンダー.mp3
EXILE,Each Other's Way〜旅の途中〜,80,https://open.spotify.com/track/5DrHx8hYzvZEPmVj4zttSG,60,39,./downloaded_mp3/EXILE_Each Other's Way〜旅の途中〜.mp3
miwa,春になったら,79,https://open.spotify.com/track/5sbMzIB5kfkKuRq5Uw3qAZ,53,18,./downloaded_mp3/miwa_春になったら.mp3
西野カナ,Distance,77,https://open.spotify.com/track/4c0Ju5rIY2T8J4bi7WNy36,63,44,./downloaded_mp3/西野カナ_Distance.mp3
赤西仁,Eternal,76,https://open.spotify.com/track/3pPKgREHKngbOpmQF94yEf,42,47,./downloaded_mp3/赤西仁_Eternal.mp3
あさみちゆき,ふるさとの木の下で…,72,https://open.spotify.com/track/5pd4qLNHqGmIyZj8EGsKhk,26,9,./downloaded_mp3/あさみちゆき_ふるさとの木の下で….mp3
KREVA,挑め,69,https://open.spotify.com/track/0wnV8mckE4eBq2zElRjv4M,45,12,./downloaded_mp3/KREVA_挑め.mp3
ダイスケ,ボク☆ロケット,68,https://open.spotify.com/track/1rbOZdNfctIJPGZKaqwUEF,35,4,./downloaded_mp3/ダイスケ_ボク☆ロケット.mp3
ねごと,カロン,67,https://open.spotify.com/track/2gX6LKsYxeGQJ9yXTllBCB,31,35,./downloaded_mp3/ねごと_カロン.mp3
サカナクション,ルーキー,61,https://open.spotify.com/track/039r7aVIE0FMj7N8gsXzJl,66,51,./downloaded_mp3/サカナクション_ルーキー.mp3
KARA,ミスター,60,https://open.spotify.com/track/5BaVDw4USI1oPMUxwoVviR,51,47,./downloaded_mp3/KARA_ミスター.mp3
Superfly,Beep!!,59,https://open.spotify.com/track/2Lyx8tCcf8fS4X1mdefGBk,59,27,./downloaded_mp3/Superfly_Beep!!.mp3
少女時代,Gee,56,https://open.spotify.com/track/4oYLy9WmdaisOWo06v4RbG,64,47,./downloaded_mp3/少女時代_Gee.mp3
桑田佳祐,本当は怖い愛とロマンス,53,https://open.spotify.com/track/3EDTJxWgZFF0uQHizHUzj7,57,33,./downloaded_mp3/桑田佳祐_本当は怖い愛とロマンス.mp3
RADWIMPS,狭心症,51,https://open.spotify.com/track/5FIh1ramJmBFRbeXizU2cE,75,53,./downloaded_mp3/RADWIMPS_狭心症.mp3
桑田佳祐,君にサヨナラを,45,https://open.spotify.com/track/1I7xw3E2jHOsPLsarNlQWK,57,41,./downloaded_mp3/桑田佳祐_君にサヨナラを.mp3
aiko,milk,42,https://open.spotify.com/track/5BDh3j6kCJUmzUpSh0ESVZ,62,47,./downloaded_mp3/aiko_milk.mp3
KARA,ジャンピン,39,https://open.spotify.com/track/1OJIZwaOh4ITM6ukMDUR1u,51,41,./downloaded_mp3/KARA_ジャンピン.mp3
板野友美,Dear J,38,https://open.spotify.com/track/5tN91D7Qcld6S1qbmWCa0t,23,28,./downloaded_mp3/板野友美_Dear J.mp3
長山洋子,博多山笠女節,37,https://open.spotify.com/track/2f9FPli2R39pi8NqgTRW5r,29,17,./downloaded_mp3/長山洋子_博多山笠女節.mp3
LOOP CHILD,この恋から,35,https://open.spotify.com/track/6laUqhi8rR39A8ztTDP0hT,0,0,./downloaded_mp3/LOOP CHILD_この恋から.mp3
倖田來未,POP DIVA,33,https://open.spotify.com/track/5gojIVAUeBKfm9OBsbZ7Ja,56,26,./downloaded_mp3/倖田來未_POP DIVA.mp3
