アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度,MP3_Local_Path
AKB48,Everyday、カチューシャ,100,https://open.spotify.com/track/6CJ3V6MRmcsjlJHZ48J5Ud,56,49,./downloaded_mp3/AKB48_Everyday、カチューシャ.mp3
Perfume,レーザービーム,96,https://open.spotify.com/track/3mqySweT4nISLmcHXFPUsI,57,45,./downloaded_mp3/Perfume_レーザービーム.mp3
GReeeeN,every,93,https://open.spotify.com/track/0iZEFev2o756Gk62OkbO54,62,32,./downloaded_mp3/GReeeeN_every.mp3
曽根由希江,HOME,91,https://open.spotify.com/track/3s7irTXw2mw9sIRFQvH5uM,3,2,./downloaded_mp3/曽根由希江_HOME.mp3
Superfly,Rollin' Days,90,https://open.spotify.com/track/0koNsYU442rAlMadBchFBv,59,32,./downloaded_mp3/Superfly_Rollin' Days.mp3
西野カナ,Esperanza,89,https://open.spotify.com/track/7JLCgMsS6RDsOMFBN0trdm,63,47,./downloaded_mp3/西野カナ_Esperanza.mp3
ハナエ,羽根,85,https://open.spotify.com/track/2tUuPVqqt1ciyZNNfk51Ss,48,9,./downloaded_mp3/ハナエ_羽根.mp3
少女時代,MR.TAXI,83,https://open.spotify.com/track/6n1iYH6HIbqf4lvMgwJYqj,64,53,./downloaded_mp3/少女時代_MR.TAXI.mp3
阿部真央,モットー。,81,https://open.spotify.com/track/0CeLRewN5W32htw0RgI8GG,48,30,./downloaded_mp3/阿部真央_モットー。.mp3
MISIA,記憶,79,https://open.spotify.com/track/6hBtFmvJLYRKz0nKHJcJuJ,57,22,./downloaded_mp3/MISIA_記憶.mp3
BUMP OF CHICKEN,Smile,76,https://open.spotify.com/track/643C5yCFZxqzHAAfPrsjKF,64,26,./downloaded_mp3/BUMP OF CHICKEN_Smile.mp3
玉木宏,FREE,74,https://open.spotify.com/track/4tyPGlhLoPFTtYfPAavbYo,0,3,./downloaded_mp3/玉木宏_FREE.mp3
ナオト・インティライミ,今のキミを忘れない,73,https://open.spotify.com/track/3GHiz7CXQ7LgaW9OMcTUIR,46,41,./downloaded_mp3/ナオト・インティライミ_今のキミを忘れない.mp3
2PM,Take off,70,https://open.spotify.com/track/2dOsUDI94FXz3S9hKi0z9E,53,43,./downloaded_mp3/2PM_Take off.mp3
くるり,奇跡,66,https://open.spotify.com/track/0irKH5pOsqkHi2Ltd2EiUq,51,34,./downloaded_mp3/くるり_奇跡.mp3
