アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度,MP3_Local_Path
Superfly,You & Me,97,https://open.spotify.com/track/7asAxegCKaP63eTSIiMdQB,59,10,./downloaded_mp3/Superfly_You & Me.mp3
KARA,ジェットコースターラブ,96,https://open.spotify.com/track/5ah5H8XXEcY2fxNKbrfJvn,51,41,./downloaded_mp3/KARA_ジェットコースターラブ.mp3
AKB48,桜の木になろう,95,https://open.spotify.com/track/0Ir3T8q1Tp7UJ4kDzCiueh,56,36,./downloaded_mp3/AKB48_桜の木になろう.mp3
サカナクション,ルーキー,93,https://open.spotify.com/track/039r7aVIE0FMj7N8gsXzJl,66,51,./downloaded_mp3/サカナクション_ルーキー.mp3
FUNKY MONKEY BABYS,ランウェイ☆ビート,90,https://open.spotify.com/track/3sZMGtJ0b5i9LI9geiii90,53,27,./downloaded_mp3/FUNKY MONKEY BABYS_ランウェイ☆ビート.mp3
DREAMS COME TRUE,何度でも,89,https://open.spotify.com/track/6Qq8UOS6QzeSYFUVXC5wEB,61,65,./downloaded_mp3/DREAMS COME TRUE_何度でも.mp3
Ms.OOJA,Life,87,https://open.spotify.com/track/3FOhg1Ql9dXxhl6yF7ZGav,52,18,./downloaded_mp3/Ms.OOJA_Life.mp3
ゆず,Hey和,85,https://open.spotify.com/track/4F5hWqN6StKXdbrtb2ANyJ,56,28,./downloaded_mp3/ゆず_Hey和.mp3
ケツメイシ,さくら,84,https://open.spotify.com/track/5rfUCmoI7axj6mjpu1Rto5,57,58,./downloaded_mp3/ケツメイシ_さくら.mp3
キマグレン,IT'S MY 勇気,82,https://open.spotify.com/track/0Itx6hwEgIk5dNndgQSxH3,39,1,./downloaded_mp3/キマグレン_IT'S MY 勇気.mp3
福山雅治,桜坂,80,https://open.spotify.com/track/7gpVG8fQjh5YLViIWy3HHh,55,56,./downloaded_mp3/福山雅治_桜坂.mp3
aiko,桜の時,78,https://open.spotify.com/track/2CukFFswRZixS0AMkdMHSk,62,48,./downloaded_mp3/aiko_桜の時.mp3
レキシ,きらきら武士,75,https://open.spotify.com/track/05LTisgvyKN1lvM3dXl8SV,43,47,./downloaded_mp3/レキシ_きらきら武士.mp3
コブクロ,桜,74,https://open.spotify.com/track/5Hi4IAtdFZzg6IfAVMd6lZ,59,61,./downloaded_mp3/コブクロ_桜.mp3
堂本剛,縁を結いて,73,https://open.spotify.com/track/3RyygNNLn1tpuehBnlpUaT,22,19,./downloaded_mp3/堂本剛_縁を結いて.mp3
高橋優,福笑い,71,https://open.spotify.com/track/255lnJnboHgDJw2aDGsT9u,49,54,./downloaded_mp3/高橋優_福笑い.mp3
星野源,くだらないの中に,69,https://open.spotify.com/track/1HD7YyTYAQ4LPussdtj7Ui,66,54,./downloaded_mp3/星野源_くだらないの中に.mp3
FUNKY MONKEY BABYS,あとひとつ,68,https://open.spotify.com/track/5Ba7niwvjbRuXThSLgef3U,53,51,./downloaded_mp3/FUNKY MONKEY BABYS_あとひとつ.mp3
Rake,100万回の「I love you」,65,https://open.spotify.com/track/5InyPQKhL9u1kct8LiJ6tF,41,58,./downloaded_mp3/Rake_100万回の「I love you」.mp3
BUMP OF CHICKEN,友達の唄,64,https://open.spotify.com/track/7rWuSM3qyNXaVm4XqROWV1,64,43,./downloaded_mp3/BUMP OF CHICKEN_友達の唄.mp3
YUKI,ひみつ,63,https://open.spotify.com/track/1fMfKDTqI6E0oxKpSFpZx3,44,29,./downloaded_mp3/YUKI_ひみつ.mp3
miwa,春になったら,62,https://open.spotify.com/track/5sbMzIB5kfkKuRq5Uw3qAZ,53,18,./downloaded_mp3/miwa_春になったら.mp3
SKE48,バンザイVenus,59,https://open.spotify.com/track/4ApvPEJhCY62qpMuN1RQtT,33,30,./downloaded_mp3/SKE48_バンザイVenus.mp3
ピコ,桜音,53,https://open.spotify.com/track/189EkZeDYipsKqfPDjXiHf,26,34,./downloaded_mp3/ピコ_桜音.mp3
YUI,CHE.R.RY,51,https://open.spotify.com/track/6PBBGlTEVfUyfnmemrnhbp,57,61,./downloaded_mp3/YUI_CHE.R.RY.mp3
B'z,さよなら傷だらけの日々よ,49,https://open.spotify.com/track/6iHnZrKKWZe0XFzqUIk3n2,66,34,./downloaded_mp3/B'z_さよなら傷だらけの日々よ.mp3
yoshiki*lisa,Destin Histoire,47,https://open.spotify.com/track/3qaywuuaEBUWdowIerY0J7,11,28,./downloaded_mp3/yoshiki*lisa_Destin Histoire.mp3
槇原敬之,遠く遠く,44,https://open.spotify.com/track/6jljTubNfEw3OWdhItKGDG,58,58,./downloaded_mp3/槇原敬之_遠く遠く.mp3
BEAST,SHOCK,43,https://open.spotify.com/track/5GRpCAghOV1QMNRXYZKehG,52,30,./downloaded_mp3/BEAST_SHOCK.mp3
SEAMO,約束,42,https://open.spotify.com/track/6nv96ZaInQeXELdDBUuwem,41,11,./downloaded_mp3/SEAMO_約束.mp3
RADWIMPS,君と羊と青,41,https://open.spotify.com/track/17A3UTMUWzCRn7I42exBhF,75,65,./downloaded_mp3/RADWIMPS_君と羊と青.mp3
Superfly,Beep!!,40,https://open.spotify.com/track/2Lyx8tCcf8fS4X1mdefGBk,59,27,./downloaded_mp3/Superfly_Beep!!.mp3
Heavenstamp,Stand by you,39,https://open.spotify.com/track/0sIXDsd8fxTHJYCrZaM8OT,14,8,./downloaded_mp3/Heavenstamp_Stand by you.mp3
ナオト・インティライミ,Brave,38,https://open.spotify.com/track/4xELzY0yXfAqH07CUwJlct,46,44,./downloaded_mp3/ナオト・インティライミ_Brave.mp3
back number,はなびら,36,https://open.spotify.com/track/2A1yJLSVRdLGZbRoF8nkAG,77,51,./downloaded_mp3/back number_はなびら.mp3
Superfly,Sunshine Sunshine,34,https://open.spotify.com/track/1HPOYLqMZTU2FTv7DXFD8s,59,20,./downloaded_mp3/Superfly_Sunshine Sunshine.mp3
ねごと,カロン,33,https://open.spotify.com/track/2gX6LKsYxeGQJ9yXTllBCB,31,35,./downloaded_mp3/ねごと_カロン.mp3
LOOP CHILD,この恋から,31,https://open.spotify.com/track/6laUqhi8rR39A8ztTDP0hT,0,0,./downloaded_mp3/LOOP CHILD_この恋から.mp3
EXILE,Each Other's Way〜旅の途中〜,30,https://open.spotify.com/track/5DrHx8hYzvZEPmVj4zttSG,60,39,./downloaded_mp3/EXILE_Each Other's Way〜旅の途中〜.mp3
SING LIKE TALKING,Dearest,25,https://open.spotify.com/track/38gOCedY1KpfVRTMs3DU2j,32,6,./downloaded_mp3/SING LIKE TALKING_Dearest.mp3
三山ひろし,ダンチョネ港町,24,https://open.spotify.com/track/4xpyOOLiyPdoeMU5sfuwy1,31,16,./downloaded_mp3/三山ひろし_ダンチョネ港町.mp3
D☆DATE,CHANGE my LIFE,22,https://open.spotify.com/track/6tF5a6hRIHtVz4sMse4kUJ,5,2,./downloaded_mp3/D☆DATE_CHANGE my LIFE.mp3
スピッツ,春の歌,19,https://open.spotify.com/track/56ISW3rNZJHEkUfVbZ61bq,66,58,./downloaded_mp3/スピッツ_春の歌.mp3
ゆず,栄光の架橋,14,https://open.spotify.com/track/6LtgrHfq3Q7O9PHcAZxkEH,56,54,./downloaded_mp3/ゆず_栄光の架橋.mp3
レミオロメン,3月9日,12,https://open.spotify.com/track/31rf3jLBMfnrqLuTPrcxM5,52,55,./downloaded_mp3/レミオロメン_3月9日.mp3
AKB48,ヘビーローテーション,10,https://open.spotify.com/track/13YE1VSvQ4t7wWCPlpK1Uw,56,55,./downloaded_mp3/AKB48_ヘビーローテーション.mp3
AI,Story,8,https://open.spotify.com/track/0V2axJ946WH1vt9t5SGMLV,56,66,./downloaded_mp3/AI_Story.mp3
ももちひろこ,桜ナミダ,7,https://open.spotify.com/track/2PjmnloVtGS37ns6gNOk2F,19,6,./downloaded_mp3/ももちひろこ_桜ナミダ.mp3
松任谷由実,やさしさに包まれたなら,5,https://open.spotify.com/track/4CGNt8OnZ7dNwauAiPQ0jk,59,41,./downloaded_mp3/松任谷由実_やさしさに包まれたなら.mp3
EXILE,I Wish For You,3,https://open.spotify.com/track/50hyjSMdB4dkLT0pw1LWxx,60,39,./downloaded_mp3/EXILE_I Wish For You.mp3
レミオロメン,Sakura,2,https://open.spotify.com/track/5qhtBu2H14kFTwlFfQTUoI,52,40,./downloaded_mp3/レミオロメン_Sakura.mp3
THE ALFEE,Let It Go,1,https://open.spotify.com/track/7ibrsoqQWqJzFX4Mu24scD,48,6,./downloaded_mp3/THE ALFEE_Let It Go.mp3
