アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度,MP3_Local_Path
フレンチ・キス,If,100,https://open.spotify.com/track/2JvhnxTFlRAghkG6YuWgWl,17,14,./downloaded_mp3/フレンチ・キス_If.mp3
ゆず,Hey和,98,https://open.spotify.com/track/4F5hWqN6StKXdbrtb2ANyJ,56,28,./downloaded_mp3/ゆず_Hey和.mp3
RADWIMPS,DADA,96,https://open.spotify.com/track/0D2jGLEBuSLQJZlNha35Pw,75,47,./downloaded_mp3/RADWIMPS_DADA.mp3
植村花菜,トイレの神様,91,https://open.spotify.com/track/5xa3zRbvV7Zd2ieiA1Fb0F,25,40,./downloaded_mp3/植村花菜_トイレの神様.mp3
Galileo Galilei,僕から君へ,88,https://open.spotify.com/track/3N2c4RtfBu9UM0XQJlV8gq,45,32,./downloaded_mp3/Galileo Galilei_僕から君へ.mp3
レミオロメン,Your Song,87,https://open.spotify.com/track/49J7mO5BazjAMGrykPHbKj,52,19,./downloaded_mp3/レミオロメン_Your Song.mp3
毛皮のマリーズ,愛のテーマ,86,https://open.spotify.com/track/34HqZeiWzmpFSr4r6XAtDu,30,29,./downloaded_mp3/毛皮のマリーズ_愛のテーマ.mp3
KARA,ミスター,84,https://open.spotify.com/track/5BaVDw4USI1oPMUxwoVviR,51,47,./downloaded_mp3/KARA_ミスター.mp3
AKB48,ヘビーローテーション,83,https://open.spotify.com/track/13YE1VSvQ4t7wWCPlpK1Uw,56,55,./downloaded_mp3/AKB48_ヘビーローテーション.mp3
MAY'S,君に届け...,82,https://open.spotify.com/track/72vQHIZmRFH5vKYjtu8Z7i,34,25,./downloaded_mp3/MAY'S_君に届け....mp3
Lil'B,大好きだよ,80,https://open.spotify.com/track/6Nx0TF0wT08Guwh1pOaIsn,34,9,./downloaded_mp3/Lil'B_大好きだよ.mp3
KARA,ジャンピン,79,https://open.spotify.com/track/1OJIZwaOh4ITM6ukMDUR1u,51,41,./downloaded_mp3/KARA_ジャンピン.mp3
コブクロ,Blue Bird,78,https://open.spotify.com/track/2QAeKnRBnsuaXIKavvOklZ,59,35,./downloaded_mp3/コブクロ_Blue Bird.mp3
少女時代,Gee,76,https://open.spotify.com/track/4oYLy9WmdaisOWo06v4RbG,64,47,./downloaded_mp3/少女時代_Gee.mp3
EXILE,I Wish For You,75,https://open.spotify.com/track/50hyjSMdB4dkLT0pw1LWxx,60,39,./downloaded_mp3/EXILE_I Wish For You.mp3
Aqua Timez,真夜中のオーケストラ,74,https://open.spotify.com/track/2BzT7SM4RhKfrbPTAbSLqh,53,47,./downloaded_mp3/Aqua Timez_真夜中のオーケストラ.mp3
AKB48,Beginner,72,https://open.spotify.com/track/2Kqgg3VMOWpodxbgC3Qou8,56,39,./downloaded_mp3/AKB48_Beginner.mp3
