アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度,MP3_Local_Path
RADWIMPS,DADA,100,https://open.spotify.com/track/0D2jGLEBuSLQJZlNha35Pw,75,47,./downloaded_mp3/RADWIMPS_DADA.mp3
植村花菜,トイレの神様,97,https://open.spotify.com/track/5xa3zRbvV7Zd2ieiA1Fb0F,25,40,./downloaded_mp3/植村花菜_トイレの神様.mp3
NICO Touches the Walls,Diver,95,https://open.spotify.com/track/7uulkOL4yWt0J6qlJxLBA1,51,51,./downloaded_mp3/NICO Touches the Walls_Diver.mp3
AKB48,ヘビーローテーション,94,https://open.spotify.com/track/13YE1VSvQ4t7wWCPlpK1Uw,56,55,./downloaded_mp3/AKB48_ヘビーローテーション.mp3
少女時代,Gee,93,https://open.spotify.com/track/4oYLy9WmdaisOWo06v4RbG,64,47,./downloaded_mp3/少女時代_Gee.mp3
KARA,ミスター,92,https://open.spotify.com/track/5BaVDw4USI1oPMUxwoVviR,51,47,./downloaded_mp3/KARA_ミスター.mp3
コブクロ,流星,91,https://open.spotify.com/track/37u9hz6KIJ3ThDYFTMzU5U,59,56,./downloaded_mp3/コブクロ_流星.mp3
EXILE,I Wish For You,90,https://open.spotify.com/track/50hyjSMdB4dkLT0pw1LWxx,60,39,./downloaded_mp3/EXILE_I Wish For You.mp3
AKB48,Beginner,89,https://open.spotify.com/track/2Kqgg3VMOWpodxbgC3Qou8,56,39,./downloaded_mp3/AKB48_Beginner.mp3
sister jet,SAY YES,88,https://open.spotify.com/track/3jARdiaMDy09ySi9yBmweO,5,1,./downloaded_mp3/sister jet_SAY YES.mp3
KARA,ジャンピン,84,https://open.spotify.com/track/1OJIZwaOh4ITM6ukMDUR1u,51,41,./downloaded_mp3/KARA_ジャンピン.mp3
コブクロ,Blue Bird,81,https://open.spotify.com/track/2QAeKnRBnsuaXIKavvOklZ,59,35,./downloaded_mp3/コブクロ_Blue Bird.mp3
ゆず,Hey和,79,https://open.spotify.com/track/4F5hWqN6StKXdbrtb2ANyJ,56,28,./downloaded_mp3/ゆず_Hey和.mp3
AKB48,チャンスの順番,78,https://open.spotify.com/track/3obMOHneBjZoWH6Aeza6KI,56,31,./downloaded_mp3/AKB48_チャンスの順番.mp3
plenty,人との距離のはかりかた,76,https://open.spotify.com/track/4lDTgtAwFDr3EOkCT6tvGq,29,26,./downloaded_mp3/plenty_人との距離のはかりかた.mp3
レミオロメン,Your Song,74,https://open.spotify.com/track/49J7mO5BazjAMGrykPHbKj,52,19,./downloaded_mp3/レミオロメン_Your Song.mp3
flumpool,two of us,72,https://open.spotify.com/track/7GgdOW6P2mtidjG5bIK4zH,47,16,./downloaded_mp3/flumpool_two of us.mp3
EXILE,Each Other's Way〜旅の途中〜,71,https://open.spotify.com/track/5DrHx8hYzvZEPmVj4zttSG,60,39,./downloaded_mp3/EXILE_Each Other's Way〜旅の途中〜.mp3
Galileo Galilei,僕から君へ,69,https://open.spotify.com/track/3N2c4RtfBu9UM0XQJlV8gq,45,32,./downloaded_mp3/Galileo Galilei_僕から君へ.mp3
MAY'S,君に届け...,68,https://open.spotify.com/track/72vQHIZmRFH5vKYjtu8Z7i,34,25,./downloaded_mp3/MAY'S_君に届け....mp3
AKB48,ポニーテールとシュシュ,67,https://open.spotify.com/track/4ufeZ2ujGGq78BRfHeIeOr,56,44,./downloaded_mp3/AKB48_ポニーテールとシュシュ.mp3
Lil'B,大好きだよ,66,https://open.spotify.com/track/6Nx0TF0wT08Guwh1pOaIsn,34,9,./downloaded_mp3/Lil'B_大好きだよ.mp3
高橋優,福笑い,62,https://open.spotify.com/track/255lnJnboHgDJw2aDGsT9u,49,54,./downloaded_mp3/高橋優_福笑い.mp3
Superfly,Eyes On Me,59,https://open.spotify.com/track/1qWNS41IBVfjLqODrIktjZ,59,35,./downloaded_mp3/Superfly_Eyes On Me.mp3
毛皮のマリーズ,愛のテーマ,55,https://open.spotify.com/track/34HqZeiWzmpFSr4r6XAtDu,30,29,./downloaded_mp3/毛皮のマリーズ_愛のテーマ.mp3
Aqua Timez,真夜中のオーケストラ,50,https://open.spotify.com/track/2BzT7SM4RhKfrbPTAbSLqh,53,47,./downloaded_mp3/Aqua Timez_真夜中のオーケストラ.mp3
YUI,It's My Life,48,https://open.spotify.com/track/4YDwUA7zWS68RR4cw34n54,57,19,./downloaded_mp3/YUI_It's My Life.mp3
quasimode,Music Can Change the World,47,https://open.spotify.com/track/4TXWv4yzkIm5e6YqbRPq5u,25,1,./downloaded_mp3/quasimode_Music Can Change the World.mp3
