アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
=LOVE,ズルいよ ズルいね,100,https://open.spotify.com/track/4bPbCPyNQEWxRvJ8IOLSQZ,64,45
Official髭男dism,Pretender,99,https://open.spotify.com/track/5LkWXxDxUTwEVHL0pfKL55,71,58
Official髭男dism,イエスタデイ,98,https://open.spotify.com/track/53WuztMfY1VH3rLIm0zApQ,71,58
Official髭男dism,宿命,97,https://open.spotify.com/track/2yozZfRYHP7Elsymghu5t3,71,60
米津玄師,馬と鹿,96,https://open.spotify.com/track/0iniTNHwqBiP4UDE1dgUpD,80,63
King Gnu,白日,95,https://open.spotify.com/track/5iF0Yf9gju6ERpAch08JsC,70,59
どついたれ本舗,あゝオオサカdreamin'night,94,https://open.spotify.com/track/1Iyxp6vMuJ4mqwColjXE6O,37,43
あいみょん,マリーゴールド,93,https://open.spotify.com/track/2cKiHG16JBiqHdi7Llq0r7,70,72
嵐,Turning Up,91,https://open.spotify.com/track/4zdQmfTLWgGd5mAX4MUIaX,66,50
菅田将暉,まちがいさがし,90,https://open.spotify.com/track/55Ww4Pa1iIQMhh0MLMetjo,60,65
Official髭男dism,ノーダウト,89,https://open.spotify.com/track/5DMEvbg3gUmiR5HIBWdveV,71,65
あいみょん,空の青さを知る人よ,88,https://open.spotify.com/track/3u0e8pyoVc7l2u3T5thohY,70,47
Foorin,パプリカ,87,https://open.spotify.com/track/60t5lev16eczZXurTNf56k,32,50
米津玄師,Lemon,86,https://open.spotify.com/track/04TshWXkhV1qkqHzf31Hn6,80,72
[ALEXANDROS],あまりにも素敵な夜だから,83,https://open.spotify.com/track/72qoAefwEGoez7C1lSPOCz,58,46
Superfly,フレア,81,https://open.spotify.com/track/0CMFJXFDYUs9idk51LRPz1,59,47
Official髭男dism,115万キロのフィルム,79,https://open.spotify.com/track/278JqkBGkjDovOYAwE8TW7,71,67
King Gnu,傘,77,https://open.spotify.com/track/4Rbe954EM88dRNqZEws0rT,70,57
TWICE,Feel Special,74,https://open.spotify.com/track/14rWuS6yllHOdfZ8sZsZUj,84,61
三代目 J SOUL BROTHERS from EXILE TRIBE,Rat-tat-tat,72,https://open.spotify.com/track/0PnHdkZUQfbrvAdIjOEafw,55,43
Mrs.GREEN APPLE,インフェルノ,71,https://open.spotify.com/track/64yajM6CxtLghmgB53VeXT,80,68
スピッツ,優しいあの子,69,https://open.spotify.com/track/29RAzfejW1O69okBQXibca,66,57
King Gnu,飛行艇,67,https://open.spotify.com/track/5vsM9UppL2iTgOfenMB6Gz,70,65
AAA,BAD LOVE,66,https://open.spotify.com/track/5eAkw6em1YXlcEDfbdtjqm,55,34
