アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
米津玄師,Lemon,100,https://open.spotify.com/track/04TshWXkhV1qkqHzf31Hn6,80,72
Aimer(エメ),I beg you,98,https://open.spotify.com/track/5kKSQULHCPFE7CKMPrkAtP,66,50
あいみょん,マリーゴールド,97,https://open.spotify.com/track/2cKiHG16JBiqHdi7Llq0r7,70,72
DA PUMP,U.S.A.,96,https://open.spotify.com/track/4qZyuyqLoZ3CaH79rGvJFR,46,48
米津玄師,Flamingo,94,https://open.spotify.com/track/3ILWwi1JNj3NGuuf6DzYxN,80,63
あいみょん,今夜このまま,93,https://open.spotify.com/track/6kKvmT4i0Dercz6f3kftg3,70,65
三浦大知,Blizzard,92,https://open.spotify.com/track/7b740cSOAeaW9SWiD1G823,50,55
乃木坂46,帰り道は遠回りしたくなる,90,https://open.spotify.com/track/4RWJxm0Vn83uE0TIhwnABv,61,52
Mrs.GREEN APPLE,僕のこと,89,https://open.spotify.com/track/0tnhoHUrHfcLi9hPknUFZ4,80,72
あいみょん,君はロックを聴かない,87,https://open.spotify.com/track/01IZAuQsBO00iLKFO9LsFf,70,51
あいみょん,愛を伝えたいだとか,85,https://open.spotify.com/track/0N8Xztr4pBHJ7V0moJWhbO,70,71
米津玄師,LOSER,84,https://open.spotify.com/track/7AqUE5AY514dbzeOAfJRa0,80,67
Little Glee Monster,世界はあなたに笑いかけている,83,https://open.spotify.com/track/0ovs8Z1ZvFSyo3irudmLHu,54,54
DAOKO × 米津玄師,打上花火,82,https://open.spotify.com/track/7pcTLUekZJQnzDOUDuExVJ,55,61
Uru,プロローグ,81,https://open.spotify.com/track/4YMukCV1BsdK8V9kZoQpT6,62,64
TWICE,YES or YES,80,https://open.spotify.com/track/184XtKkzoAl83quIarUAJP,84,58
NMB48,僕だって泣いちゃうよ,78,https://open.spotify.com/track/3Av81zmIVL3orQivy2mxcV,39,27
菅田将暉,さよならエレジー,77,https://open.spotify.com/track/3oYD2O31b05fILFpv0AXRI,60,67
ONE OK ROCK,Stand Out Fit In,76,https://open.spotify.com/track/17EiIn0d2tftCjJrGOrbFj,71,61
Foorin,パプリカ,75,https://open.spotify.com/track/60t5lev16eczZXurTNf56k,32,50
ASCA,RESISTER,74,https://open.spotify.com/track/5bsGv6kAydbH8VTW0xup9D,45,55
AAA,笑顔のループ,73,https://open.spotify.com/track/2tnX0ZvYBMRQbSetHscqAP,55,41
back number,オールドファッション,72,https://open.spotify.com/track/0Xn30nT5EKFPsWvpiJ2Iav,77,69
米津玄師,アイネクライネ,70,https://open.spotify.com/track/45YBVp6zMwQZRbUDcPzmMB,80,69
TWICE,LIKEY,67,https://open.spotify.com/track/4Eb5cLWxKQUoUQaKUYSRgI,84,54
星野源,アイデア,66,https://open.spotify.com/track/7jgqNMnqAT9FghC1uSYTFF,66,64
欅坂46,アンビバレント,63,https://open.spotify.com/track/5WDKR3hzbHiXWgbMPyOcLk,49,43
星野源,Pop Virus,62,https://open.spotify.com/track/4hQ5tBCwPRkzhFB424U63U,66,55
いきものがかり,WE DO,58,https://open.spotify.com/track/3t9uO5rd6RWFyMtAenr60t,63,26
中島美嘉,雪の華,57,https://open.spotify.com/track/6Zyizxfz4NXdCgVLwhuBNw,54,58
みきとP,ロキ,56,https://open.spotify.com/track/6rNcfp4dn7ZNPVUH6rZ7Lq,48,38
SKE48,Stand by you,55,https://open.spotify.com/track/34roUnGLtiLXNR1Vw6n9Pd,33,13
西野カナ,トリセツ,54,https://open.spotify.com/track/23b0C1AE9Jt408lzWIvPSn,63,55
IZ*ONE,La Vie en Rose,52,https://open.spotify.com/track/3WfaJhCL4p2JbdffJjV6Va,57,62
HY,366日,49,https://open.spotify.com/track/22aZD7yaGYfhgCYazL4nbc,57,66
King Gnu,Slumberland,48,https://open.spotify.com/track/5lyMIH0DJaG58plHd6mL7g,70,52
あいみょん,貴方解剖純愛歌〜死ね〜,46,https://open.spotify.com/track/2H3bOGOE50qEo5wAYoJiwL,70,59
あいみょん,生きていたんだよな,45,https://open.spotify.com/track/69jrtjVjyzRyPCDg0dHYCX,70,51
BTS (防弾少年団),IDOL,44,https://open.spotify.com/track/1e8J3XClxZbFmvIHLI8CE4,86,73
TM NETWORK,Get Wild,43,https://open.spotify.com/track/5boa5pUNMOHjpXuKyIGcXj,49,50
BTS (防弾少年団),FAKE LOVE,41,https://open.spotify.com/track/6m1TWFMeon7ai9XLOzdbiR,86,77
[ALEXANDROS],ワタリドリ,37,https://open.spotify.com/track/0ve9Tpz8Yw0I4eXhWsy21o,58,68
King & Prince,シンデレラガール,35,https://open.spotify.com/track/3nqKzoptpnyofFLEkTtd1v,64,59
乃木坂46,シンクロニシティ,34,https://open.spotify.com/track/3cZwlMEtYsc2c3d6ABFyOz,61,53
TWICE,BDZ,28,https://open.spotify.com/track/6ceKChoZYLdw24Ph1CDFUJ,84,59
星野源,恋,27,https://open.spotify.com/track/5Hu29JT4xtbRUBTZeOAjxW,66,61
BLACKPINK,DDU-DU DDU-DU,25,https://open.spotify.com/track/1PMXpTPJfh3ViK8PMZ9ZnY,82,44
TWICE,What is Love?,24,https://open.spotify.com/track/2PhG74FocRobLC8pP9cIBI,84,43
米津玄師,orion,23,https://open.spotify.com/track/1bIZxrSkbxatnTo8ObcIxX,80,63
サカナクション,新宝島,22,https://open.spotify.com/track/6ODZT1FGTE2q4two05giS1,66,56
スキマスイッチ,奏(かなで),21,https://open.spotify.com/track/5RbMlPFL4gVyEHW2lEOuzG,61,73
あいみょん,満月の夜なら,18,https://open.spotify.com/track/7DW5Dro8AHE7x19COl26E3,70,56
TWICE,TT,14,https://open.spotify.com/track/0x3fUdLjlYlO35v979kI3q,84,36
レミオロメン,粉雪,13,https://open.spotify.com/track/1Vimcaq6kgTq6xgHSnr4pS,52,63
Mr.Children,HANABI,9,https://open.spotify.com/track/0AU7xhipAm9Saq0k8A9Iua,66,67
Aimer(エメ),花の唄,8,https://open.spotify.com/track/3oSavJ5fMvJWZyR9zNHMte,66,46
ジェジュン,LAVENDER,7,https://open.spotify.com/track/73AJe5Qy037eNv38keAtih,39,11
椎名林檎と宮本浩次,獣ゆく細道,6,https://open.spotify.com/track/1b8tkaZy5pnsrKj5ettPPf,66,54
