アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
欅坂46,黒い羊,100,https://open.spotify.com/track/2k8cvzkBwoQd8vVxZ7uuRg,49,44
back number,HAPPY BIRTHDAY,99,https://open.spotify.com/track/4FMz2RFrbDGzJO7K4D0vS3,77,74
あいみょん,マリーゴールド,98,https://open.spotify.com/track/2cKiHG16JBiqHdi7Llq0r7,70,72
UVERworld,Touch off,97,https://open.spotify.com/track/7CSTVNXkW2AbmNktlP1hi2,60,58
米津玄師,Lemon,96,https://open.spotify.com/track/04TshWXkhV1qkqHzf31Hn6,80,72
King Gnu,白日,94,https://open.spotify.com/track/5iF0Yf9gju6ERpAch08JsC,70,59
乃木坂46,帰り道は遠回りしたくなる,93,https://open.spotify.com/track/4RWJxm0Vn83uE0TIhwnABv,61,52
あいみょん,今夜このまま,92,https://open.spotify.com/track/6kKvmT4i0Dercz6f3kftg3,70,65
平井大,THE GIFT,91,https://open.spotify.com/track/5qTwnr6WbWeeUDS9dcl5g6,65,55
あいみょん,君はロックを聴かない,90,https://open.spotify.com/track/01IZAuQsBO00iLKFO9LsFf,70,51
NMB48,床の間正座娘,89,https://open.spotify.com/track/41AHYED50tpp2cakbdv2H3,39,13
米津玄師,Flamingo,87,https://open.spotify.com/track/3ILWwi1JNj3NGuuf6DzYxN,80,63
DA PUMP,U.S.A.,86,https://open.spotify.com/track/4qZyuyqLoZ3CaH79rGvJFR,46,48
ONE OK ROCK,Wasted Nights,83,https://open.spotify.com/track/2gSQoIbvF2hDfIayhF7QLa,71,61
Foorin,パプリカ,81,https://open.spotify.com/track/60t5lev16eczZXurTNf56k,32,50
三浦大知,Blizzard,80,https://open.spotify.com/track/7b740cSOAeaW9SWiD1G823,50,55
あいみょん,愛を伝えたいだとか,79,https://open.spotify.com/track/0N8Xztr4pBHJ7V0moJWhbO,70,71
ONE OK ROCK,Stand Out Fit In,76,https://open.spotify.com/track/17EiIn0d2tftCjJrGOrbFj,71,61
STU48,風を待つ,75,https://open.spotify.com/track/3rSE95eNLeVU2ot9EBl9MO,30,28
菅田将暉,さよならエレジー,74,https://open.spotify.com/track/3oYD2O31b05fILFpv0AXRI,60,67
ASCA,RESISTER,73,https://open.spotify.com/track/5bsGv6kAydbH8VTW0xup9D,45,55
ONE OK ROCK,In the Stars (feat. Kiiara),70,https://open.spotify.com/track/3VESewT7ERH2wtE5OyuKWH,71,45
DAOKO × 米津玄師,打上花火,68,https://open.spotify.com/track/7pcTLUekZJQnzDOUDuExVJ,55,61
宮本浩次,冬の花,65,https://open.spotify.com/track/35v73tm1YCmyLPd5vfiEaj,53,43
IZ*ONE,好きと言わせたい,63,https://open.spotify.com/track/2TMgQYI2BGbrPWiZKopU0u,57,42
AKB48,ジワるDAYS,59,https://open.spotify.com/track/4YPSU4Z7HZcFb4Hpti04cR,56,29
milet,inside you,57,https://open.spotify.com/track/6dxjfasDAe8v56M308tQdz,61,53
米津玄師,LOSER,56,https://open.spotify.com/track/7AqUE5AY514dbzeOAfJRa0,80,67
Uru,プロローグ,54,https://open.spotify.com/track/4YMukCV1BsdK8V9kZoQpT6,62,64
TM NETWORK,Get Wild,53,https://open.spotify.com/track/5boa5pUNMOHjpXuKyIGcXj,49,50
あいみょん,ら、のはなし,52,https://open.spotify.com/track/2tgWF9EZzqiq4Qzdzeow1A,70,56
TWICE,YES or YES,51,https://open.spotify.com/track/184XtKkzoAl83quIarUAJP,84,58
あいみょん,満月の夜なら,50,https://open.spotify.com/track/7DW5Dro8AHE7x19COl26E3,70,56
中島美嘉,雪の華,49,https://open.spotify.com/track/6Zyizxfz4NXdCgVLwhuBNw,54,58
Nissy(西島隆弘),トリコ,48,https://open.spotify.com/track/04vWAqnvToa2v4D4A2yhzH,53,57
