アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
欅坂46,黒い羊,99,https://open.spotify.com/track/2k8cvzkBwoQd8vVxZ7uuRg,49,44
あいみょん,マリーゴールド,98,https://open.spotify.com/track/2cKiHG16JBiqHdi7Llq0r7,70,72
米津玄師,Lemon,97,https://open.spotify.com/track/04TshWXkhV1qkqHzf31Hn6,80,72
back number,HAPPY BIRTHDAY,96,https://open.spotify.com/track/4FMz2RFrbDGzJO7K4D0vS3,77,74
WANIMA,アゲイン,95,https://open.spotify.com/track/1TdYXsTtYbud0IieSW5wbh,60,56
DA PUMP,桜,94,https://open.spotify.com/track/5B36byNsxLer31rJz1jlKT,46,29
King Gnu,白日,93,https://open.spotify.com/track/5iF0Yf9gju6ERpAch08JsC,70,59
乃木坂46,帰り道は遠回りしたくなる,91,https://open.spotify.com/track/4RWJxm0Vn83uE0TIhwnABv,61,52
milet,inside you,90,https://open.spotify.com/track/6dxjfasDAe8v56M308tQdz,61,53
あいみょん,今夜このまま,89,https://open.spotify.com/track/6kKvmT4i0Dercz6f3kftg3,70,65
レミオロメン,3月9日,88,https://open.spotify.com/track/31rf3jLBMfnrqLuTPrcxM5,52,55
平井大,THE GIFT,87,https://open.spotify.com/track/5qTwnr6WbWeeUDS9dcl5g6,65,55
あいみょん,君はロックを聴かない,86,https://open.spotify.com/track/01IZAuQsBO00iLKFO9LsFf,70,51
DA PUMP,U.S.A.,85,https://open.spotify.com/track/4qZyuyqLoZ3CaH79rGvJFR,46,48
TWICE,YES or YES,84,https://open.spotify.com/track/184XtKkzoAl83quIarUAJP,84,58
UVERworld,Touch off,83,https://open.spotify.com/track/7CSTVNXkW2AbmNktlP1hi2,60,58
米津玄師,Flamingo,82,https://open.spotify.com/track/3ILWwi1JNj3NGuuf6DzYxN,80,63
Foorin,パプリカ,80,https://open.spotify.com/track/60t5lev16eczZXurTNf56k,32,50
TOMORROW X TOGETHER,CROWN,78,https://open.spotify.com/track/0EmYZZ8OqeALedVhijSjsg,77,61
あいみょん,愛を伝えたいだとか,77,https://open.spotify.com/track/0N8Xztr4pBHJ7V0moJWhbO,70,71
ONE OK ROCK,Wasted Nights,74,https://open.spotify.com/track/2gSQoIbvF2hDfIayhF7QLa,71,61
TWICE,What is Love?,73,https://open.spotify.com/track/2PhG74FocRobLC8pP9cIBI,84,43
菅田将暉,さよならエレジー,72,https://open.spotify.com/track/3oYD2O31b05fILFpv0AXRI,60,67
TWICE,LIKEY,71,https://open.spotify.com/track/4Eb5cLWxKQUoUQaKUYSRgI,84,54
三浦大知,Blizzard,69,https://open.spotify.com/track/7b740cSOAeaW9SWiD1G823,50,55
JUJU,ミライ,65,https://open.spotify.com/track/3qdLgVcmWZTY3SjGWR77Ef,54,32
TWICE,Heart Shaker,64,https://open.spotify.com/track/6gxF4ibm6S95UUC6vyIiln,84,55
DAOKO × 米津玄師,打上花火,63,https://open.spotify.com/track/7pcTLUekZJQnzDOUDuExVJ,55,61
ONE OK ROCK,Stand Out Fit In,61,https://open.spotify.com/track/17EiIn0d2tftCjJrGOrbFj,71,61
TWICE,Dance The Night Away,60,https://open.spotify.com/track/281tmNk46TBQS9ACYMLYyA,84,57
米津玄師,LOSER,56,https://open.spotify.com/track/7AqUE5AY514dbzeOAfJRa0,80,67
[ALEXANDROS],ワタリドリ,55,https://open.spotify.com/track/0ve9Tpz8Yw0I4eXhWsy21o,58,68
ONE OK ROCK,In the Stars (feat. Kiiara),54,https://open.spotify.com/track/3VESewT7ERH2wtE5OyuKWH,71,45
Uru,プロローグ,53,https://open.spotify.com/track/4YMukCV1BsdK8V9kZoQpT6,62,64
宮本浩次,冬の花,52,https://open.spotify.com/track/35v73tm1YCmyLPd5vfiEaj,53,43
A.B.C-Z,Black Sugar,51,https://open.spotify.com/track/4qfbl7lUD24leYsGyWqMGc,42,17
ONE OK ROCK,Wherever you are,50,https://open.spotify.com/track/7a7EIFzJLd7lcDRgThMQgm,71,66
あいみょん,満月の夜なら,49,https://open.spotify.com/track/7DW5Dro8AHE7x19COl26E3,70,56
米津玄師,アイネクライネ,47,https://open.spotify.com/track/45YBVp6zMwQZRbUDcPzmMB,80,69
TM NETWORK,Get Wild,46,https://open.spotify.com/track/5boa5pUNMOHjpXuKyIGcXj,49,50
Nissy(西島隆弘),トリコ,45,https://open.spotify.com/track/04vWAqnvToa2v4D4A2yhzH,53,57
あいみょん,貴方解剖純愛歌〜死ね〜,41,https://open.spotify.com/track/2H3bOGOE50qEo5wAYoJiwL,70,59
back number,ハッピーエンド,40,https://open.spotify.com/track/4GqO80eGXA542oTvlYv4LS,77,74
あいみょん,ら、のはなし,38,https://open.spotify.com/track/2tgWF9EZzqiq4Qzdzeow1A,70,56
スキマスイッチ,奏(かなで),37,https://open.spotify.com/track/5RbMlPFL4gVyEHW2lEOuzG,61,73
back number,高嶺の花子さん,36,https://open.spotify.com/track/2jdbZGFp8KVTuk0YxDNL4l,77,75
ITZY,DALLA DALLA,35,https://open.spotify.com/track/7rUPPn5EmPZS7G0LyGAFCT,69,51
ASCA,RESISTER,34,https://open.spotify.com/track/5bsGv6kAydbH8VTW0xup9D,45,55
MONSTA X,Alligator,33,https://open.spotify.com/track/2pmbxzWBNM6j5p9CQH32f1,61,45
back number,クリスマスソング,31,https://open.spotify.com/track/5P8ZvBQoCrujjNcLAxO3Su,77,71
IZ*ONE,好きと言わせたい,30,https://open.spotify.com/track/2TMgQYI2BGbrPWiZKopU0u,57,42
