アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
嵐,Power of the Paradise,100,https://open.spotify.com/track/1GlWT1gs1Ecqba0UuEfpVe,66,33
RADWIMPS,前前前世,99,https://open.spotify.com/track/3OWQGA40CgyZ7AHhVTOe34,75,57
JY,好きな人がいること,98,https://open.spotify.com/track/5gK68pLKQh7naWNuZm7wbT,42,53
ONE OK ROCK,Taking Off,97,https://open.spotify.com/track/7bmdV1IiqeCIK1Lb3klDVV,71,51
RADWIMPS,スパークル,94,https://open.spotify.com/track/1HdqMIGjLm8wkL4vWDcFPm,75,64
HKT48,最高かよ,93,https://open.spotify.com/track/6wgJfy5bVOhEiKz08YaV64,33,32
RADWIMPS,夢灯籠,92,https://open.spotify.com/track/7swTJOnvm3zEg7QdmJs52T,75,63
宇多田ヒカル,道,89,https://open.spotify.com/track/4nYtqZDscX8TLvR4p0ON1s,73,63
星野源,恋,88,https://open.spotify.com/track/5Hu29JT4xtbRUBTZeOAjxW,66,61
米津玄師,LOSER,86,https://open.spotify.com/track/7AqUE5AY514dbzeOAfJRa0,80,67
SKE48,金の愛、銀の愛,85,https://open.spotify.com/track/2UDcHhOrCHwnCfzgjF931x,33,13
AKB48,LOVE TRIP,82,https://open.spotify.com/track/5eV9jATb8EvaUo7XY3aIZm,56,28
乃木坂46,裸足でSummer,81,https://open.spotify.com/track/288SNOHYZizb3jZ6U6DByY,61,48
いきものがかり,ラストシーン,80,https://open.spotify.com/track/06KAVn6lofXi28tilDkZ1X,63,44
AAA,涙のない世界,79,https://open.spotify.com/track/5X0oBfMej8jeiiCciQll97,55,34
Flower,他の誰かより悲しい恋をしただけ,78,https://open.spotify.com/track/4FLqIoJrWse8uiKkqTOP9u,44,41
CHiCO with HoneyWorks,カヌレ,77,https://open.spotify.com/track/0xdYMLOVH0DPNNg1zPofzO,53,38
EXILE,Joy-ride〜歓喜のドライブ〜,75,https://open.spotify.com/track/4XwjFZsnbstYocI74BygEA,60,22
BUMP OF CHICKEN,アリア,74,https://open.spotify.com/track/5SziznMDrITZ0bMcFvtLJF,64,37
ももいろクローバーZ,ザ・ゴールデン・ヒストリー,73,https://open.spotify.com/track/74ZWPqxqRum1Gow3uWFjto,48,17
