アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
Hey!Say!JUMP,Fantastic Time,100,https://open.spotify.com/track/7ndIcmZX3eVSAcosAChgUS,57,34
星野源,恋,99,https://open.spotify.com/track/5Hu29JT4xtbRUBTZeOAjxW,66,61
西野カナ,Dear Bride,96,https://open.spotify.com/track/4NldFTO8QMKacRAy0K34Wd,63,49
RADWIMPS,前前前世,93,https://open.spotify.com/track/3OWQGA40CgyZ7AHhVTOe34,75,57
THE YELLOW MONKEY,砂の塔,92,https://open.spotify.com/track/4s8jSoH9K7NzVBn8TiqdSg,50,42
三代目 J Soul Brothers from EXILE TRIBE,Welcome to TOKYO,91,https://open.spotify.com/track/0DmYTqtPlEgfGtzVvFFnfR,55,39
"へし切長谷部(新垣樽助),宗三左文字(泰勇気),薬研藤四郎(山下誠一郎)",心魂の在処,90,https://open.spotify.com/track/5GjmkFhEjtY1MF5IGDyz9f,18,30
サカナクション,多分、風。,87,https://open.spotify.com/track/3CUMIkvvarUDjD5bVIWKl8,66,58
Knights,Silent Oath,86,https://open.spotify.com/track/68pgpDBeGpmvhNscWHHMCe,43,40
AAA,涙のない世界,85,https://open.spotify.com/track/5X0oBfMej8jeiiCciQll97,55,34
TWICE,TT,83,https://open.spotify.com/track/0x3fUdLjlYlO35v979kI3q,84,36
RADWIMPS,スパークル,82,https://open.spotify.com/track/1HdqMIGjLm8wkL4vWDcFPm,75,64
GENERATIONS from EXILE TRIBE,PIERROT,81,https://open.spotify.com/track/0EMXXQ6kArfbjjjYSTbcEx,52,33
Hi-STANDARD,ANOTHER STARTING LINE,80,https://open.spotify.com/track/1dU1fbsT81XkK4pofEjwBs,50,41
乃木坂46,サヨナラの意味,79,https://open.spotify.com/track/0lU7b9JpuI9RMVqqcJc5kd,61,51
清水翔太,My Boo,75,https://open.spotify.com/track/0DxfR2OYoEbSOmmUtWcRIE,65,61
JY,好きな人がいること,74,https://open.spotify.com/track/5gK68pLKQh7naWNuZm7wbT,42,53
宇多田ヒカル,道,73,https://open.spotify.com/track/4nYtqZDscX8TLvR4p0ON1s,73,63
ONE OK ROCK,Taking Off,72,https://open.spotify.com/track/7bmdV1IiqeCIK1Lb3klDVV,71,51
米津玄師,LOSER,69,https://open.spotify.com/track/7AqUE5AY514dbzeOAfJRa0,80,67
星野源,SUN,64,https://open.spotify.com/track/1DOZa2VoazIiDjGYlUQTlW,66,62
SPYAIR,RAGE OF DUST,63,https://open.spotify.com/track/4HlHiyPywAdHVYjKzuvWjY,58,46
BURNOUT SYNDROMES,ヒカリアレ,62,https://open.spotify.com/track/5WLaJoYalaASb9JB7Yk5U6,54,60
SEKAI NO OWARI,Hey Ho,59,https://open.spotify.com/track/2xsxP0EzcSWF96jdITaQxE,66,44
桑田佳祐,君への手紙,57,https://open.spotify.com/track/6AYiMecNVEj7XHTYuGztSa,57,35
"大和守安定(市来光弘),加州清光(増田俊樹)",花丸◎日和!,52,https://open.spotify.com/track/0jNL3WnMQz0tOU5qHwht9P,25,32
BTS (防弾少年団),Blood Sweat & Tears,47,https://open.spotify.com/track/2u54HNQamwFuOMLSuhSRom,86,74
ONE OK ROCK,Wherever you are,43,https://open.spotify.com/track/7a7EIFzJLd7lcDRgThMQgm,71,66
林部智史,あいたい,41,https://open.spotify.com/track/1qUuLV8QHVvkdEAToP0aoM,33,29
西野カナ,君が好き,38,https://open.spotify.com/track/7xrxpna0bvpFzTH7l5PnMf,63,37
嵐,Power of the Paradise,35,https://open.spotify.com/track/1GlWT1gs1Ecqba0UuEfpVe,66,33
[Alexandros],Feel like,33,https://open.spotify.com/track/5G0dqqXFlicTj6cMIy5EIF,58,37
DEAN FUJIOKA,History Maker,32,https://open.spotify.com/track/388Goi8izhV978LfGi0AQM,39,34
欅坂46,サイレントマジョリティー,31,https://open.spotify.com/track/6vqGGV7ZGWYFRg5EtlcuN5,49,53
AKB48,ハイテンション,30,https://open.spotify.com/track/6HO8dt9rpLxfHDmZnOxy4d,56,30
RADWIMPS,夢灯籠,28,https://open.spotify.com/track/7swTJOnvm3zEg7QdmJs52T,75,63
秦基博,70億のピース,26,https://open.spotify.com/track/4Dzbe4mOffgDuKZXX6W0sZ,57,29
宇多田ヒカル,花束を君に,24,https://open.spotify.com/track/31yv1hR9gw1WSEmtqsaZbD,73,65
Superfly,99,22,https://open.spotify.com/track/3t1M7SkoBzSk5sXt3BLsFo,59,36
秦基博,ひまわりの約束,20,https://open.spotify.com/track/45jGOHwYKgsRYbAJ8DR61d,57,63
西野カナ,トリセツ,19,https://open.spotify.com/track/23b0C1AE9Jt408lzWIvPSn,63,55
Happiness,Ordinary Girls,15,https://open.spotify.com/track/1gQb1B2dgZWCBzhCMRALLg,25,27
スキマスイッチ,奏(かなで),14,https://open.spotify.com/track/5RbMlPFL4gVyEHW2lEOuzG,61,73
[Alexandros],ワタリドリ,13,https://open.spotify.com/track/0ve9Tpz8Yw0I4eXhWsy21o,58,68
梅林太郎,Yuri on ICE,12,https://open.spotify.com/track/6mhtjlYdbceFnMlRfkbsQu,43,46
西野カナ,Have a nice day,11,https://open.spotify.com/track/0QupnB0s2ZFEiPfPtfIwl4,63,51
三代目 J Soul Brothers from EXILE TRIBE,R.Y.U.S.E.I.,9,https://open.spotify.com/track/2AVA9gTyJsZaan4PcsNHSn,55,54
Suchmos,STAY TUNE,7,https://open.spotify.com/track/1KKc8f9ZiKFzOeRJJ3SYn7,55,62
BIGBANG,BANG BANG BANG,6,https://open.spotify.com/track/2ispu3yKamZhCGf2Aj4roe,70,53
KinKi Kids,道は手ずから夢の花,2,https://open.spotify.com/track/38cAjL3JZbExGWsoepEcOf,55,18
aiko,恋をしたのは,1,https://open.spotify.com/track/58HhVshAYiu0HO0M0qPiRd,62,37
