アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
NEWS,ヒカリノシズク,100,https://open.spotify.com/track/7BijXU7l6GFS4aShGwnKPL,54,24
星野源,SUN,96,https://open.spotify.com/track/1DOZa2VoazIiDjGYlUQTlW,66,62
ONE OK ROCK,Wherever you are,95,https://open.spotify.com/track/7a7EIFzJLd7lcDRgThMQgm,71,66
浦島太郎(桐谷健太),海の声,94,https://open.spotify.com/track/6EjGsUuJmyxdHjKzGN8kPy,38,56
西野カナ,トリセツ,93,https://open.spotify.com/track/23b0C1AE9Jt408lzWIvPSn,63,55
稲葉浩志,羽,92,https://open.spotify.com/track/6iBWf3UnEdcHwdWKk8emh2,41,41
コブクロ,未来,90,https://open.spotify.com/track/7M2ZtqHQWtrDW9oGodD6vm,59,52
ゲスの極み乙女。,両成敗でいいじゃない,89,https://open.spotify.com/track/0ysBn0JC1qvl72ATXzkbd5,53,43
GENERATIONS from EXILE TRIBE,AGEHA,88,https://open.spotify.com/track/0TXCOsFk3sidzHIrctvwdT,52,28
EXILE,Ki・mi・ni・mu・chu,87,https://open.spotify.com/track/0fAnYkjbAnYz1qzOWimdjT,60,43
back number,ヒロイン,86,https://open.spotify.com/track/3hBAYbAECEix9raaTq8S3H,77,72
NakamuraEmi,YAMABIKO,85,https://open.spotify.com/track/0H7sridQoXwfKbnUNBdhrb,32,33
ゲスの極み乙女。,私以外私じゃないの,84,https://open.spotify.com/track/3iKJWOQJtENE3kFWMXh8JM,53,58
三代目 J Soul Brothers from EXILE TRIBE,R.Y.U.S.E.I.,83,https://open.spotify.com/track/2AVA9gTyJsZaan4PcsNHSn,55,54
KANA-BOON,ランアンドラン,81,https://open.spotify.com/track/3U7hgUytI4Gd1fcHvC6Mpf,62,17
スガシカオ,真夜中の虹,80,https://open.spotify.com/track/3aRGr7YPLknm2saap2kS1e,42,20
BLUE ENCOUNT,はじまり,79,https://open.spotify.com/track/5OG4kAVoeJDpsXTtn5CvLC,52,18
AKB48,365日の紙飛行機,78,https://open.spotify.com/track/0JncJnMiDjLpeYURyhFgch,56,52
Happiness,Sexy Young Beautiful,77,https://open.spotify.com/track/6GMlSSJjIqFyS2ZT7E1MwR,25,24
星野源,時よ,76,https://open.spotify.com/track/72CAbDIuiTIerMusyaQ0hv,66,50
back number,クリスマスソング,75,https://open.spotify.com/track/5P8ZvBQoCrujjNcLAxO3Su,77,71
ゲスの極み乙女。,ロマンスがありあまる,74,https://open.spotify.com/track/6unPQ3WjSYWpKWjSVPA0KE,53,59
秦基博,ひまわりの約束,73,https://open.spotify.com/track/45jGOHwYKgsRYbAJ8DR61d,57,63
手嶌葵,明日への手紙,71,https://open.spotify.com/track/2dUYxBbmtmNfanhSLbRcry,52,59
Mrs.GREEN APPLE,Speaking,70,https://open.spotify.com/track/0MyTMrPTh0GgtuyhYRdl3P,80,57
西野カナ,No.1,68,https://open.spotify.com/track/5NjyfwnaayMQRN5s40lYzx,63,51
Superfly,黒い雫,67,https://open.spotify.com/track/3TkIvIvQAHq2mKwysQGPj4,59,28
三代目 J Soul Brothers from EXILE TRIBE,Summer Madness,66,https://open.spotify.com/track/5Ka1g28ae2RU0enBfG9nav,55,42
AAA,恋音と雨空,65,https://open.spotify.com/track/3KcT7QC0x2XyL6jtfLoGPm,55,48
サカナクション,新宝島,64,https://open.spotify.com/track/6ODZT1FGTE2q4two05giS1,66,56
Superfly,Beautiful,63,https://open.spotify.com/track/2ruHYPN3a77Ra8WvvPyfwb,59,63
miwa,あなたがここにいて抱きしめることができるなら,62,https://open.spotify.com/track/1AsKlgSSbIZZoTM9AMd7zB,53,55
A応P,はなまるぴっぴはよいこだけ,60,https://open.spotify.com/track/6eyJWZ2VnxUrcbIBiYZS2d,32,37
AKB48,唇にBe My Baby,58,https://open.spotify.com/track/2Rz8KASPAOOnJJrZnnkeaY,56,26
Suchmos,STAY TUNE,56,https://open.spotify.com/track/1KKc8f9ZiKFzOeRJJ3SYn7,55,62
JUJU,What You Want,55,https://open.spotify.com/track/3gUyknnFjazpI3NbUeICJ6,54,37
GLIM SPANKY,ワイルド・サイドを行け,54,https://open.spotify.com/track/7rubleKOMBADcIYAwNdRuM,43,33
AI,ハピネス,52,https://open.spotify.com/track/4Ls20opS0EzPb7NuA6F8VI,56,60
西野カナ,もしも運命の人がいるのなら,51,https://open.spotify.com/track/2gEnMcr2XNx1wtVYX8waMn,63,52
乃木坂46,今、話したい誰かがいる,48,https://open.spotify.com/track/5EBqfqnUU0aGtmPL7vGlrz,61,39
AKB48,恋するフォーチュンクッキー,46,https://open.spotify.com/track/3Tw2WaAaeRj0YKtTUogJVz,56,50
三代目 J Soul Brothers from EXILE TRIBE,花火,45,https://open.spotify.com/track/6xkRAXgNOwPXjpl8bD0WRe,55,49
SKY-HI,アイリスライト,42,https://open.spotify.com/track/0UmOcFvqOyDPR890t6NPfe,52,17
E-girls,Follow Me,40,https://open.spotify.com/track/06yfLJC5pMcFw8hoNovLaT,47,52
家入レオ,Hello To The World,39,https://open.spotify.com/track/5mWOGk8JFr304ZOnDTiy56,52,20
AAA,愛してるのに、愛せない,38,https://open.spotify.com/track/1YjQMlW69RDw6EuLbpIfmB,55,49
ゆず,かける,37,https://open.spotify.com/track/6dsZq6tiFz7W8iTJuBuJMp,56,21
UNISON SQUARE GARDEN,シュガーソングとビターステップ,36,https://open.spotify.com/track/6uR92injo4PDzSrOPRFfHt,55,57
ナオト・インティライミ,未来へ,35,https://open.spotify.com/track/1J9f5MSGN55Rec8ZxtoMop,46,44
加藤ミリヤ,FUTURE LOVER-未来恋人-,34,https://open.spotify.com/track/5JNhZf0hztvQIsCSbn8GFy,55,14
ゲスの極み乙女。,オトナチック,33,https://open.spotify.com/track/0Ip3YxprogTVWjHX2SRVNf,53,48
三代目 J Soul Brothers from EXILE TRIBE,Unfair World,32,https://open.spotify.com/track/5WDmOswSLvyuWF2XBGRmgj,55,32
ONE OK ROCK,The Beginning,31,https://open.spotify.com/track/1J6MFj60gFCvYqOtjoYkM0,71,61
E-girls,DANCE WITH ME NOW!,30,https://open.spotify.com/track/4LHwPHS2smReI4x1WRGnpJ,47,38
西野カナ,好き,28,https://open.spotify.com/track/0o3Qt0eAqvHHnkSlzGKg9Q,63,48
大原櫻子,キミを忘れないよ,27,https://open.spotify.com/track/4ClDTyw9XakQONBFENhdar,40,34
星野源,Week End,26,https://open.spotify.com/track/4yBciZ52BnlfqsbwmRKKKp,66,58
back number,花束,24,https://open.spotify.com/track/3QIAwtEEDOrv0g5NKCGrXZ,77,75
嵐,愛を叫べ,22,https://open.spotify.com/track/6sESCqEL3UmdmOO2UBrg8c,66,48
THE Sharehappi from 三代目 J Soul Brothers from EXILE TRIBE,Share The Love,21,https://open.spotify.com/track/1qWEBBmhX8A8eTEYyRJpK8,25,41
椎名林檎,長く短い祭,19,https://open.spotify.com/track/4hWI3r78IDOhPXSHd2f0Az,66,64
ASIAN KUNG-FU GENERATION,Right Now,18,https://open.spotify.com/track/4T8ao1I8KnjpkQFWPzuZzf,61,22
スキマスイッチ,奏(かなで),15,https://open.spotify.com/track/5RbMlPFL4gVyEHW2lEOuzG,61,73
BUMP OF CHICKEN,Butterfly,14,https://open.spotify.com/track/2L0B42R9RNk5Wx23ZCqglF,64,44
レミオロメン,粉雪,13,https://open.spotify.com/track/1Vimcaq6kgTq6xgHSnr4pS,52,63
BEGIN,海の声,11,https://open.spotify.com/track/3xTkwfrydRCoQBaQQqqI0O,49,39
Superfly,愛をこめて花束を,10,https://open.spotify.com/track/7CmWXD3w1xOO53AAO4LRVQ,59,71
E-girls,Dance Dance Dance,5,https://open.spotify.com/track/5jUil9n78agllVlIgLt8Qm,47,32
BUMP OF CHICKEN,ray,3,https://open.spotify.com/track/1QrR4mWXPY9bLsA4FKYtJF,64,56
