rank,song_title,artist_name,score
1,IRIS OUT,米津玄師,100
2,JANE DOE,"米津玄師, 宇多田ヒカル",99
3,NINE LIVES,超特急,98
4,Karma,SKE48,97
5,両片想い,DXTEEN,96
6,Blue Jeans,HANA,95
7,Moonchaser,STARGLOW,94
8,革命道中,アイナ・ジ・エンド,93
9,BAD LOVE,HANA,92
10,ROSE,HANA,91
11,GALA,XG,90
12,織姫とBABY feat. 汐れいら,ねぐせ。,89
13,クスシキ,Mrs.GREEN APPLE,88
14,Golden,HUNTR/X,87
15,空,BE:FIRST,86
16,ライラック,Mrs.GREEN APPLE,85
17,らしさ,Official髭男dism,84
18,Prema,藤井風,83
19,カリスマックス,Snow Man,82
20,Sweet Fancy Chu-n,わーすた,81
21,ダーリン,Mrs.GREEN APPLE,80
22,怪獣,サカナクション,79
23,夏の影,Mrs.GREEN APPLE,78
24,Tiger,HANA,77
25,Burning Flower,HANA,76
26,残酷な夜に輝け,LiSA,75
27,Numbers Ur Zone,Number_i,74
28,breakfast,Mrs.GREEN APPLE,73
29,Drop,HANA,72
30,恋風,幾田りら,71
31,夢中,BE:FIRST,70
32,Plazma,米津玄師,69
33,PARADISE,TREASURE,68
34,ブルーアンバー,back number,67
35,お願いバッハ!,日向坂46,66
36,JUMP,BLACKPINK,65
37,PUZZLE,清水翔太,64
38,プロポーズ,なとり,63
39,倍倍FIGHT!,CANDY TUNE,62
40,(^。^)//ハイ,Nikoん,61
41,GOOD DAY,Mrs.GREEN APPLE,60
42,Oh my pumpkin!,AKB48,59
43,Get-go!,EXILE,58
44,イケナイ太陽,ORANGE RANGE,57
45,SAD SONG,ちゃんみな,56
46,1000日間,乃紫,55
47,未確認領域,Number_i,54
48,Don't Say You Love Me,JIN,53
49,Secret Garden,BE:FIRST,52
50,太陽が昇らない世界,Aimer(エメ),51
51,超絶SUMMERでバカになれ,Lienel,50
52,怪獣の花唄,Vaundy,49
53,KICK BACK,米津玄師,48
54,ケセラセラ,Mrs.GREEN APPLE,47
55,かんでほしいの?,GENTLE GUM,46
56,Carrying Happiness,Mrs.GREEN APPLE,45
57,かわいいだけじゃだめですか?,CUTIE STREET,44
58,Rich Man,aespa,43
59,Love Like This,藤井風,42
60,Soranji,Mrs.GREEN APPLE,41
61,BOW AND ARROW,米津玄師,40
62,青と夏,Mrs.GREEN APPLE,39
63,GOD_i,Number_i,38
64,Dear,BUDDiiS,37
65,ハレンチ,ちゃんみな,36
66,Handz In My Pocket,JO1,35
67,APT.,ロゼ & ブルーノ・マーズ,34
68,SO BAD,King Gnu,33
69,とくべチュ、して,=LOVE,32
70,点描の唄 feat.井上苑子,Mrs.GREEN APPLE,31
71,ビターバカンス,Mrs.GREEN APPLE,30
72,Hachiko,藤井風,29
73,ピンクストロベリーチョコレートフライデー,Number_i,28
74,TSUNAMI,サザンオールスターズ,27
75,花,藤井風,26
76,天国,Mrs.GREEN APPLE,25
77,水平線,back number,24
78,万有引力,福山雅治,23
79,高嶺の花子さん,back number,22
80,オトノケ,Creepy Nuts,21
81,風と私の物語,Ado,20
82,ATAMI,Number_i,19
83,StaRt,Mrs.GREEN APPLE,18
84,Who,JIMIN,17
85,THIS IS FOR,TWICE,16
86,サウダージ,ポルノグラフィティ,15
87,Whiplash,aespa,14
88,僕のこと,Mrs.GREEN APPLE,13
89,SAD SONG - From THE FIRST TAKE feat. No No Girls FINALISTS,ちゃんみな,12
90,One Week,Leina,11
91,マリーゴールド,あいみょん,10
92,Lemon,米津玄師,9
93,BFX,FANTASTICS from EXILE TRIBE,8
94,Bunny Girl,AKASAKI,7
95,再会,Vaundy,6
96,B級,ちゃんみな,5
97,ラブソングに襲われる,=LOVE,4
98,超最強,超ときめき(ハート)宣伝部,3
99,チェリー,スピッツ,2
100,ロビンソン,スピッツ,1
