rank,song_title,artist_name,score
1,IRIS OUT,米津玄師,100
2,Handz In My Pocket,JO1,99
3,JANE DOE,"米津玄師, 宇多田ヒカル",98
4,My Body,HANA,97
5,1991,米津玄師,96
6,Blue Jeans,HANA,95
7,GOOD DAY,Mrs.GREEN APPLE,94
8,革命道中,アイナ・ジ・エンド,93
9,miss you,CLASS SEVEN,92
10,キューにストップできません!,CUTIE STREET,91
11,ビーナスベルト,あいみょん,90
12,Can't Stop,TOMORROW X TOGETHER,89
13,パラノイドランデブー,原因は自分にある。,88
14,ROSE,HANA,87
15,Unhappy birthday構文,櫻坂46,86
16,BAD LOVE,HANA,85
17,Golden,HUNTR/X,84
18,I,BUMP OF CHICKEN,83
19,クスシキ,Mrs.GREEN APPLE,82
20,ライラック,Mrs.GREEN APPLE,81
21,らしさ,Official髭男dism,80
22,Hollywood Action,BOYNEXTDOOR,79
23,織姫とBABY feat. 汐れいら,ねぐせ。,78
24,カリスマックス,Snow Man,77
25,Tiger,HANA,76
26,怪獣,サカナクション,75
27,夢中,BE:FIRST,74
28,ダーリン,Mrs.GREEN APPLE,73
29,Stare In Wonder,BE:FIRST,72
30,(ハート)Emotion,NiziU,71
31,Drop,HANA,70
32,Burning Flower,HANA,69
33,ラブソングに襲われる,=LOVE,68
34,灯を護る,スピッツ,67
35,ブルーアンバー,back number,66
36,はちゃめちゃわちゃライフ!,FRUITS ZIPPER,65
37,breakfast,Mrs.GREEN APPLE,64
38,SO BAD,King Gnu,63
39,プロポーズ,なとり,62
40,Gooey,ONE N' ONLY,61
41,Plazma,米津玄師,60
42,GALA,XG,59
43,劇上,YOASOBI,58
44,SAD SONG,ちゃんみな,57
45,恋風,幾田りら,56
46,1000日間,乃紫,55
47,Prema,藤井風,54
48,BOOST,Snow Man,53
49,Don't Say You Love Me,JIN,52
50,怪獣の花唄,Vaundy,51
51,PUZZLE,清水翔太,50
52,ケセラセラ,Mrs.GREEN APPLE,49
53,NINE LIVES,超特急,48
54,イケナイ太陽,ORANGE RANGE,47
55,Karma,SKE48,46
56,倍倍FIGHT!,CANDY TUNE,45
57,Soranji,Mrs.GREEN APPLE,44
58,夏の影,Mrs.GREEN APPLE,43
59,残酷な夜に輝け,LiSA,42
60,JUMP,BLACKPINK,41
61,KICK BACK,米津玄師,40
62,WE GO UP,BABYMONSTER,39
63,ハレンチ,ちゃんみな,38
64,点描の唄 feat.井上苑子,Mrs.GREEN APPLE,37
65,サウダージ,ポルノグラフィティ,36
66,とくべチュ、して,=LOVE,35
67,Carrying Happiness,Mrs.GREEN APPLE,34
68,自由への大脱走 〜Running Running Running〜 feat. 湘南乃風,THE RAMPAGE from EXILE TRIBE,33
69,半袖天使,HKT48,32
70,青と夏,Mrs.GREEN APPLE,31
71,ザ・フェイト・オブ・オフィーリア,テイラー・スウィフト,30
72,高嶺の花子さん,back number,29
73,Numbers Ur Zone,Number_i,28
74,ワールドエンドガールフレンド,RADWIMPS,27
75,TRUE LOVE,Snow Man,26
76,ビターバカンス,Mrs.GREEN APPLE,25
77,BOW AND ARROW,米津玄師,24
78,TSUNAMI,サザンオールスターズ,23
79,水平線,back number,22
80,空,BE:FIRST,21
81,アゲハ蝶,ポルノグラフィティ,20
82,僕のこと,Mrs.GREEN APPLE,19
83,Who,JIMIN,18
84,StaRt,Mrs.GREEN APPLE,17
85,me me she,RADWIMPS,16
86,花,藤井風,15
87,恋,back number,14
88,SAD SONG - From THE FIRST TAKE feat. No No Girls FINALISTS,ちゃんみな,13
89,天国,Mrs.GREEN APPLE,12
90,GOD_i,Number_i,11
91,チェリー,スピッツ,10
92,未確認領域,Number_i,9
93,ロビンソン,スピッツ,8
94,マリーゴールド,あいみょん,7
95,Love Like This,藤井風,6
96,幾億光年,Omoinotake,5
97,i love you,ちゃんみな,4
98,愛のかたまり,KinKi Kids,3
99,Lemon,米津玄師,2
100,FOCUS,Hearts2Hearts,1
