アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
YOASOBI,アイドル,100,https://open.spotify.com/track/7ovUcF5uHTBRzUpB6ZOmvt,73,72
SixTONES,こっから,99,https://open.spotify.com/track/22xUwmDrNN00Sb8KO5lE9N,60,58
スピッツ,美しい鰭,97,https://open.spotify.com/track/3RauRsiIxUOQTS8h9sVWcP,65,59
Vaundy,怪獣の花唄,96,https://open.spotify.com/track/7dTW21YAJxnAOiUh7Rtu9S,72,74
Official髭男dism,TATTOO,94,https://open.spotify.com/track/36jIu8oPR1Z4cguMuHxUXA,71,57
BTS,Take Two,93,https://open.spotify.com/track/5IAESfJjmOYu7cHyX557kz,86,68
Official髭男dism,Subtitle,92,https://open.spotify.com/track/49F3htNmwzPKFycPdOrDvf,71,64
Mrs.GREEN APPLE,ケセラセラ,91,https://open.spotify.com/track/406ZlqOP9nLQxJFBY7d9S4,79,63
Mrs.GREEN APPLE,Magic,90,https://open.spotify.com/track/170XOP1T4MvY9TLTgPw07D,79,67
あいみょん,愛の花,89,https://open.spotify.com/track/4iBO3Jg6kSXZHw06db0ds3,70,56
Stray Kids,S-Class,88,https://open.spotify.com/track/6LuvVxHXQDtsPxtE07Ycbe,85,56
10-FEET,第ゼロ感,87,https://open.spotify.com/track/3GGOKTfxgyluPvAFnB30zE,54,59
MY FIRST STORY,I'm a mess,86,https://open.spotify.com/track/6c5GqVWU3yFDgPkgBB0MGg,60,59
Mrs.GREEN APPLE,ダンスホール,85,https://open.spotify.com/track/4NaaF28BeO9WzjDrSS71Nz,79,65
米津玄師,KICK BACK,84,https://open.spotify.com/track/3khEEPRyBeOUabbmOPJzAG,80,76
Mrs.GREEN APPLE,青と夏,83,https://open.spotify.com/track/0a3587n25Xhw098UeEbeJq,79,63
女王蜂,メフィスト,82,https://open.spotify.com/track/45LUKiex0D78VuhP3Oz6mG,53,59
優里,ビリミリオン,81,https://open.spotify.com/track/7KExqPOvjFzAI4d49mQxt9,67,59
AKB48,どうしても君が好きだ,80,https://open.spotify.com/track/42UvuSbUFiEM7kW2CEkQEN,56,39
新しい学校のリーダーズ,オトナブルー,79,https://open.spotify.com/track/4fMewVWtew1oB6d3E8x9pp,54,47
Vaundy,そんなbitterな話,77,https://open.spotify.com/track/3ardQwlcji4juSJOSAoViE,72,47
Tani Yuuki,W / X / Y,76,https://open.spotify.com/track/6ybLgHBGIxR8R6IIVmaipO,59,59
Saucy Dog,シンデレラボーイ,74,https://open.spotify.com/track/1Vqs0lXeJafYZz2sxnfB3V,65,68
なとり,Overdose,73,https://open.spotify.com/track/2Dzzhb1oV5ckgOjWZLraIB,66,66
Official髭男dism,ミックスナッツ,72,https://open.spotify.com/track/60ReNXcPcsVFd7nUuQw5HZ,71,59
imase,Nagisa,71,https://open.spotify.com/track/0bdAQ9dwLA5cJtgM05PRKW,62,58
Uru,心得,70,https://open.spotify.com/track/2hPBIYQeqpbQWSMAM9ln1w,61,55
YOASOBI,祝福,68,https://open.spotify.com/track/7ajpbW6tBpqUI9foCtwlLw,73,61
優里,ドライフラワー,67,https://open.spotify.com/track/7dH0dpi751EoguDDg3xx6J,67,64
BE:FIRST,Bye-Good-Bye - From THE FIRST TAKE,66,https://open.spotify.com/track/6LyhXtCqtp2EdJlCbUMFTX,70,45
back number,水平線,65,https://open.spotify.com/track/5m1i6hq7dmRlp3c1utE48L,76,63
YOASOBI,群青,64,https://open.spotify.com/track/0T4AitQuq8IJhWBWuZwkFA,73,63
YOASOBI,夜に駆ける,63,https://open.spotify.com/track/3dPtXHP0oXQ4HCWHsOA9js,73,70
TWICE,Hare Hare,62,https://open.spotify.com/track/0h3dJV8JA5oxPzSF4tkz2t,83,56
Mrs.GREEN APPLE,Soranji,61,https://open.spotify.com/track/6O4twzzHHIM6mmTqPpJNYE,79,63
LE SSERAFIM,UNFORGIVEN (feat. Nile Rodgers),60,https://open.spotify.com/track/51vRumtqbkNW9wrKfESwfu,81,70
back number,アイラブユー,59,https://open.spotify.com/track/4gbHag1jhjLTDcrbfpFnYQ,76,56
優里,ベテルギウス,58,https://open.spotify.com/track/4JK1kDUdH9RTBQrrSO1QfR,67,69
Aimer(エメ),残響散歌,57,https://open.spotify.com/track/7v8wKvNQQIxkugCFFjrkaO,66,70
藤井風,ガーデン,56,https://open.spotify.com/track/5U4PgFWzfzY7VEg9Ck4ziF,74,68
Conton Candy,ファジーネーブル,55,https://open.spotify.com/track/7gUuCeZLFynSj28GCjoiGG,46,55
IVE,I AM,54,https://open.spotify.com/track/70t7Q6AYG6ZgTYmJWcnkUM,72,74
あいみょん,マリーゴールド,52,https://open.spotify.com/track/2cKiHG16JBiqHdi7Llq0r7,70,72
(G)I-DLE,Queencard,51,https://open.spotify.com/track/7skcg2OrLNYblEcCW66J69,70,45
Da-iCE,スターマイン,49,https://open.spotify.com/track/0akvgdebTkERlRqNKJZuFy,62,55
imase,NIGHT DANCER,48,https://open.spotify.com/track/348NF6vX0Yh22xvH0EZEro,62,70
YOASOBI,怪物,47,https://open.spotify.com/track/06XQvnJb53SUYmlWIhUXUi,73,67
マカロニえんぴつ,なんでもないよ、,46,https://open.spotify.com/track/5W7Y92LB4jWvu9NeEQ0GZl,68,70
原因は自分にある。,Foxy Grape,45,https://open.spotify.com/track/5m6PQRk6Y88GkFzK4TgDiO,46,23
超特急,Call My Name,44,https://open.spotify.com/track/6GkT8PTDQgeHGOWHyOYrSb,53,43
SEKAI NO OWARI,Habit,43,https://open.spotify.com/track/2uMNMcjjUz8oNIxjIu20qE,64,59
NewJeans,OMG,42,https://open.spotify.com/track/65FftemJ1DbbZ45DUfHJXE,78,79
Official髭男dism,Pretender,41,https://open.spotify.com/track/5LkWXxDxUTwEVHL0pfKL55,71,58
米津玄師,LADY,39,https://open.spotify.com/track/7w6NWogvAAFdEhD9MA2uvv,80,56
back number,高嶺の花子さん,38,https://open.spotify.com/track/2jdbZGFp8KVTuk0YxDNL4l,76,75
チョーキューメイ,貴方の恋人になりたい,36,https://open.spotify.com/track/5O7dUqcxMUVPFL9YAE9e7q,46,61
Mrs.GREEN APPLE,インフェルノ,35,https://open.spotify.com/track/64yajM6CxtLghmgB53VeXT,79,68
Kanaria,酔いどれ知らず,34,https://open.spotify.com/track/4oPCfEDVIKnPJ6UPkhJPCa,58,57
なとり,フライデー・ナイト,33,https://open.spotify.com/track/6MXlv5l2I2BRa9pO38dE1a,66,55
SEVENTEEN,Super,32,https://open.spotify.com/track/3AOf6YEpxQ894FmrwI9k96,77,66
NewJeans,Ditto,31,https://open.spotify.com/track/3r8RuvgbX9s7ammBn07D3W,78,80
YOASOBI,セブンティーン,30,https://open.spotify.com/track/62q2gPY4OnQCGnw7T4JWg1,73,56
Official髭男dism,115万キロのフィルム,29,https://open.spotify.com/track/278JqkBGkjDovOYAwE8TW7,71,67
マカロニえんぴつ,リンジュー・ラヴ,28,https://open.spotify.com/track/0NUJhYxwcAAB4UQULseQyX,68,56
Novelbright,愛とか恋とか,27,https://open.spotify.com/track/4McP7SOTK2NWkydOcDCajC,63,56
藤井風,きらり,26,https://open.spotify.com/track/3ciqhcLmXP4hVGBD98QlEj,74,56
Vaundy,踊り子,25,https://open.spotify.com/track/7loLSr7JUn78pLHitHr89Z,72,55
aespa,Spicy,24,https://open.spotify.com/track/1ULdASrNy5rurl1TZfFaMP,77,62
優里,レオ,23,https://open.spotify.com/track/3eg3igrhEhzk8bqqRz6XCt,67,65
米津玄師,Lemon,21,https://open.spotify.com/track/04TshWXkhV1qkqHzf31Hn6,80,72
aiko,花火,20,https://open.spotify.com/track/0I0zZHGJ6ea8TxwbUvvJEH,62,63
Vaundy,不可幸力,19,https://open.spotify.com/track/5FV7H961h0lHQinxRf1B2j,72,52
