アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
乃木坂46,Monopoly,100,https://open.spotify.com/track/66jdKha03fC7OMdkGyQHDM,60,45
Ado,唱,99,https://open.spotify.com/track/2tlOVDJ3lQsUxz22vPJ4c4,76,60
King Gnu,SPECIALZ,98,https://open.spotify.com/track/0GWNtMohuYUEHVZ40tcnHF,69,73
YOASOBI,アイドル,97,https://open.spotify.com/track/7ovUcF5uHTBRzUpB6ZOmvt,73,72
tuki.,晩餐歌,96,https://open.spotify.com/track/2cxcqKwQtfKq7giphxjzOu,62,66
YOASOBI,勇者,95,https://open.spotify.com/track/4LjIQmt1t6NjpM0tpttzjo,73,64
Vaundy,怪獣の花唄,94,https://open.spotify.com/track/7dTW21YAJxnAOiUh7Rtu9S,72,74
緑黄色社会,花になって,93,https://open.spotify.com/track/2EmkTBTh964LQen4Vz0svg,63,67
舐達麻,FEEL OR BEEF BADPOP IS DEAD,92,https://open.spotify.com/track/437NTuFyPIGPZOySU5xS1n,43,49
シャイトープ,ランデヴー,91,https://open.spotify.com/track/7gSiIKxphi5BGr7SDrSKod,53,60
Official髭男dism,Subtitle,90,https://open.spotify.com/track/49F3htNmwzPKFycPdOrDvf,71,64
back number,クリスマスソング,89,https://open.spotify.com/track/5P8ZvBQoCrujjNcLAxO3Su,76,70
藤井風,花,88,https://open.spotify.com/track/4wmioqSrmIUAqqEKnZgvCf,74,51
LE SSERAFIM,Perfect Night,87,https://open.spotify.com/track/74X2u8JMVooG2QbjRxXwR8,81,77
福山雅治,想望,86,https://open.spotify.com/track/2jTXs5PwRmPRWyJQ4lKfIR,55,53
SKY-HI × Nissy(西島隆弘),SUPER IDOL,85,https://open.spotify.com/track/5Vm7eVa9fhWNAQGm5qEA6n,52,42
キタニタツヤ,青のすみか,84,https://open.spotify.com/track/12usPU2WnqgCHAW1EK2dfd,65,71
Charm Holic,TOXIC,83,https://open.spotify.com/track/1N49wJJ76u23EkafNlbk38,28,46
NALALA,&ME,82,https://open.spotify.com/track/3do2ic9q639cHpcnmC9XAT,28,46
Jung Kook,Seven (feat. Latto),81,https://open.spotify.com/track/2HRgqmZQC0MC7GeNuDIXHN,80,84
Mrs.GREEN APPLE,ケセラセラ,80,https://open.spotify.com/track/406ZlqOP9nLQxJFBY7d9S4,79,63
あいみょん,あのね,79,https://open.spotify.com/track/5qozBIpV2RW6EXqtI73Gik,70,45
MY FIRST STORY,I'm a mess,78,https://open.spotify.com/track/6c5GqVWU3yFDgPkgBB0MGg,60,59
SEKAI NO OWARI,最高到達点,77,https://open.spotify.com/track/2hXPmiqKdXcbV0L1VKnTDN,64,63
Mrs.GREEN APPLE,ダンスホール,76,https://open.spotify.com/track/4NaaF28BeO9WzjDrSS71Nz,79,65
King Gnu,カメレオン,75,https://open.spotify.com/track/0J0P8iSE6l3pYHbUdNFYdS,69,66
トキメッキー,AtoZ,74,https://open.spotify.com/track/37QGbCh3vUtkmGl3LsoLJP,25,43
Mrs.GREEN APPLE,Magic,73,https://open.spotify.com/track/170XOP1T4MvY9TLTgPw07D,79,67
マルシィ,ラブソング,72,https://open.spotify.com/track/5ezanQZbxISkNLgQUW08Cs,59,55
King Gnu,一途,71,https://open.spotify.com/track/7ncPjJBktLEOpstY5JOUMK,69,68
King Gnu,逆夢,70,https://open.spotify.com/track/6ZiEWet0uFRwWBCEKCQ8rY,69,67
back number,水平線,69,https://open.spotify.com/track/5m1i6hq7dmRlp3c1utE48L,76,63
優里,ドライフラワー,68,https://open.spotify.com/track/7dH0dpi751EoguDDg3xx6J,67,64
羊文学,more than words,67,https://open.spotify.com/track/2ZT6eELxeETGamaiXu6vmk,61,65
10-FEET,第ゼロ感,66,https://open.spotify.com/track/3GGOKTfxgyluPvAFnB30zE,54,59
優里,ビリミリオン,65,https://open.spotify.com/track/7KExqPOvjFzAI4d49mQxt9,67,59
Jung Kook,Standing Next to You,64,https://open.spotify.com/track/2KslE17cAJNHTsI2MI0jb2,80,82
スピッツ,美しい鰭,63,https://open.spotify.com/track/3RauRsiIxUOQTS8h9sVWcP,65,59
Ado,クラクラ,62,https://open.spotify.com/track/1430GkKh9OD6jtKNV7pu0Q,76,51
NiziU,HEARTRIS,61,https://open.spotify.com/track/3ftr8VIFtTJq2pscGtRUli,59,52
King Gnu,):阿修羅:(,59,https://open.spotify.com/track/0jSHwhowInP7AgP9BkWudl,69,53
Mrs.GREEN APPLE,Soranji,58,https://open.spotify.com/track/6O4twzzHHIM6mmTqPpJNYE,79,63
米津玄師,KICK BACK,57,https://open.spotify.com/track/3khEEPRyBeOUabbmOPJzAG,80,76
M!LK,ハピダン,55,https://open.spotify.com/track/5H46lJuEVJuhJUXBHtMvKa,53,31
back number,高嶺の花子さん,54,https://open.spotify.com/track/2jdbZGFp8KVTuk0YxDNL4l,76,75
Mrs.GREEN APPLE,青と夏,53,https://open.spotify.com/track/0a3587n25Xhw098UeEbeJq,79,63
Tani Yuuki,W / X / Y,52,https://open.spotify.com/track/6ybLgHBGIxR8R6IIVmaipO,59,59
Saucy Dog,シンデレラボーイ,51,https://open.spotify.com/track/1Vqs0lXeJafYZz2sxnfB3V,65,68
優里,ベテルギウス,50,https://open.spotify.com/track/4JK1kDUdH9RTBQrrSO1QfR,67,69
back number,ヒロイン,49,https://open.spotify.com/track/3hBAYbAECEix9raaTq8S3H,76,72
new F7avors,Popcorn,48,https://open.spotify.com/track/6fRDHio8Y6ddslI2CQ1c66,21,21
YOASOBI,祝福,47,https://open.spotify.com/track/7ajpbW6tBpqUI9foCtwlLw,73,61
King Gnu,白日,46,https://open.spotify.com/track/5iF0Yf9gju6ERpAch08JsC,69,58
CLAW-me,小悪魔 (Baddie),45,https://open.spotify.com/track/4v6W0s09JCQXFvK8t0ExiQ,22,39
