アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
木村カエラ,A winter fairy is melting a snowman,100,https://open.spotify.com/track/1L4E9aO1H6FLT2sPAHH8RI,42,23
宇多田ヒカル,Can't Wait 'Til Christmas,99,https://open.spotify.com/track/3n5GIKGHX4cdMRM2mEU6MN,72,47
コブクロ,流星,98,https://open.spotify.com/track/37u9hz6KIJ3ThDYFTMzU5U,58,56
Superfly,Eyes On Me,97,https://open.spotify.com/track/1qWNS41IBVfjLqODrIktjZ,59,34
MiChi,LOVE is.,94,https://open.spotify.com/track/3Lb0h6KDoK4Gxo2ZB0xj2D,16,6
AKB48,チャンスの順番,93,https://open.spotify.com/track/3obMOHneBjZoWH6Aeza6KI,56,31
山下達郎,クリスマス・イブ,90,https://open.spotify.com/track/6Tt2iUfGonmGZQLJjUsDph,37,45
SEAMO,クリスマス大作戦,88,https://open.spotify.com/track/5SPZpnEEOhtu5QNznaNLSg,41,18
少女時代,Gee,87,https://open.spotify.com/track/0t7kjpVLgOYITrSfFCoBEA,63,68
AKB48,ヘビーローテーション,85,https://open.spotify.com/track/13YE1VSvQ4t7wWCPlpK1Uw,56,54
菅原紗由理,サヨナラまた...。,83,https://open.spotify.com/track/4Va0LMNYH86t0y4NNvnasr,36,16
KARA,ミスター,81,https://open.spotify.com/track/5BaVDw4USI1oPMUxwoVviR,50,47
KARA,ジャンピン,80,https://open.spotify.com/track/1OJIZwaOh4ITM6ukMDUR1u,50,41
AKB48,Beginner,79,https://open.spotify.com/track/2Kqgg3VMOWpodxbgC3Qou8,56,39
EXILE,I Wish For You,73,https://open.spotify.com/track/2bJVadmgD2ufywBUmua994,60,48
曽根由希江,キラキラ,69,https://open.spotify.com/track/462u2WZtZe7fqGrYPivL7s,3,0
THE RICECOOKERS,NAMInoYUKUSAKI,68,https://open.spotify.com/track/4VcNlcKcNG8GPcAluzyaSp,28,37
いきものがかり,ありがとう,66,https://open.spotify.com/track/3hlQBw2Z5YQQqIiX9JmLG4,63,56
三浦大知,Lullaby,64,https://open.spotify.com/track/6Yc4rJanbymN3sV9Jjt80M,49,18
浜崎あゆみ,Love song,62,https://open.spotify.com/track/0xFSgbjGSh5RsXnJYmbgHy,61,35
植村花菜,トイレの神様,61,https://open.spotify.com/track/5xa3zRbvV7Zd2ieiA1Fb0F,25,39
松任谷由実,恋人がサンタクロース,57,https://open.spotify.com/track/7K1w8pMu2MeXgU3FPqwxbR,58,52
竹内まりや,すてきなホリデイ,55,https://open.spotify.com/track/42KsMmJ8sbWrfy6WMNWySo,59,47
JUJU,この夜を止めてよ,54,https://open.spotify.com/track/30OezvpZTeb2Lj8sCkZYxI,53,51
藤澤ノリマサ,希望の歌〜交響曲第九番〜,53,https://open.spotify.com/track/03vXg9CeSBNAM7w32wWghD,15,0
BoA,メリクリ,52,https://open.spotify.com/track/3fxaN9pj6g4crVCzMTqRd0,55,57
水田竜子,霧の土讃線,51,https://open.spotify.com/track/2oXv8AfPYU4MySqAGGjsAW,17,2
嵐,果てない空,50,https://open.spotify.com/track/6V90svq6ex0XsvLxgQ5dGm,65,51
B'z,いつかのメリークリスマス,48,https://open.spotify.com/track/3Ro8jrbsWu0VSk1odLLYuo,65,52
桑田佳祐,白い恋人達,47,https://open.spotify.com/track/5hFHG3UfvrOfhcV8anlU8g,57,59
小野大輔,熱烈ANSWER,45,https://open.spotify.com/track/2e7vFaazWPjHLQDzDVkIKt,28,23
たむらぱん,ラフ,44,https://open.spotify.com/track/1xMcj3baVxnU1191wCsVCI,12,13
the GazettE,PLEDGE,43,https://open.spotify.com/track/0PiGHOtqX9h8pRAEbFjGeY,49,23
RADWIMPS,DADA,42,https://open.spotify.com/track/0D2jGLEBuSLQJZlNha35Pw,74,46
BUMP OF CHICKEN,宇宙飛行士への手紙,38,https://open.spotify.com/track/2oiZWe7B4ReVBycVWUxdeh,63,41
BoA,I SEE ME,37,https://open.spotify.com/track/0x6xDuiBqkAKviiJj6uiDD,55,14
angela,蒼穹,36,https://open.spotify.com/track/22OrbG1bVUq8sZyO5eC9fQ,39,26
宇多田ヒカル,Goodbye Happiness,35,https://open.spotify.com/track/3k4SxB91guEeAYgrl3PIx0,72,52
少女時代,GENIE,31,https://open.spotify.com/track/7m48u7EC4gnCfAhwoLfbCE,63,52
AKB48,ポニーテールとシュシュ,29,https://open.spotify.com/track/4ufeZ2ujGGq78BRfHeIeOr,56,44
浜田雅功と槇原敬之,チキンライス,28,https://open.spotify.com/track/4Y82neEubVmQXAkCZKd7dx,29,47
AKB48,予約したクリスマス,27,https://open.spotify.com/track/0PdOVZrt1Gl3bDVlaFabT6,56,16
竹内まりや,今夜はHearty Party,24,https://open.spotify.com/track/7f7CxSyRYL1ikeicMkTWBB,59,43
稲垣潤一,クリスマスキャロルの頃には,23,https://open.spotify.com/track/41d7uC7xV3u82wMN0TOoGy,45,48
腐男塾,同じ時代に生まれた若者たち,22,https://open.spotify.com/track/3LrebcGRjQwQcP2YSxlUxk,1,4
ユニコーン,雪が降る町,18,https://open.spotify.com/track/5GhZX2MUqHpIAWt7zqkyuf,44,33
JUDY AND MARY,クリスマス,17,https://open.spotify.com/track/7BHuEHufMzJVVu1Avp2PmD,53,36
PUFFY,R.G.W.,16,https://open.spotify.com/track/3f2VgLxhBZh39dPGaygzHz,43,5
suzumoku,フォーカス,12,https://open.spotify.com/track/5Ddd7wNJd4KNgXzoWieCfc,6,1
BUMP OF CHICKEN,R.I.P.,9,https://open.spotify.com/track/5q2ajC9G3FOrh9ooEf18oF,63,25
西野カナ,君って,7,https://open.spotify.com/track/2OzrDwLJjNUv7FEQAOVIL5,63,45
EXILE,LAST CHRISTMAS,6,https://open.spotify.com/track/3Wdl8X2RLBUEcAf2lU0JIL,60,38
Mr.Children,擬態,5,https://open.spotify.com/track/7sMe3v5enoUfMMGGYAdGs4,66,39
DREAMS COME TRUE,WINTER SONG,2,https://open.spotify.com/track/3fY7C8e4gZ5RfcN4GB2yDJ,60,37
