rank,song_title,artist_name,score
1,AAO,Kis-My-Ft2,100
2,Raise your flag,MAN WITH A MISSION,99
3,Holiday,Happiness,98
4,トリセツ,西野カナ,97
5,オトナチック,ゲスの極み乙女。,96
6,新宝島,サカナクション,95
7,Share The Love,THE Sharehappi from 三代目 J Soul Brothers from EXILE TRIBE,94
8,Trancing Pulse,Triad Primus,93
9,スターリングスター,KEYTALK,92
10,Dance Dance Dance,E-girls,91
11,Must be now,NMB48,90
12,R.Y.U.S.E.I.,三代目 J Soul Brothers from EXILE TRIBE,89
13,HIGHER,2PM,88
14,SOS,SEKAI NO OWARI,87
15,君がくれた夏,家入レオ,86
16,夜空。 feat.ハジ→,miwa,85
17,ホワット・ドゥ・ユー・ミーン?,ジャスティン・ビーバー,84
18,君のこころは輝いてるかい?,Aqours,83
19,さぁ,SURFACE,82
20,愛してるのに、愛せない,AAA,81
21,バーンイットアップ! feat.ミッシー・エリオット,ジャネット・ジャクソン,80
22,シェイク・イット・オフ〜気にしてなんかいられないっ!!,テイラー・スウィフト,79
23,Unfair World,三代目 J Soul Brothers from EXILE TRIBE,78
24,ハロウィン・ナイト,AKB48,77
25,ki・mi・ni・mu・chu,EXILE,76
26,心の空,嵐,75
27,Crazy Party Night〜ぱんぷきんの逆襲〜,きゃりーぱみゅぱみゅ,74
28,Bravely You,Lia,73
29,ひまわりの約束,秦基博,72
30,シュガーソングとビターステップ,UNISON SQUARE GARDEN,71
31,SUN,星野源,70
32,もしも運命の人がいるのなら,西野カナ,69
33,アイ・リアリー・ライク・ユー,カーリー・レイ・ジェプセン,68
34,千本桜,WhiteFlame feat.初音ミク,67
35,愛を叫べ,嵐,66
36,Kiss,MACO,65
37,GHOST PARTY,Shiggy Jr.,64
38,綺麗,吉澤嘉代子,63
39,STAR TRAIN,Perfume,62
40,キャント・スリープ・ラブ,ペンタトニックス,61
41,The Way Back-Japanese Ver.-,ONE OK ROCK,60
42,アイム・ア・ビリーバー,SPYAIR,59
43,'I'Novel,RADWIMPS,58
44,私以外私じゃないの,ゲスの極み乙女。,57
45,シー・ユー・アゲイン,ウィズ・カリファ feat.チャーリー・プース,56
46,"DREAMS,Count down!",スフィア,55
47,ShibuyaK,DAOKO,54
48,キミアトラクション,Hey!Say!JUMP,53
49,家族になろうよ,福山雅治,52
50,Summer Madness,三代目 J Soul Brothers from EXILE TRIBE,51
51,今、話したい誰かがいる,乃木坂46,50
52,プレゼント,SEKAI NO OWARI,49
53,好き,西野カナ,48
54,紅蓮の弓矢,Linked Horizon,47
55,恋音と雨空,AAA,46
56,シュガー,マルーン5,45
57,Dreaming!,"春日未来(山崎はるか),最上静香(田所あずさ),伊吹翼(Machico)",44
58,奏(かなで),スキマスイッチ,43
59,記念日。 feat.miwa,ハジ→,42
60,ロマンスがありあまる,ゲスの極み乙女。,41
61,RPG,SEKAI NO OWARI,40
62,好きだ。,Little Glee Monster,39
63,Killing Me,X4,38
64,フォー・ア・ベター・デイ,アヴィーチー,37
65,チェンジ・ザ・ワールド,エリック・クラプトン,36
66,Q&A,秦基博,35
67,JUMP AROUND ∞,DOBERMAN INFINITY,34
68,REVOLUTION,Crystal Kay feat.安室奈美恵,33
69,この空の下,LOVE LAIKA with Rosenburg Engel,32
70,ワタリドリ,[Alexandros],31
71,私たちは絶対に絶対にヨリを戻したりしない,テイラー・スウィフト,30
72,ANTI-HERO,SEKAI NO OWARI,29
73,恋するフォーチュンクッキー,AKB48,28
74,明日はきっといい日になる,高橋優,27
75,ハッピー,ファレル・ウィリアムス,26
76,かまわない,川畑要,25
77,無垢な季節,ゲスの極み乙女。,24
78,さよならの前に,AAA,23
79,長く短い祭,椎名林檎,22
80,プライド革命,CHiCO with HoneyWorks,21
81,ALL FOR YOU,GENERATIONS from EXILE TRIBE,20
82,アイノネ,YEN TOWN BAND,19
83,大予言,黒木渚,18
84,ライティングズ・オン・ザ・ウォール,サム・スミス,17
85,ブランケット・スノウ,Dream,16
86,CROWS,SiM,15
87,リバーシブルー,クリープハイプ,14
88,PRIDE,今井美樹,13
89,永遠のもっと果てまで,松田聖子,12
90,Longing〜雨のRegret〜,SING LIKE TALKING,11
91,キャント・フィール・マイ・フェイス,ウィークエンド,10
92,超絶☆ダイナミック!,吉井和哉,9
93,アップタウン・ファンク feat.ブルーノ・マーズ,マーク・ロンソン,8
94,FANTASTIC BABY,BIGBANG,7
95,ホワット・メイクス・ユー・ビューティフル,ワン・ダイレクション,6
96,クリアレスト・ブルー,チャーチズ,5
97,フローライト,米津玄師,4
98,クリープ,クリープハイプ,3
99,WITH YOU,JUJU,2
100,ウェイティング・フォー・ラヴ,アヴィーチー,1
