rank,song_title,artist_name,score
1,Subtitle,Official髭男dism,100
2,KICK BACK,米津玄師,99
3,新時代 (ウタ from ONE PIECE FILM RED),Ado,98
4,Habit,SEKAI NO OWARI,97
5,ミックスナッツ,Official髭男dism,96
6,第ゼロ感,10-FEET,95
7,W / X / Y,Tani Yuuki,94
8,ダンスホール,Mrs.GREEN APPLE,93
9,Overdose,なとり,92
10,First Love,宇多田ヒカル,91
11,Sleeping Beauty,ボイメンエリア研究生,90
12,渡り鳥たちに空は見えない,NGT48,89
13,シンデレラボーイ,Saucy Dog,88
14,私は最強 (ウタ from ONE PIECE FILM RED),Ado,87
15,残響散歌,Aimer(エメ),86
16,アイラブユー,back number,85
17,祝福,YOASOBI,84
18,Ditto,NewJeans,83
19,水平線,back number,82
20,なんでもないよ、,マカロニえんぴつ,81
21,ドライフラワー,優里,80
22,Soranji,Mrs.GREEN APPLE,79
23,ベテルギウス,優里,78
24,クリスマスソング,back number,77
25,スターマイン,Da-iCE,76
26,ファイトソング,Eve,75
27,怪獣の花唄,Vaundy,74
28,ツキヨミ,King & Prince,73
29,もう一度,Tani Yuuki,72
30,SOUVENIR,BUMP OF CHICKEN,71
31,"トウキョウ・シャンディ・ランデヴ feat. 花譜, ツミキ",MAISONdes,70
32,ANTIFRAGILE,LE SSERAFIM,69
33,綺羅キラー (feat. Mori Calliope),ずっと真夜中でいいのに。,68
34,逆光 (ウタ from ONE PIECE FILM RED),Ado,67
35,CASE 143,Stray Kids,66
36,恋だろ,wacci,65
37,メリーゴーランド,優里,64
38,カナタハルカ,RADWIMPS,63
39,すずめ (feat. 十明),RADWIMPS,62
40,愛とか恋とか,Novelbright,61
41,ウタカタララバイ (ウタ from ONE PIECE FILM RED),Ado,60
42,Melody,8LOOM,59
43,クリスマスイブ,優里,58
44,色彩,yama,57
45,Pretender,Official髭男dism,56
46,ここにはないもの,乃木坂46,55
47,一途,King Gnu,54
48,夜に駆ける,YOASOBI,53
49,Mela!,緑黄色社会,52
50,ちゅ、多様性。,ano,51
51,逆夢,King Gnu,50
52,星座になれたら,結束バンド,49
53,群青,YOASOBI,48
54,CITRUS,Da-iCE,47
55,きらり,藤井風,46
56,私は最強,Mrs.GREEN APPLE,45
57,Stardom,King Gnu,44
58,エジソン,水曜日のカンパネラ,43
59,カメレオン,King Gnu,42
60,Cry Baby,Official髭男dism,41
61,DOGLAND,PEOPLE 1,40
62,踊り子,Vaundy,39
63,115万キロのフィルム,Official髭男dism,38
64,高嶺の花子さん,back number,37
65,マリーゴールド,あいみょん,36
66,CHAINSAW BLOOD,Vaundy,35
67,可愛くてごめん (feat. かぴ),HoneyWorks,34
68,Dynamite,BTS,33
69,レオ,優里,32
70,ヒロイン,back number,31
71,本当はね、,ヤングスキニー,30
72,grace,藤井風,29
73,死ぬのがいいわ,藤井風,28
74,Hype Boy,NewJeans,27
75,FEARLESS,LE SSERAFIM,26
76,I LOVE…,Official髭男dism,25
77,いつか,Saucy Dog,24
78,Blue Moon,NiziU,23
79,残機,ずっと真夜中でいいのに。,22
80,NEW WORLD,超特急,21
81,怪物,YOASOBI,20
82,シャッター,優里,19
83,白い恋人達,桑田佳祐,18
84,おもかげ (produced by Vaundy),milet & Aimer(エメ) & 幾田りら,17
85,忘れてやらない,結束バンド,16
86,バイオレンス,女王蜂,15
87,点描の唄 feat.井上苑子,Mrs.GREEN APPLE,14
88,白日,King Gnu,13
89,青と夏,Mrs.GREEN APPLE,12
90,Butter,BTS,11
91,僕のこと,Mrs.GREEN APPLE,10
92,はにかみショート,≠ME,9
93,Come Again,8LOOM,8
94,サウダージ,ポルノグラフィティ,7
95,バニラ,きゃない,6
96,君の花になる,8LOOM,5
97,Talk that Talk,TWICE,4
98,Lemon,米津玄師,3
99,After LIKE,IVE,2
100,喜劇,星野源,1
