rank,song_title,artist_name,score
1,アイドル,YOASOBI,100
2,美しい鰭,スピッツ,99
3,ABARERO,SixTONES,98
4,絆ノ奇跡,MAN WITH A MISSION×milet,97
5,求めよ…運命の旅人算,BEYOOOOONDS,96
6,天使は何処へ,≠ME,95
7,Subtitle,Official髭男dism,94
8,怪獣の花唄,Vaundy,93
9,LADY,米津玄師,92
10,オトナブルー,新しい学校のリーダーズ,91
11,ビリミリオン,優里,90
12,新時代 (ウタ from ONE PIECE FILM RED),Ado,89
13,第ゼロ感,10-FEET,88
14,KICK BACK,米津玄師,87
15,愛の花,あいみょん,86
16,君のまま,百足 & 韻マン,85
17,I AM,IVE,84
18,Overdose,なとり,83
19,W / X / Y,Tani Yuuki,82
20,シンデレラボーイ,Saucy Dog,81
21,アイラブユー,back number,80
22,ドライフラワー,優里,79
23,ミックスナッツ,Official髭男dism,78
24,ダンスホール,Mrs.GREEN APPLE,77
25,水平線,back number,76
26,slash,yama,75
27,そんなbitterな話,Vaundy,74
28,フライデー・ナイト,なとり,73
29,Tiger,JO1,72
30,OMG,NewJeans,71
31,リンジュー・ラヴ,マカロニえんぴつ,70
32,祝福,YOASOBI,69
33,ベテルギウス,優里,68
34,Ditto,NewJeans,67
35,セブンティーン,YOASOBI,66
36,私は最強 (ウタ from ONE PIECE FILM RED),Ado,65
37,W●RK,millennium parade × 椎名林檎,64
38,残響散歌,Aimer(エメ),63
39,Habit,SEKAI NO OWARI,62
40,星月夜,由薫,61
41,Kitsch,IVE,60
42,なんでもないよ、,マカロニえんぴつ,59
43,人は夢を二度見る,乃木坂46,58
44,"トウキョウ・シャンディ・ランデヴ feat. 花譜, ツミキ",MAISONdes,57
45,アルジャーノン,ヨルシカ,56
46,ホワイトノイズ,Official髭男dism,55
47,Paradise,NiziU,54
48,Soranji,Mrs.GREEN APPLE,53
49,酔いどれ知らず,Kanaria,52
50,群青,YOASOBI,51
51,夜に駆ける,YOASOBI,50
52,マリーゴールド,あいみょん,49
53,高嶺の花子さん,back number,48
54,SET ME FREE,TWICE,47
55,FLOWER,JISOO,46
56,Boom Boom Back,BE:FIRST,45
57,I'm a mess,MY FIRST STORY,44
58,Pretender,Official髭男dism,43
59,春泥棒,ヨルシカ,42
60,16BOOSTERZ,THE RAMPAGE from EXILE TRIBE,41
61,愛とか恋とか,Novelbright,40
62,踊り子,Vaundy,39
63,タペストリー,Snow Man,38
64,不可幸力,Vaundy,37
65,名前は片想い,indigo la End,36
66,逆光 (ウタ from ONE PIECE FILM RED),Ado,35
67,レオ,優里,34
68,点描の唄 feat.井上苑子,Mrs.GREEN APPLE,33
69,ブルーアンビエンス (feat.asmi),Mrs.GREEN APPLE,32
70,ANTIFRAGILE,LE SSERAFIM,31
71,青と夏,Mrs.GREEN APPLE,30
72,115万キロのフィルム,Official髭男dism,29
73,本当はね、,ヤングスキニー,28
74,怪物,YOASOBI,27
75,恋人じゃなくなった日,優里,26
76,ロウワー,25時、ナイトコードで。,25
77,Say My Name,Say Yes!,24
78,アドベンチャー,YOASOBI,23
79,もう一度,Tani Yuuki,22
80,窓の中から,BUMP OF CHICKEN,21
81,Hype Boy,NewJeans,20
82,きらり,藤井風,19
83,ちゅ、多様性。,ano,18
84,SOUVENIR,BUMP OF CHICKEN,17
85,First Love,宇多田ヒカル,16
86,CITRUS,Da-iCE,15
87,私は最強,Mrs.GREEN APPLE,14
88,Lemon,米津玄師,13
89,スターマイン,Da-iCE,12
90,Mela!,緑黄色社会,11
91,MOONLIGHT SUNRISE,TWICE,10
92,Cry Baby,Official髭男dism,9
93,I LOVE…,Official髭男dism,8
94,息をする心,STU48,7
95,One choice,日向坂46,6
96,シャッター,優里,5
97,恋だろ,wacci,4
98,都落ち,ヨルシカ,3
99,People Pt.2 (feat. IU),Agust D,2
100,可愛くてごめん (feat. かぴ),HoneyWorks,1
